client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,24,0.1730749300445642,0.16721557271176576,0.16601292196981654,0.17538266536800978,0.9363880998780688,0.7101892892738779,0.9978661054950242,0.910052067381317,0.6666666666666667,1.0,2025-08-20 17:01:26,0.1103205128205128,7,1,0.004135421,0
2,24,0.685874183853249,0.5137958385998659,0.07067349167489734,0.04744871134709923,0.8604425175775855,0.8420759425973796,0.47223970420485384,0.836937212863706,1.0,1.0,2025-08-20 17:01:27,0.1197307001795332,6,1,0.99686486,1
3,24,0.760182402321484,0.19506439508576906,0.12492279077761026,0.10534897002898957,0.9491702795833616,0.7287981427610627,1.0,0.9622419601837673,1.0,0.0,2025-08-20 17:01:25,0.11613207547169811,7,1,2.212323e-06,0
4,24,0.053373406570629084,0.6505080595231728,0.6482174723027727,0.578294690165721,0.47772462251019254,0.0,0.2608268103685639,0.36390811638591114,0.0,1.0,2025-08-20 17:01:32,0.09129032258064516,3,0,0.9976826,1
5,24,0.05119701523473935,0.0,0.04105941616955966,0.0,0.9449843025882174,0.5875685727945289,0.7850863391417221,0.6450474732006126,0.6666666666666667,1.0,2025-08-20 17:01:26,0.11122448979591837,2,0,0.0007940219,0
6,24,0.10840501606384081,0.22004901582629607,0.16694076421461956,0.15641130589836014,0.8011660935938912,1.0,0.2434803131023089,0.0,1.0,1.0,2025-08-20 17:01:32,0.10754901960784315,4,0,0.007869064,0
7,24,0.17120945175665872,0.5738253905145232,0.2666568189214482,0.27168674066573434,0.9772013754136459,0.23541030232803106,0.9964893993627817,0.9610168453292496,0.33333333333333337,0.7647058823529411,2025-08-20 17:01:25,0.1142953020134228,8,1,0.17428738,0
8,24,0.41496528137630845,0.3200448619427135,0.13181751441608702,0.13270675508096125,0.9880400657957865,0.83480945473993,0.9580891318884475,0.9595467075038285,1.0,0.47058823529411775,2025-08-20 17:01:25,0.10188442211055275,6,1,0.001477082,0
9,24,0.030676754067779043,0.8468364220424872,0.5626308606438117,0.33574749451642466,0.7267155030341266,0.2563852717386903,0.6770247413759194,0.5998529862174579,0.16666666666666663,1.0,2025-08-20 17:01:33,0.09914285714285714,3,0,0.8379133,1
10,24,0.46916778940822884,0.1809372348190578,0.2151811041180678,0.21563019560088442,0.9708476603476429,0.5292199110275586,0.9978169374188727,0.9601715160796325,0.6666666666666667,1.0,2025-08-20 17:01:25,0.1122058823529412,7,1,0.008257231,0
11,24,0.10249766815214012,0.5032647546933994,0.5351398501142404,0.4271900700821072,0.47406189263944143,0.14911999935174924,0.543159737245801,0.5224012251148545,0.16666666666666663,1.0,2025-08-20 17:01:33,0.0981132075471698,3,0,0.8823849,1
12,24,0.0,1.0,0.8496158757962603,0.9015806983564678,1.0,0.10586748130201196,0.987776816268733,1.0,0.0,1.0,2025-08-20 17:01:24,0.08994708994708993,6,1,0.9371601,1
13,24,0.008083739247590423,0.09455228058099917,1.0,1.0,0.0,0.38975885065108695,0.9894878653188058,0.6100949464012251,0.5,1.0,2025-08-20 17:01:33,0.06789473684210526,3,0,0.029238839,0
14,24,0.05451342107990465,0.41230063831346236,0.35966279521264655,0.35534990102650094,0.9697264165186085,0.8121125687753731,0.9854954175353027,0.9475405819295559,0.8333333333333334,1.0,2025-08-20 17:01:25,0.09306451612903224,8,1,0.18017161,0
15,24,0.1010467405948803,0.4571329104284189,0.15574096618808642,0.22033901174106352,0.7092240992649895,0.46905614663436224,0.5696711639066987,0.41526493108728946,0.5,1.0,2025-08-20 17:01:34,0.10577319587628864,2,0,0.1540645,0
16,24,0.20572080008291013,0.1306000779347658,0.0,0.04339159346487143,0.7566153386247187,0.6972566830620135,0.38878181174527005,0.4895191424196018,0.8333333333333334,1.0,2025-08-20 17:01:33,0.11568181818181816,4,0,0.7552715,1
17,24,0.07057726189242408,0.40589376739438743,0.11131230733203101,0.06996226243905775,0.9877410674747931,0.7797891563824356,0.997826771034103,0.9093169984686065,0.8333333333333334,1.0,2025-08-20 17:01:25,0.10608695652173912,6,1,0.018784638,0
18,24,0.5812001243652192,0.109524063843218,0.025046946935626146,0.042114264879286864,0.998206009882595,0.8054072231360758,0.997826771034103,0.957084226646248,1.0,1.0,2025-08-20 17:01:25,0.11298780487804878,7,1,0.00057658536,0
19,24,1.0,0.14995519739848298,0.20010890517278268,0.17466054984374477,0.8911645985996409,0.07899545414029796,0.2395960350863391,0.29771516079632465,0.5,1.0,2025-08-20 17:01:33,0.11200923787528866,3,0,0.8791134,1
20,24,0.03440771064359001,0.5649123431661661,0.24301921215789368,0.11676130679550319,0.26894902076846283,0.7202128694017453,0.0,0.03852986217457888,0.6666666666666667,1.0,2025-08-20 17:01:33,0.09341463414634146,3,0,0.9958252,1
