0.5523690773067331,0.05860349127182045,0.04987531172069826,0.02119700748129676,0.03865336658354115,0.003740648379052369,0.05236907730673317,0.007481296758104738,0.21571072319201995,0.1259351620947631
0.011221945137157107,0.7506234413965087,0.0012468827930174563,0.0012468827930174563,0.0024937655860349127,0.0,0.11845386533665836,0.0024937655860349127,0.028678304239401497,0.26433915211970077
0.06982543640897755,0.008728179551122194,0.3541147132169576,0.08728179551122195,0.18204488778054864,0.03366583541147132,0.2967581047381546,0.008728179551122194,0.043640897755610975,0.04114713216957606
0.014962593516209476,0.0199501246882793,0.043640897755610975,0.33790523690773067,0.057356608478802994,0.08104738154613467,0.456359102244389,0.016209476309226933,0.02369077306733167,0.05112219451371571
0.0199501246882793,0.007481296758104738,0.06234413965087282,0.04114713216957606,0.49501246882793015,0.017456359102244388,0.44389027431421446,0.02119700748129676,0.006234413965087282,0.02119700748129676
0.011221945137157107,0.006234413965087282,0.05112219451371571,0.300498753117207,0.10349127182044887,0.35910224438902744,0.2880299251870324,0.046134663341645885,0.018703241895261846,0.026184538653366583
0.0024937655860349127,0.003740648379052369,0.018703241895261846,0.02743142144638404,0.026184538653366583,0.0024937655860349127,1.0,0.0012468827930174563,0.006234413965087282,0.00997506234413965
0.0024937655860349127,0.007481296758104738,0.02369077306733167,0.046134663341645885,0.2456359102244389,0.07356608478802992,0.25561097256857856,0.43640897755610975,0.011221945137157107,0.05236907730673317
0.04738154613466334,0.06234413965087282,0.0024937655860349127,0.004987531172069825,0.004987531172069825,0.0024937655860349127,0.06109725685785536,0.003740648379052369,0.729426433915212,0.16832917705735662
0.017456359102244388,0.09102244389027432,0.0012468827930174563,0.007481296758104738,0.0012468827930174563,0.0024937655860349127,0.16458852867830423,0.008728179551122194,0.018703241895261846,0.8478802992518704
