client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,25,0.1730749300445642,0.16721557271176576,0.1502615784119138,0.16882139080176256,0.9616654438939637,0.7216316208495293,0.7848214763663616,1.0,0.6666666666666667,1.0,2025-08-20 17:01:53,0.10756250000000002,5,1,0.7976861,1
2,25,0.685874183853249,0.5137958385998659,0.039506333445254005,0.08218029387508236,0.4922964049947004,0.7112856897547575,0.0,0.007866848709446761,0.8333333333333334,1.0,2025-08-20 17:02:01,0.11133555926544242,5,1,0.97836876,1
3,25,0.760182402321484,0.19506439508576906,0.11236191037211885,0.11944211638587976,0.9070983125391637,0.7401731216534755,0.7977825062898132,0.7809245172615564,1.0,1.0,2025-08-20 17:01:54,0.10909896602658789,6,1,0.004681791,0
4,25,0.053373406570629084,0.6505080595231728,0.6928419906985182,0.6418984528359619,0.24587307412092851,0.0,0.2557344360580269,0.050867953969182755,0.0,1.0,2025-08-20 17:02:02,0.09593220338983052,3,0,0.91185874,1
5,25,0.05119701523473935,0.0,0.05731638551358098,0.0,0.9760638297416663,0.5933416850091322,0.9781060971040094,0.9406540537026201,0.5,1.0,2025-08-20 17:01:53,0.10480769230769234,3,0,0.002681404,0
6,25,0.10840501606384081,0.22004901582629607,0.28500801385923547,0.19907643847628853,0.951118855465635,1.0,0.985921524543654,0.7852935439828359,1.0,1.0,2025-08-20 17:01:55,0.10650485436893206,8,1,0.00068360433,0
7,25,0.17120945175665872,0.5738253905145232,0.2726390950820693,0.22942292346964036,0.9128760087878003,0.25795555659626257,0.7771331834484235,0.730784734412587,0.16666666666666663,1.0,2025-08-20 17:01:55,0.11058441558441555,6,1,0.5853992,1
8,25,0.41496528137630845,0.3200448619427135,0.09887691454280689,0.11231758812438865,0.9871606749783557,0.8212838945347258,0.6899724318826616,0.8782783954229244,1.0,0.3571428571428572,2025-08-20 17:01:53,0.10559895833333334,5,1,0.087720715,0
9,25,0.030676754067779043,0.8468364220424872,0.6843400624709988,0.6089787878801395,0.5957446808881359,0.19159485786540542,0.48795567689095876,0.0,0.16666666666666663,1.0,2025-08-20 17:02:03,0.08463414634146343,3,0,0.015931992,0
10,25,0.46916778940822884,0.1809372348190578,0.2087391604480432,0.2370180193963085,0.8378576668983164,0.5172087450631446,0.9999933087093839,0.9621871139717834,0.6666666666666667,1.0,2025-08-20 17:01:53,0.1133168316831683,5,1,0.011970264,0
11,25,0.10249766815214012,0.5032647546933994,0.6775799290273021,0.5713427414157084,0.42745781360294055,0.09108009803462425,0.9964736898452974,0.5756452766400104,0.0,1.0,2025-08-20 17:02:00,0.09811320754716979,4,0,0.0053210817,0
12,25,0.0,1.0,0.7041365164012711,0.42672904624631963,0.744038884830902,0.02131433522221704,0.677861195867459,0.2837916910473961,0.0,1.0,2025-08-20 17:02:01,0.07285714285714284,3,0,0.06989418,0
13,25,0.008083739247590423,0.09455228058099917,1.0,1.0,0.6305025679618964,0.43258363383755605,0.9985814463893796,0.9084844938560561,0.33333333333333337,1.0,2025-08-20 17:01:53,0.07166666666666667,4,0,0.4436829,0
14,25,0.05451342107990465,0.41230063831346236,0.29606984219178933,0.3110233709326562,0.981016140871714,0.8120307060678437,0.9913213960708741,0.945075092646772,0.8333333333333334,1.0,2025-08-20 17:01:53,0.09459016393442625,8,1,0.13868886,0
15,25,0.1010467405948803,0.4571329104284189,0.30458826078412604,0.3065991428085887,0.919020542885901,0.48369471893098537,0.9830108131256357,0.8095832520642351,0.5,1.0,2025-08-20 17:01:55,0.10363636363636365,6,1,0.031361375,0
16,25,0.20572080008291013,0.1306000779347658,0.05295285175665898,0.12159379261034811,0.66021643434075,0.6447864468692921,0.5994125046839034,0.19681425134906705,0.6666666666666667,1.0,2025-08-20 17:02:01,0.11186813186813187,3,0,2.2156837e-05,0
17,25,0.07057726189242408,0.40589376739438743,0.1343607441368737,0.09538339667783689,0.9492846661841496,0.8014311025773113,1.0,0.8968597620440804,0.8333333333333334,1.0,2025-08-20 17:01:55,0.1076470588235294,7,1,0.014986327,0
18,25,0.5812001243652192,0.109524063843218,0.0,0.0954645751755262,1.0,0.7935692096348679,0.8872049140838285,0.9474416487874651,1.0,0.0,2025-08-20 17:01:53,0.11205940594059406,7,1,1.2470735e-05,0
19,25,1.0,0.14995519739848298,0.20984447295648878,0.19802647043474653,0.747157006585512,0.031908084734385334,0.5212849954499224,0.21510955074442495,0.33333333333333337,1.0,2025-08-20 17:02:03,0.11384976525821595,2,0,3.5875597e-05,0
20,25,0.03440771064359001,0.5649123431661661,0.38389386068298514,0.3412958139995442,0.0,0.6207207418161381,0.3972753064611102,0.23184448345361164,0.6666666666666667,1.0,2025-08-20 17:02:00,0.09119047619047621,4,0,0.7721248,1
