client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,confusion_mean
1,1,45663.963075781634,-0.7463138280688802,6.898918819189558,191.6520359639565,1029.0044109992673,10809.18913371365,598858.0362358828,903411.8797275977,129542.79169005006,-0.2650171951258533,-0.07720627990305441
2,1,11783.112177227653,-0.7461537752050365,11.852952464690652,77.01523052439438,893.7684553914135,10265.46245820904,38456.96648854835,370416.106426464,129542.79169005006,-0.2650171951258533,-0.07720627991781827
3,1,65.52555254300611,-0.7616397100356196,15.961747489207246,-3.280990491259207,181.34544127342147,9755.212214702844,717332.7560723199,388208.8847215804,129542.79169005006,-0.2650171951258533,-1.0268752713854843
4,1,28.803771098125452,-0.7273975922858948,10.560214645204887,-3.280990491259207,646.8816947901877,9757.392342236588,135559.77607998112,323515.1786350009,129542.79169005006,-0.22463362253524707,2.6423003618917855
5,1,4859.38720298379,-0.749378158015558,13.04195487326223,46.88967929399587,566.6056316429303,10210.61503920222,616332.9388896285,436901.9487189202,129542.79169005006,-0.2650171951258533,-0.0772062799461979
6,1,34667.45870492374,-0.7465001566225161,8.11109075383248,162.88239346681644,483.0839053515066,10654.414421762129,554701.4319719141,448426.2685360823,129542.79169005006,-0.2650171951258533,-0.07720627990467704
7,1,2616.0201910783535,-0.7411246964077972,17.320869600485068,51.9539568604116,760.8044638474444,10121.559698037638,1029548.488347166,732323.1457055863,129542.79169005006,-0.2650171951258533,-0.07720627998778765
8,1,14804.313287011017,-0.7469676874428778,12.094056612249684,94.55820291248864,901.5580464467183,10273.293705797358,567331.1500048981,776789.018472921,129542.79169005006,-0.2650171951258533,-0.07720627991374032
9,1,33011.64019613639,-0.7487549582082433,9.937371112889931,121.72032199145265,393.3954196020507,10685.466896173679,699601.8456206083,439393.2591396456,129542.79169005006,-0.2650171951258533,-0.07720627990501089
10,1,19404.55099892425,-0.7490606991569365,13.038813521144636,70.61246686163402,1088.075476458754,10358.634224387995,696065.145300561,898879.3020589231,129542.79169005006,-0.2650171951258533,-0.07720627990998749
