client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,12,0.013943057722308892,0.0,0.5971106030833262,0.5052151392183905,0.9168701172019051,0.7949750325413035,1.0,0.9743955356318538,0.75,1.0,2025-08-21 11:08:59,0.105625,6,1
2,12,0.002047581903276131,0.15816424214466562,0.7113919993051919,0.9212044268119475,0.9603881836255551,0.699518355918255,0.99621860828344,0.9632346152662515,0.75,1.0,2025-08-21 11:08:58,0.09399999999999999,7,1
3,12,0.3792901716068643,0.15400351310475657,0.5379564750591816,0.42351672862004347,0.8571777343807176,0.1406931871461028,0.980599816410692,0.8947406214416873,0.25,1.0,2025-08-21 11:09:00,0.11866666666666664,5,1
4,12,0.31318252730109203,0.16094748460928643,0.5067955223718568,0.45823418074437067,0.9917602539310663,0.4495224543192228,0.9971502555179548,0.8997466224880235,0.5,1.0,2025-08-21 11:08:59,0.12127340823970036,7,1
5,12,0.09087363494539781,0.21864001470004618,0.45985824996300206,0.38432812151682144,0.0,0.24696964232435037,0.3862773842633822,0.1660597232337946,0.25,1.0,2025-08-21 11:09:07,0.12605263157894736,2,0
6,12,0.4581708268330733,0.09912634969912579,0.478802347035037,0.399991058898299,0.98156738283753,0.5766581310635843,0.9955472742468043,0.8360124329370249,0.75,1.0,2025-08-21 11:09:00,0.123046875,5,1
7,12,0.39752340093603744,0.14196207029036806,0.4696572755172065,0.40499294075855563,0.8789672851870393,0.5018967399679342,0.9662277877488389,0.8328529076864684,0.75,1.0,2025-08-21 11:09:00,0.12395770392749245,4,0
8,12,0.01501560062402496,0.3391388224631433,1.0,0.9805083982922496,0.8399658203273603,0.24717620173313182,0.0,0.07602351179179956,0.25,1.0,2025-08-21 11:09:07,0.09473684210526315,3,0
9,12,0.16994929797191888,0.10222655113940769,0.536515433486675,0.4824663787390266,0.6642456054962808,0.43367967553779196,0.4885941717245065,0.0,0.25,1.0,2025-08-21 11:09:08,0.11267515923566879,3,0
10,12,0.10676677067082684,0.20005636729891943,0.486762930376894,0.43507612321079775,0.9397583007961964,0.6207864339649243,0.9736398635410816,0.9568437573730805,0.75,1.0,2025-08-21 11:08:59,0.13839506172839505,5,1
11,12,0.0,1.0,0.9173863779860049,1.0,0.8588867187857714,0.5115296216028355,0.950677499349217,0.5969656247756019,0.75,1.0,2025-08-21 11:09:02,0.052000000000000005,4,0
12,12,0.12909516380655225,0.13763343865794875,0.6022053878498826,0.5469302116805826,0.8994140625403677,0.1679819801506245,0.7596624148844346,0.7211718966383882,0.25,0.0,2025-08-21 11:08:59,0.1163793103448276,4,0
13,12,1.0,0.1385564745938103,0.509612752932222,0.4357276757908191,0.8917236328426814,0.39125302871831524,0.9970132485717026,0.9724362196485541,0.75,1.0,2025-08-21 11:08:59,0.12432889963724306,6,1
14,12,0.2528276131045242,0.1027542450015828,0.4338117949424125,0.3548221838399254,0.6643066406170619,0.30392430089476297,0.6655523435038156,0.21365776596945107,0.5,1.0,2025-08-21 11:09:07,0.12238317757009347,2,0
15,12,0.06825273010920437,0.06325087688414269,0.5035577499410042,0.5274781803891435,0.8616943360015321,0.6641835821335946,0.9969584457932017,0.9006801185847789,0.75,1.0,2025-08-21 11:08:59,0.10371428571428569,4,0
16,12,0.045826833073322935,0.19500472654364423,0.5642966237230178,0.40425107096878626,1.0,0.5581399161303224,0.9970954527394539,0.9014392253008217,0.5,1.0,2025-08-21 11:09:00,0.12717948717948718,7,1
17,12,0.9827418096723869,0.09784180920183827,0.4255926583445848,0.3509832493292661,0.9205932617296052,0.33234425256641875,0.9983970187288496,0.8972743965614517,0.75,1.0,2025-08-21 11:08:59,0.12742749054224464,5,1
18,12,0.31464508580343215,0.09205345298963111,0.643350210242366,0.5342525752487346,0.7764892578463229,0.0,0.7591828905725521,0.31174666352081903,0.0,1.0,2025-08-21 11:09:07,0.12275471698113208,4,0
19,12,0.08239079563182528,0.12731171244796616,0.5326425628370121,0.46180125743304573,0.889404296911493,0.8549493929448488,0.8034635356012549,0.841428761937979,0.75,1.0,2025-08-21 11:08:59,0.09897727272727275,3,0
20,12,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9984130859729328,1.0,0.9983970187288496,1.0,1.0,1.0,2025-08-21 11:08:58,0.09200000000000001,5,1
