client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,50,0.1730749300445642,0.16721557271176576,0.2021722271556522,0.16709982422660416,0.9469835466733684,0.7658623487321851,0.9942729639271104,0.9155992822226348,0.8,1.0,2025-08-20 17:24:28,0.10183431952662722,7,1
2,50,0.685874183853249,0.5137958385998659,0.10946729156550383,0.0661322890186388,0.9869216707330818,0.8103564283526553,0.9946944341142928,0.9184456407400532,0.9333333333333333,1.0,2025-08-20 17:24:28,0.10653354632587861,8,1
3,50,0.760182402321484,0.19506439508576906,0.025080850382515063,0.002653794616531225,0.9263113486857824,0.9038451512841066,0.9969009545060121,0.9189406596126477,1.0,0.0,2025-08-20 17:24:28,0.10658008658008657,7,1
4,50,0.053373406570629084,0.6505080595231728,0.6709741331321359,0.5497421658635845,0.0,0.0793736518673469,0.9391099541341267,0.32603180496256423,0.06666666666666665,1.0,2025-08-20 17:24:35,0.09129032258064516,3,0
5,50,0.05119701523473935,0.0,0.26738132542391,0.15925609629597,0.9659682183309715,0.6796877545567699,0.3428288087269121,0.8372212940618361,0.7333333333333334,1.0,2025-08-20 17:24:28,0.09909090909090908,3,0
6,50,0.10840501606384081,0.22004901582629607,0.09196324170547554,0.03951960008355276,0.9565461961385433,1.0,0.05161770174786162,0.4742899573046222,1.0,1.0,2025-08-20 17:24:29,0.10252336448598129,5,1
7,50,0.17120945175665872,0.5738253905145232,0.43729073405007324,0.3835133933075381,0.9230769231414003,0.36404550579004646,0.9865625387380687,0.845842872759524,0.4,1.0,2025-08-20 17:24:30,0.09959064327485379,7,1
8,50,0.41496528137630845,0.3200448619427135,0.08355474010577701,0.047272386241078115,0.6211503305368069,0.811675236065766,0.14329986364199832,0.0,0.9333333333333333,1.0,2025-08-20 17:24:36,0.10344387755102041,4,0
9,50,0.030676754067779043,0.8468364220424872,0.7613134744661771,0.7493684520147155,0.49233581780012203,0.20109740441698776,0.1759266146027023,0.22836870655693753,0.19999999999999996,1.0,2025-08-20 17:24:36,0.07543478260869564,3,0
10,50,0.46916778940822884,0.1809372348190578,0.37769577259831166,0.28965153670282073,0.6675573057114783,0.5659737835037438,0.991347464980786,0.8305591650681683,0.6666666666666667,1.0,2025-08-20 17:24:29,0.10822695035460991,5,1
11,50,0.10249766815214012,0.5032647546933994,0.6869151734755726,0.57935564911822,0.8638728731143348,0.13944904954611503,0.9999752076360481,0.918404389167337,0.1333333333333333,0.8823529411764706,2025-08-20 17:24:28,0.09369369369369371,5,1
12,50,0.0,1.0,0.974889816916345,0.7738857856587659,0.9954999297343246,0.0,0.43865129540101644,0.8502361652538003,0.0,1.0,2025-08-20 17:24:27,0.07285714285714286,5,1
13,50,0.008083739247590423,0.09455228058099917,1.0,1.0,0.8874982423627479,0.2410778870403315,0.9976447254245693,1.0,0.2666666666666667,1.0,2025-08-20 17:24:27,0.06789473684210526,5,1
14,50,0.05451342107990465,0.41230063831346236,0.29098670075730293,0.21408261775893894,0.9520461258073832,0.8563933256436825,0.364794843188298,0.8471216715137264,0.8666666666666667,1.0,2025-08-20 17:24:28,0.09616666666666668,7,1
15,50,0.1010467405948803,0.4571329104284189,0.0,0.0,0.5267894811302278,0.7077109929424644,0.0,0.11195676835179347,0.7333333333333334,1.0,2025-08-20 17:24:36,0.09771428571428573,2,0
16,50,0.20572080008291013,0.1306000779347658,0.19144616398432657,0.14788212241046853,0.6378849670091846,0.6601247613275727,0.1805379942977563,0.2522739929459811,0.7333333333333334,1.0,2025-08-20 17:24:36,0.09649289099526066,1,0
17,50,0.07057726189242408,0.40589376739438743,0.22133102463235987,0.20336939269368112,1.0,0.7574355014238888,0.9982645345233668,0.9208382319575934,0.8,1.0,2025-08-20 17:24:28,0.10764705882352942,8,1
18,50,0.5812001243652192,0.109524063843218,0.0028032047753266953,0.001981393881608021,0.7375896499053667,0.8729342209015138,0.9796454691954878,0.2522327413732649,1.0,1.0,2025-08-20 17:24:37,0.10697542533081288,4,0
19,50,1.0,0.14995519739848298,0.16978447419201392,0.11855283219679799,0.4757418085219096,0.45682472809264085,0.9982397421594149,0.9214157539756204,0.6666666666666667,1.0,2025-08-20 17:24:29,0.1076581576026637,4,0
20,50,0.03440771064359001,0.5649123431661661,0.40711897547582176,0.2764138248546708,0.8192940514900053,0.5575860361152927,1.0,0.9175381061402966,0.5333333333333333,0.9411764705882353,2025-08-20 17:24:28,0.08148936170212766,5,1
