client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,35,0.013943057722308892,0.0,0.40195689785400546,0.5009862912372555,0.48187372712461585,0.7238208029010673,0.6857243350186855,0.2022521372412639,0.75,1.0,2025-08-21 11:17:32,0.0676,5,1,1.9161234e-05,0
2,35,0.002047581903276131,0.15816424214466562,0.6144956719479877,0.6737589257452935,0.7820366598846442,0.18782081566985065,0.9812881952077379,0.7682270802334897,0.25,1.0,2025-08-21 11:17:25,0.07833333333333332,5,1,0.032105923,0
3,35,0.3792901716068643,0.15400351310475657,0.3432699412860214,0.35654298752261615,0.6618329938968627,0.43259997956994733,0.7185139591118928,0.43237865488065785,0.625,1.0,2025-08-21 11:17:27,0.10670299727520437,4,0,0.0007921597,0
4,35,0.31318252730109203,0.16094748460928643,0.37875704998227033,0.3891291360637124,0.8878207739411315,0.5215313601307521,0.5972829193229281,0.4458668263177821,0.625,1.0,2025-08-21 11:17:28,0.1061639344262295,7,1,0.015683003,0
5,35,0.09087363494539781,0.21864001470004618,0.43677722365054084,0.39979128706512934,0.0,0.2678507584657033,0.0,0.1699844164076738,0.375,1.0,2025-08-21 11:17:33,0.10644444444444444,4,0,0.9999716,1
6,35,0.4581708268330733,0.09912634969912579,0.3666831625603486,0.37747216373866377,0.825906313650977,0.46481881097093825,0.3790019784568037,0.0,0.625,0.0,2025-08-21 11:17:33,0.10407488986784141,4,0,3.836961e-07,0
7,35,0.39752340093603744,0.14196207029036806,0.35250299434247856,0.3541041444338597,0.7707535641557781,0.5061657260329946,0.6181314574631787,0.5635889805513246,0.625,1.0,2025-08-21 11:17:25,0.11029569892473118,5,1,0.0786829,0
8,35,0.01501560062402496,0.3391388224631433,0.5877142915047202,0.6024691858245806,1.0,0.3480929822769294,1.0,1.0,0.375,1.0,2025-08-21 11:17:18,0.08181818181818182,6,1,0.6285911,0
9,35,0.16994929797191888,0.10222655113940769,0.3059602112145151,0.3253565347620822,0.801629327896183,0.6600566933959855,0.47533963508463395,0.6598902985534553,0.625,1.0,2025-08-21 11:17:26,0.10529761904761908,5,1,0.96718097,1
10,35,0.10676677067082684,0.20005636729891943,0.3132426476009973,0.3753592918078574,0.7741751527499019,0.5561634914959904,0.3689514178940426,0.6025391570773281,0.75,1.0,2025-08-21 11:17:25,0.10990196078431373,5,1,0.9967428,1
11,35,0.0,1.0,1.0,1.0,0.8749898167017869,0.14502464375095758,0.7025280281380524,0.7507681742544968,0.75,0.0,2025-08-21 11:17:24,0.053497942386831275,7,1,0.35974547,0
12,35,0.12909516380655225,0.13763343865794875,0.42273367477868884,0.44156388166454885,0.7345417515409586,0.27251934470606254,0.9850516597054297,0.7195921853126843,0.375,1.0,2025-08-21 11:17:25,0.09712230215827336,5,1,0.002062872,0
13,35,1.0,0.1385564745938103,0.3665177963766624,0.3878299734440132,0.743747454195363,0.32214202717197005,0.7424049241591559,0.48565341034151843,0.75,1.0,2025-08-21 11:17:25,0.10996791443850266,8,1,0.00012387345,0
14,35,0.2528276131045242,0.1027542450015828,0.2794877514755393,0.3159815128656551,0.833564154794903,0.601754430767659,0.3187337876456364,0.43545135189864503,0.75,1.0,2025-08-21 11:17:26,0.1133766233766234,5,1,0.9765952,1
15,35,0.06825273010920437,0.06325087688414269,0.3522516032470703,0.3839914345746945,0.731608961291411,0.6586984141171661,0.38058474389975816,0.30982294573916414,0.75,1.0,2025-08-21 11:17:25,0.09428571428571429,3,0,0.39533034,0
16,35,0.045826833073322935,0.19500472654364423,0.29684897288267686,0.34565417994034425,0.8320977596701291,0.6297675443076766,0.6217190591338756,0.2697017987163346,0.625,1.0,2025-08-21 11:17:33,0.10122448979591839,4,0,0.00023372608,0
17,35,0.9827418096723869,0.09784180920183827,0.33775047658663504,0.36218594430645673,0.7885132383030788,0.2930036646406864,0.4441767421411299,0.4827303862441782,0.75,1.0,2025-08-21 11:17:26,0.11067907995618839,4,0,0.19588454,0
18,35,0.31464508580343215,0.09205345298963111,0.48449941766093596,0.49485940437453296,0.888920570273331,0.0,0.5996658606287095,0.7046513061163399,0.0,1.0,2025-08-21 11:17:25,0.0985757575757576,5,1,0.94306827,1
19,35,0.08239079563182528,0.12731171244796616,0.3336288268688643,0.3427732955897321,0.5553971486864546,0.7228998544358749,0.6462079577929215,0.33956383550065594,0.75,1.0,2025-08-21 11:17:33,0.09168421052631577,3,0,0.0011291767,0
20,35,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.8608961303512465,1.0,0.6849857111453066,0.6055502240691665,1.0,1.0,2025-08-21 11:17:25,0.07666666666666667,5,1,0.007947748,0
