client_rank,round,data_size,data_variance,local_loss,local_accuracy
8,1,17,0.06707064807415009,2.2315378189086914,23.52941185235977
10,1,7233,0.0628797709941864,2.3824431896209717,23.53103756904602
7,1,3403,0.06287360936403275,3.046881914138794,11.40170469880104
3,1,2863,0.06398395448923111,3.142714500427246,12.783792614936829
9,1,464,0.06221318989992142,2.361907482147217,9.267241507768631
6,1,1343,0.0623667910695076,2.421480894088745,13.775129616260529
1,1,5864,0.06388233602046967,2.2419564723968506,17.17257797718048
5,1,6266,0.06289754062891006,2.7537858486175537,19.278647005558014
4,1,9129,0.06348567456007004,2.149373769760132,26.311755180358887
2,1,13418,0.06336045265197754,1.7582128047943115,37.18139827251434
8,2,17,0.06707064807415009,2.4362974166870117,11.764705926179886
9,2,464,0.06221318989992142,2.4686875343322754,15.948276221752167
6,2,1343,0.0623667910695076,2.3625400066375732,14.892032742500305
7,2,3403,0.06287360936403275,2.532886266708374,20.77578604221344
3,2,2863,0.06398395448923111,2.538468837738037,16.556060314178467
10,2,7233,0.0628797709941864,1.962431788444519,30.236417055130005
5,2,6266,0.06289754062891006,2.017491340637207,24.640919268131256
1,2,5864,0.06388233602046967,2.323319911956787,22.356753051280975
4,2,9129,0.06348567456007004,1.6720062494277954,35.677510499954224
2,2,13418,0.06336045265197754,1.4376657009124756,50.0
8,3,17,0.06707064807415009,2.4442179203033447,11.764705926179886
9,3,464,0.06221318989992142,2.1507246494293213,23.275862634181976
7,3,3403,0.06287360936403275,1.6460423469543457,40.640610456466675
3,3,2863,0.06398395448923111,2.1467528343200684,26.231226325035095
10,3,7233,0.0628797709941864,1.4758102893829346,47.2003310918808
6,3,1343,0.0623667910695076,2.0631000995635986,23.678332567214966
5,3,6266,0.06289754062891006,1.5600823163986206,42.80242621898651
1,3,5864,0.06388233602046967,1.5625666379928589,41.84856712818146
4,3,9129,0.06348567456007004,1.6239041090011597,44.046446681022644
2,3,13418,0.06336045265197754,1.3719773292541504,50.14905333518982
8,4,17,0.06707064807415009,1.7883305549621582,29.411765933036804
3,4,2863,0.06398395448923111,1.441063404083252,47.712188959121704
9,4,464,0.06221318989992142,2.0715997219085693,21.98275923728943
7,4,3403,0.06287360936403275,1.7114543914794922,37.81957030296326
10,4,7233,0.0628797709941864,1.330986738204956,52.094566822052
6,4,1343,0.0623667910695076,1.6504275798797607,36.18763983249664
1,4,5864,0.06388233602046967,1.3276066780090332,52.30218172073364
5,4,6266,0.06289754062891006,1.4224003553390503,48.89881908893585
4,4,9129,0.06348567456007004,1.2183953523635864,55.099135637283325
2,4,13418,0.06336045265197754,1.154891848564148,58.75689387321472
8,5,17,0.06707064807415009,1.2139900922775269,58.82353186607361
3,5,2863,0.06398395448923111,1.306846261024475,53.65001559257507
9,5,464,0.06221318989992142,1.3217167854309082,54.95689511299133
7,5,3403,0.06287360936403275,1.2565325498580933,53.4528374671936
10,5,7233,0.0628797709941864,1.2536697387695312,55.550944805145264
6,5,1343,0.0623667910695076,1.400212287902832,50.03722906112671
1,5,5864,0.06388233602046967,1.1946042776107788,56.906551122665405
5,5,6266,0.06289754062891006,1.197202205657959,56.33578300476074
4,5,9129,0.06348567456007004,1.4023714065551758,51.50619149208069
