19,2,7,7,1,0,4,0,4,1
1,36,0,0,0,0,2,0,1,6
1,0,16,14,2,5,1,0,0,0
0,0,0,38,0,10,3,0,0,0
0,0,4,5,30,6,4,1,0,0
0,0,0,18,0,29,1,0,0,0
0,0,1,8,0,1,38,0,0,0
1,0,0,3,5,6,1,29,0,1
0,0,0,6,0,0,2,0,37,0
1,3,0,0,0,1,2,0,0,39
