client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,26,0.1730749300445642,0.16721557271176576,0.13367428887389987,0.166855600039676,0.8000480076497534,0.6420773993919702,0.5216015609550302,0.43146274149034036,0.7142857142857143,1.0,2025-08-20 17:02:20,0.10367469879518072,3,0
2,26,0.685874183853249,0.5137958385998659,0.1563155292195002,0.12765701180797248,0.6676908305427959,0.7070060478417824,0.912934569089399,0.4599031542614265,0.8571428571428572,1.0,2025-08-20 17:02:21,0.11303389830508476,6,1
3,26,0.760182402321484,0.19506439508576906,0.12302805927716642,0.11255451363644786,0.9618819011150772,0.7417712206398379,0.9988134632371359,0.9728361253146773,1.0,1.0,2025-08-20 17:02:13,0.11106766917293232,6,1
4,26,0.053373406570629084,0.6505080595231728,0.6843255918890768,0.5040869558582607,0.6564090254556088,0.0,0.23271941042306632,0.3731413534156308,0.0,1.0,2025-08-20 17:02:20,0.1048148148148148,3,0
5,26,0.05119701523473935,0.0,0.0,0.0,0.945751320224765,0.6240853405652586,0.9073446625621284,0.618108298923857,0.5714285714285714,1.0,2025-08-20 17:02:15,0.10283018867924527,1,0
6,26,0.10840501606384081,0.22004901582629607,0.2718912745385702,0.1839375386268831,0.9886221795435575,1.0,0.9728546756140328,0.9700263152264607,1.0,1.0,2025-08-20 17:02:13,0.10548076923076924,8,1
7,26,0.17120945175665872,0.5738253905145232,0.2865873545629788,0.19912941681717752,0.732453192522712,0.2414340273144624,0.0,0.0,0.2857142857142857,0.8571428571428572,2025-08-20 17:02:26,0.11130718954248366,5,1
8,26,0.41496528137630845,0.3200448619427135,0.11297614441240111,0.09222273936677526,0.9882381181023044,0.8465031068668428,0.9802771222528378,0.9724938134257576,0.8571428571428572,1.0,2025-08-20 17:02:13,0.10900537634408602,7,1
9,26,0.030676754067779043,0.8468364220424872,0.8118753061293675,0.6458022456184715,0.9706192991003103,0.2743942240766851,0.6776575127552702,0.9269948581901685,0.2857142857142857,1.0,2025-08-20 17:02:13,0.08261904761904763,4,0
10,26,0.46916778940822884,0.1809372348190578,0.23368329010017075,0.20252476753020118,0.9056649063908256,0.5541474779021165,0.5405597816772356,0.925140668791853,0.7142857142857143,1.0,2025-08-20 17:02:13,0.1127586206896552,5,1
11,26,0.10249766815214012,0.5032647546933994,0.7620286192235799,0.6526174720496691,0.978972635608522,0.175966230178622,0.9991562405241856,0.9731499112128538,0.1428571428571429,1.0,2025-08-20 17:02:13,0.10000000000000002,6,1
12,26,0.0,1.0,0.7910338434417884,0.9082726657372598,1.0,0.1253331361864336,0.9950560968213998,1.0,0.1428571428571429,1.0,2025-08-20 17:02:12,0.08994708994708993,6,1
13,26,0.008083739247590423,0.09455228058099917,1.0,1.0,0.0,0.4837606251960951,0.33188751631488045,0.25226246764082927,0.4285714285714286,1.0,2025-08-20 17:02:23,0.07166666666666666,2,0
14,26,0.05451342107990465,0.41230063831346236,0.33179057770337805,0.18149648311426145,0.9890062410116368,0.8336843509839913,0.9874227103136413,0.9954714989694986,0.8571428571428572,0.8571428571428572,2025-08-20 17:02:12,0.09616666666666668,7,1
15,26,0.1010467405948803,0.4571329104284189,0.26010621446999727,0.15233570699049848,0.9840614498481985,0.5237784405439811,0.817022847424556,0.9218744428517432,0.5714285714285714,1.0,2025-08-20 17:02:13,0.10363636363636364,3,0
16,26,0.20572080008291013,0.1306000779347658,0.17199776956626944,0.18619765410150735,0.9866538646347803,0.7097793277050295,0.8324873765672173,0.9128602297768554,0.7142857142857143,0.2857142857142857,2025-08-20 17:02:13,0.10659685863874344,6,1
17,26,0.07057726189242408,0.40589376739438743,0.11562344012840187,0.028007555881586734,0.9961113778447183,0.8223784571331714,0.8331729311413165,0.9118475571054677,0.7142857142857143,0.8571428571428572,2025-08-20 17:02:12,0.10608695652173912,5,1
18,26,0.5812001243652192,0.109524063843218,0.022623237893058423,0.004429215930135346,0.9983677388523193,0.820604135036009,1.0,0.9718377156386613,0.8571428571428572,0.0,2025-08-20 17:02:13,0.11250497017892643,7,1
19,26,1.0,0.14995519739848298,0.2777514235380898,0.2248234472129239,0.9707153144606236,0.16424921291504524,0.9302975570526427,0.9025837416115758,0.4285714285714286,1.0,2025-08-20 17:02:14,0.11123853211009177,6,1
20,26,0.03440771064359001,0.5649123431661661,0.49146134324013757,0.2898997308789435,0.42654824771500743,0.6092271961743883,0.9204493019208712,0.46496651761836505,0.5714285714285714,1.0,2025-08-20 17:02:21,0.08704545454545455,4,0
