client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,9,0.013943057722308892,0.0,0.7647978745531104,0.5236687055706248,0.854009157694896,0.6447471172990201,0.9975741480791083,0.9384686774941995,0.6666666666666667,1.0,2025-08-21 11:07:37,0.14083333333333334,5,1
2,9,0.002047581903276131,0.15816424214466562,0.8307221456967164,0.6574468615968154,0.9342987967013273,0.5410578228660277,0.9763670952338394,0.9944199535962877,0.6666666666666667,1.0,2025-08-21 11:07:37,0.09399999999999999,7,1
3,9,0.3792901716068643,0.15400351310475657,1.0,0.6793157036549198,0.8303695026394711,0.0,0.9970251394864854,0.8694083526682135,0.33333333333333337,1.0,2025-08-21 11:07:37,0.14889733840304184,7,1
4,9,0.31318252730109203,0.16094748460928643,0.8343016753199353,0.6590487661701885,0.972846342234682,0.42987596822873075,0.5002362013712447,0.8928074245939676,0.6666666666666667,1.0,2025-08-21 11:07:38,0.16353535353535353,7,1
5,9,0.09087363494539781,0.21864001470004618,0.8296797309441686,0.5630480028492927,0.7768075817180193,0.22935676546527772,0.998276368371998,0.9406264501160093,0.33333333333333337,0.6666666666666666,2025-08-21 11:07:37,0.15966666666666668,5,1
6,9,0.4581708268330733,0.09912634969912579,0.6583489327635133,0.5380529449682371,0.8985198594273562,0.4366720369210856,0.9936289467972371,0.7367517401392112,1.0,1.0,2025-08-21 11:07:41,0.16349480968858132,5,1
7,9,0.39752340093603744,0.14196207029036806,0.6276548464191956,0.5543505589598218,0.8457033329564139,0.45590997671326405,0.998276368371998,0.9358468677494199,1.0,1.0,2025-08-21 11:07:38,0.1602734375,7,1
8,9,0.01501560062402496,0.3391388224631433,0.8885778813815413,0.6166666346788418,0.9315301884419438,0.4385645239586049,0.5723733769135503,0.775092807424594,0.6666666666666667,1.0,2025-08-21 11:07:40,0.1384615384615385,5,1
9,9,0.16994929797191888,0.10222655113940769,0.7269913310336444,0.6502543991713142,0.3012458736592031,0.5569610457222056,0.0,0.0,0.6666666666666667,1.0,2025-08-21 11:07:48,0.14865546218487397,3,0
10,9,0.10676677067082684,0.20005636729891943,0.7288966199272426,0.5711863909535506,0.03620487699397834,0.4238150850212117,0.45373645034025767,0.11042923433874707,0.6666666666666667,1.0,2025-08-21 11:07:48,0.16246376811594204,2,0
11,9,0.0,1.0,0.1764609504075475,1.0,0.6648919177671893,0.5182494846666339,0.9778609093114411,0.6296867749419954,1.0,1.0,2025-08-21 11:07:43,0.08666666666666668,5,1
12,9,0.12909516380655225,0.13763343865794875,0.9694540591875747,0.7308147765106638,0.7411351293542157,0.05249716830471163,0.5838259515084969,0.8445939675174015,0.0,1.0,2025-08-21 11:07:39,0.14210526315789473,4,0
13,9,1.0,0.1385564745938103,0.7433079425627025,0.5924333896958808,0.0,0.3028542081454333,0.5377986032199993,0.38298143851508115,1.0,1.0,2025-08-21 11:07:47,0.16583870967741934,4,0
14,9,0.2528276131045242,0.1027542450015828,0.6752282029848878,0.5793432862993496,0.9485677776389151,0.2651381374832035,0.7658159161421294,0.8411832946635731,0.6666666666666667,0.0,2025-08-21 11:07:37,0.1577710843373494,3,0
15,9,0.06825273010920437,0.06325087688414269,0.7528157462021772,0.6071625492395443,0.8887232456291806,0.5371532492384323,0.9980720861049756,1.0,0.6666666666666667,0.8333333333333333,2025-08-21 11:07:37,0.13698113207547172,6,1
16,9,0.045826833073322935,0.19500472654364423,0.7562333949461777,0.638306398213873,1.0,0.515365024869672,1.0,0.997830626450116,0.6666666666666667,0.8333333333333333,2025-08-21 11:07:37,0.13405405405405407,7,1
17,9,0.9827418096723869,0.09784180920183827,0.6378239089228747,0.5554774443336448,0.8789266319103424,0.1875743100161109,0.9990168915899544,0.9352784222737819,0.6666666666666667,1.0,2025-08-21 11:07:38,0.1701178451178451,5,1
18,9,0.31464508580343215,0.09205345298963111,0.8634250265877088,0.6259760513552647,0.938345224160401,0.3175649531099404,0.46172899403751133,0.7125406032482599,0.33333333333333337,1.0,2025-08-21 11:07:38,0.15639423076923076,5,1
19,9,0.08239079563182528,0.12731171244796616,0.5656358288497241,0.5009185075431404,0.3467149397815137,0.7061298288319344,0.6006920061795386,0.12987238979118332,1.0,1.0,2025-08-21 11:07:45,0.13609375,2,0
20,9,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.8322862314786748,1.0,0.0861177431916551,0.6341763341067286,1.0,1.0,2025-08-21 11:07:39,0.115,2,0
