client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,1,0.013943057722308892,0.0,0.09885795646056672,0.4125873527364705,0.5299479708576356,0.6598552208067678,0.580726616567826,0.9893563255142457,0.0,1.0,2025-08-21 11:03:54,0.07041666666666666,1,0,0.99856263,1
2,1,0.002047581903276131,0.15816424214466562,0.6351973956465371,0.3268858612747095,0.6857856399680801,0.7619899123185636,0.6095371175195572,0.9880827044347494,0.0,1.0,2025-08-21 11:03:51,0.07833333333333332,5,1,0.99793017,1
3,1,0.3792901716068643,0.15400351310475657,0.3838254680147456,0.45872405226038576,0.54643080127764,0.38121076841495083,0.5579895914707274,0.991732358135666,0.0,1.0,2025-08-21 11:03:53,0.10171428571428573,4,0,0.999446,1
4,1,0.31318252730109203,0.16094748460928643,0.4901251198000206,0.5920039061414482,0.9103017689938957,1.0,0.7836104173314116,0.9899079759853053,0.0,0.0,2025-08-21 11:03:56,0.10547231270358307,8,1,0.033056676,0
5,1,0.09087363494539781,0.21864001470004618,0.27785327961174755,0.4317706407739332,0.11525494277531945,0.6116735932123962,0.8561400420302133,0.9913421338000312,0.0,1.0,2025-08-21 11:03:53,0.09300970873786409,4,0,0.96274954,1
6,1,0.4581708268330733,0.09912634969912579,0.4214345774942707,0.5019912678169892,0.9418938605650452,0.33828262773002493,0.838475249485625,0.996218715070197,0.0,0.0,2025-08-21 11:03:54,0.10205183585313174,6,1,0.00684231,0
7,1,0.39752340093603744,0.14196207029036806,0.37896149726334316,0.560233011776856,0.0,0.3699638668623355,0.19903286498619166,0.9645883088789043,0.0,1.0,2025-08-21 11:04:14,0.10825857519788919,4,0,1.0,1
8,1,0.01501560062402496,0.3391388224631433,0.16671364706644576,0.0,0.9886368366342281,0.647732738102579,1.0,1.0,0.0,1.0,2025-08-21 11:03:50,0.0782608695652174,5,1,0.14286557,0
9,1,0.16994929797191888,0.10222655113940769,0.6337783876566705,0.7422272085659545,0.7279084287425344,0.8545178754208331,0.600289370316987,0.9926195348303569,0.0,1.0,2025-08-21 11:03:53,0.10529761904761906,7,1,0.9981504,1
10,1,0.10676677067082684,0.20005636729891943,0.5205048453785092,0.5260724481039926,0.658231009377932,0.4014477919323207,0.5775303398725891,0.9902672936641576,0.0,1.0,2025-08-21 11:03:53,0.1037962962962963,5,1,0.99930406,1
11,1,0.0,1.0,1.0,1.0,0.9881789802293651,0.9180160071033063,0.8725010177473126,0.9969451326796094,1.0,1.0,2025-08-21 11:03:47,0.04333333333333333,8,1,0.9833023,1
12,1,0.12909516380655225,0.13763343865794875,0.2997297527471554,0.30989898533094273,0.60291363163376,0.4690648546658607,0.99745838238692,0.998301690327306,0.0,1.0,2025-08-21 11:03:52,0.09712230215827339,3,0,0.17183527,0
13,1,1.0,0.1385564745938103,0.5102971040481945,0.5864263909262728,0.5630801248681142,0.4815819654947029,0.6904122701816542,0.00909011469482568,0.0,1.0,2025-08-21 11:03:54,0.10302605210420841,6,1,8.419288e-08,0
14,1,0.2528276131045242,0.1027542450015828,0.402462092814879,0.4751639120205249,0.6567741935393436,0.37624092047010105,0.0,0.9651468522014767,0.0,0.0,2025-08-21 11:03:58,0.10034482758620689,2,0,1.0,1
15,1,0.06825273010920437,0.06325087688414269,0.4577278359468442,0.4590532974657522,0.5329032258041708,0.6379410277596217,0.595101609691155,0.9927834068163186,0.0,1.0,2025-08-21 11:03:53,0.10083333333333332,4,0,0.9987338,1
16,1,0.045826833073322935,0.19500472654364423,0.3293909780839449,0.3335776961098454,1.0,0.5759844121890754,0.7703631982571765,0.9923142482133618,0.0,1.0,2025-08-21 11:03:54,0.08551724137931035,4,0,0.9653409,1
17,1,0.9827418096723869,0.09784180920183827,0.4287419288672778,0.5472267695371263,0.6987304890890574,0.0,0.5022940574559618,0.9879973220160123,0.0,1.0,2025-08-21 11:03:53,0.10248478701825559,5,1,0.9996308,1
18,1,0.31464508580343215,0.09205345298963111,0.5332783162864463,0.49227282846884823,0.8785015608821294,0.4098706359678864,0.4193063914531231,0.9886614816117621,0.0,1.0,2025-08-21 11:03:53,0.10071207430340558,5,1,0.99997497,1
19,1,0.08239079563182528,0.12731171244796616,0.5551715824158171,0.4301220901660608,0.6585223725270426,0.8765677218858285,0.30733768305698284,0.0,0.0,1.0,2025-08-21 11:03:53,0.08797979797979798,2,0,0.0047848606,0
20,1,0.0019500780031201249,0.12966277706604906,0.0,0.35968369214474416,0.8596462018758345,0.9071144051597629,0.8017978368743605,0.011625572301231846,0.0,1.0,2025-08-21 11:03:52,0.0657142857142857,3,0,2.5739346e-09,0
