client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,50,0.013943057722308892,0.0,0.43875651807567895,0.5722739173801421,0.7945574897025584,0.771295425645915,0.997314749696311,0.9989258086496453,0.8333333333333334,1.0,2025-08-21 11:25:49,0.0676,7,1,0.1427938,0
2,50,0.002047581903276131,0.15816424214466562,0.5303129405213294,0.580547144606588,0.8198087767200222,0.33701004032897464,0.9587835389894082,0.7121888652851818,0.33333333333333337,1.0,2025-08-21 11:25:49,0.07833333333333332,6,1,0.006862696,0
3,50,0.3792901716068643,0.15400351310475657,0.30966262717263116,0.31030203233029297,0.7094876196676109,0.5843358344098162,0.9770688148669097,0.9923363661870215,0.6666666666666667,1.0,2025-08-21 11:25:50,0.10758241758241759,7,1,0.09655125,0
4,50,0.31318252730109203,0.16094748460928643,0.3442264293603624,0.35462795643414585,0.0,0.5141191810582089,0.0,0.0,0.5833333333333333,1.0,2025-08-21 11:26:03,0.10478964401294495,4,0,0.9984301,1
5,50,0.09087363494539781,0.21864001470004618,0.5400894782186574,0.5232628210639452,0.2164746262218712,0.21375669498347138,0.9939262195511795,0.9606076395847529,0.16666666666666663,1.0,2025-08-21 11:25:50,0.0958,5,1,0.6953598,0
6,50,0.4581708268330733,0.09912634969912579,0.33053018784400445,0.32964474514743025,0.8663888207651833,0.5808220727658726,0.8999637704324106,0.6205699627239569,0.6666666666666667,1.0,2025-08-21 11:25:51,0.10249457700650759,4,0,8.9002635e-05,0
7,50,0.39752340093603744,0.14196207029036806,0.2862582273166593,0.28648017502172396,0.708752145166099,0.5883859017257731,0.41928265456172875,0.6591045733295924,0.6666666666666667,0.0,2025-08-21 11:25:50,0.11089189189189189,4,0,0.14075723,0
8,50,0.01501560062402496,0.3391388224631433,0.6151017891270406,0.6531746580419651,0.32655062519844025,0.3350324762879163,0.4052809922639218,0.5528718585915267,0.33333333333333337,1.0,2025-08-21 11:25:58,0.07826086956521738,3,0,0.9910184,1
9,50,0.16994929797191888,0.10222655113940769,0.30008337500139703,0.29419368055010187,0.6957587644066112,0.6337809953873671,0.9375146516633633,0.6311595655136478,0.5833333333333333,1.0,2025-08-21 11:25:51,0.10467455621301777,4,0,0.00013147273,0
10,50,0.10676677067082684,0.20005636729891943,0.2942679808020774,0.33465012204008965,0.6227016425537975,0.5734673121187911,0.9215736419240032,0.6254759709808009,0.6666666666666667,1.0,2025-08-21 11:25:51,0.10778846153846156,3,0,0.0008221642,0
11,50,0.0,1.0,1.0,1.0,0.7469968129430504,0.17190970268869932,0.7231634805958698,0.6338049621227304,0.6666666666666667,1.0,2025-08-21 11:25:51,0.053497942386831275,4,0,0.94892937,1
12,50,0.12909516380655225,0.13763343865794875,0.5249489900293061,0.5107936395404015,0.6025986761336317,0.17390140661564857,0.9391343264497155,0.6677381858992344,0.16666666666666663,1.0,2025-08-21 11:25:50,0.09121621621621623,5,1,0.004687147,0
13,50,1.0,0.1385564745938103,0.2953397368522074,0.2960095446454433,0.5675410639819275,0.5147170962330334,0.9417556422223643,0.6345023848651248,0.75,1.0,2025-08-21 11:25:50,0.10567317574511818,5,1,1.4439111e-05,0
14,50,0.2528276131045242,0.1027542450015828,0.4374616252925875,0.43418971275387974,0.6481980877384317,0.4906025308375761,0.9164801909511326,0.8944005771774419,0.5833333333333333,1.0,2025-08-21 11:25:51,0.10603238866396758,5,1,0.13686377,0
15,50,0.06825273010920437,0.06325087688414269,0.38112500370517766,0.39807160403352143,0.7075263543302458,0.5707817437913275,1.0,1.0,0.5833333333333333,0.9,2025-08-21 11:25:50,0.09075,5,1,0.09739708,0
16,50,0.045826833073322935,0.19500472654364423,0.32616891431248185,0.35743087348899133,1.0,0.6634363760684452,0.23538563177972427,0.4833219768327388,0.6666666666666667,1.0,2025-08-21 11:25:53,0.09920000000000001,5,1,0.99976724,1
17,50,0.9827418096723869,0.09784180920183827,0.26100894539224107,0.2700218502973595,0.8781564109171391,0.5029708910249093,0.9358097308356244,0.6683073469878552,0.8333333333333334,1.0,2025-08-21 11:25:50,0.10877287405812704,5,1,9.444114e-06,0
18,50,0.31464508580343215,0.09205345298963111,0.5720383433652536,0.5878967722780692,0.8112282422389776,0.0,0.8829784966860601,0.664307186660788,0.0,1.0,2025-08-21 11:25:50,0.09624260355029586,5,1,0.006910134,0
19,50,0.08239079563182528,0.12731171244796616,0.2824150663943543,0.28702638349475107,0.899730326066343,0.8100518428816279,0.9414146580568165,0.6642911539540663,0.8333333333333334,0.8,2025-08-21 11:25:50,0.08979381443298969,4,0,6.208151e-05,0
20,50,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9338073057091897,1.0,0.9460818788227522,0.7031063369273318,1.0,1.0,2025-08-21 11:25:49,0.07666666666666666,5,1,7.989685e-05,0
