33,0,1,2,2,0,0,0,3,1
1,48,0,0,0,0,2,0,2,7
1,0,30,2,6,2,13,1,1,0
1,0,0,29,8,4,18,1,0,0
1,0,0,2,39,1,3,3,0,0
0,0,0,13,8,28,6,1,1,0
0,1,1,1,1,0,61,1,0,0
0,0,1,0,4,1,1,42,1,0
1,1,2,0,2,0,2,0,55,1
0,3,0,0,0,0,0,1,0,51
