client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,25,0.013943057722308892,0.0,0.4451353284228373,0.45501382620764086,0.20293040281471042,0.5941982572267532,0.6089337992256114,0.25111920003347143,0.6666666666666667,1.0,2025-08-21 11:14:03,0.0676,4,0,0.002180935,0
2,25,0.002047581903276131,0.15816424214466562,0.6272542717623513,0.5914704917318034,0.37404500252552686,0.20992043484940637,0.0,0.3371267589919529,0.16666666666666663,1.0,2025-08-21 11:14:03,0.07833333333333334,3,0,0.9999974,1
3,25,0.3792901716068643,0.15400351310475657,0.29943603245166595,0.28392449162550937,0.0,0.19230661037744234,0.24164699216167718,0.0926181610253406,0.33333333333333337,1.0,2025-08-21 11:14:05,0.10847645429362882,3,0,0.41802666,0
4,25,0.31318252730109203,0.16094748460928643,0.24417078498096068,0.2435780296802802,0.4099424384453557,0.48819722290143397,0.18949853621682877,0.015871023527606942,0.5,1.0,2025-08-21 11:14:06,0.10939189189189187,4,0,0.11558348,0
5,25,0.09087363494539781,0.21864001470004618,0.3056935044743817,0.2722469234340932,0.7975928832942893,0.4001735416121195,0.953895551987912,0.9209935428085296,0.5,0.5,2025-08-21 11:13:55,0.1052747252747253,5,1,0.01093726,0
6,25,0.4581708268330733,0.09912634969912579,0.27555551305366865,0.26929805382880445,0.9786499215518301,0.5812843377613135,0.9966002455378222,0.9268231454750847,0.6666666666666667,1.0,2025-08-21 11:13:56,0.11223277909738717,7,1,0.0027972977,0
7,25,0.39752340093603744,0.14196207029036806,0.27661083314964874,0.26268139637536625,0.6969126111966383,0.4610299543209051,0.9921239021626216,0.7799394725464764,0.6666666666666667,1.0,2025-08-21 11:13:58,0.11303030303030301,7,1,0.00096804596,0
8,25,0.01501560062402496,0.3391388224631433,0.49856773470835014,0.4945933147286583,1.0,0.39723285519229135,0.9966191330626122,0.9316625524733972,0.33333333333333337,1.0,2025-08-21 11:13:56,0.09,6,1,0.264486,0
9,25,0.16994929797191888,0.10222655113940769,0.3015702243090649,0.29831479071650263,0.901726844580768,0.5390739109831066,0.7874209084899424,0.8687363150774723,0.5,0.0,2025-08-21 11:13:56,0.10656626506024097,7,1,0.0017364953,0
10,25,0.10676677067082684,0.20005636729891943,0.2303397928386024,0.2786853629964282,0.13992673976617565,0.4521278322229121,0.9636415147794881,0.25629332106048563,0.5,1.0,2025-08-21 11:14:05,0.11556701030927835,3,0,7.8410926e-07,0
11,25,0.0,1.0,1.0,1.0,0.9810570382302491,0.3608735072067375,0.9947681556332043,0.9978104123955762,0.6666666666666667,1.0,2025-08-21 11:13:56,0.053497942386831275,7,1,0.93195766,1
12,25,0.12909516380655225,0.13763343865794875,0.3367741947721151,0.28992072804554475,0.13898482457893557,0.05798713368546582,0.24055151572386435,0.13872501847900365,0.16666666666666663,1.0,2025-08-21 11:14:04,0.09642857142857142,3,0,0.54482675,0
13,25,1.0,0.1385564745938103,0.29340965126701246,0.29441197802446095,0.7926739926727645,0.27535341251620193,0.9965058079138729,0.8553198610936781,0.6666666666666667,1.0,2025-08-21 11:13:57,0.11007567567567568,8,1,0.00052575226,0
14,25,0.2528276131045242,0.1027542450015828,0.27586792826668516,0.26784191818462155,0.928205128218824,0.45612015484585744,0.6036264047596562,0.636221636472672,0.5,1.0,2025-08-21 11:13:56,0.11486842105263159,4,0,0.3323445,0
15,25,0.06825273010920437,0.06325087688414269,0.33944185556142936,0.3378223555886106,0.09199372049323873,0.5922507827765359,0.17979034847483233,0.04840801640098735,0.6666666666666667,1.0,2025-08-21 11:14:04,0.09428571428571426,4,0,0.42925897,0
16,25,0.045826833073322935,0.19500472654364423,0.29264690924302494,0.23612120216878435,0.9960230245462213,0.5967472848960373,0.9824534894702049,0.9151221008883869,0.5,0.75,2025-08-21 11:13:56,0.11534883720930234,6,1,0.006507663,0
17,25,0.9827418096723869,0.09784180920183827,0.23355032741952042,0.25409940930316477,0.8467817895875138,0.350385275362068,0.31534611389177447,0.9014825042187914,0.8333333333333334,1.0,2025-08-21 11:13:56,0.11392333709131904,5,1,0.9999573,1
18,25,0.31464508580343215,0.09205345298963111,0.41127016739780886,0.3829501489551497,0.6815279957829319,0.0,0.12726414203418646,0.21865193924940374,0.0,1.0,2025-08-21 11:14:04,0.10807308970099667,4,0,0.99781454,1
19,25,0.08239079563182528,0.12731171244796616,0.3342177326179423,0.30883537472380196,0.9435897436325302,0.7224243027500501,1.0,1.0,0.6666666666666667,0.5,2025-08-21 11:13:55,0.09365591397849463,7,1,0.004819833,0
20,25,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.5991627419838758,1.0,0.0817640948153745,0.0,1.0,1.0,2025-08-21 11:14:03,0.06571428571428571,2,0,0.58354205,0
