client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,34,0.1730749300445642,0.16721557271176576,0.13901594794807948,0.1636036430356546,0.9953914609577704,0.7272961313222072,0.9991315226558093,0.9997676622768359,0.7,0.6000000000000001,2025-08-20 17:05:31,0.1049390243902439,7,1
2,34,0.685874183853249,0.5137958385998659,0.12211379227046104,0.10157394615951275,0.9957834516368411,0.7580212455472928,0.9992571865802099,0.9930077409028718,0.9,1.0,2025-08-20 17:05:31,0.11458762886597938,8,1
3,34,0.760182402321484,0.19506439508576906,0.05402602845492788,0.07510194989555875,0.9934632906004233,0.8382738470753915,0.9992627716435166,0.992922919194415,1.0,0.9,2025-08-20 17:05:32,0.11157099697885198,6,1
4,34,0.053373406570629084,0.6505080595231728,0.6803783734564808,0.6548155327285056,0.9253204788654487,0.01932873246796285,0.9983942942993259,0.9371083910797066,0.09999999999999998,1.0,2025-08-20 17:05:39,0.0975862068965517,4,0
5,34,0.05119701523473935,0.0,0.06849489239074524,0.14099665670778533,0.9981883674103595,0.6717467357433711,0.9999553194935464,1.0,0.7,0.9,2025-08-20 17:05:31,0.0990909090909091,5,1
6,34,0.10840501606384081,0.22004901582629607,0.12837788450304488,0.07396902130054263,0.9985379807189065,1.0,0.919052884964451,0.9409327437609946,1.0,1.0,2025-08-20 17:05:31,0.10447619047619047,5,1
7,34,0.17120945175665872,0.5738253905145232,0.23991714401300213,0.21546746494037372,0.9958152346649806,0.3401288497199335,0.9986707549330072,0.9922295939252905,0.4,1.0,2025-08-20 17:05:32,0.10847133757961784,8,1
8,34,0.41496528137630845,0.3200448619427135,0.04788350933855323,0.06696041784313687,0.9984532259798325,0.849597583589822,0.9994526637959441,0.9928897280911059,0.9,0.10000000000000009,2025-08-20 17:05:31,0.10424164524421593,7,1
9,34,0.030676754067779043,0.8468364220424872,0.7341033795580043,0.47167502652553583,0.9612353003531825,0.23722495172914793,0.9049729403682791,0.9275733246790605,0.19999999999999996,1.0,2025-08-20 17:05:39,0.08463414634146343,3,0
10,34,0.46916778940822884,0.1809372348190578,0.26148198626523145,0.23924450584343387,0.0,0.5053623659408515,0.0,0.0,0.6,1.0,2025-08-20 17:07:15,0.11248157248157246,4,0
11,34,0.10249766815214012,0.5032647546933994,0.8068384462090932,0.7414722600538132,0.9336794151980368,0.050789220465566665,0.9034063301107518,0.9346725328868515,0.09999999999999998,1.0,2025-08-20 17:05:39,0.0962962962962963,3,0
12,34,0.0,1.0,1.0,0.7847377049500656,0.9723275770801075,0.0,0.8925433819792348,0.8695073333898812,0.0,1.0,2025-08-20 17:05:38,0.07285714285714284,3,0
13,34,0.008083739247590423,0.09455228058099917,0.9602312051246977,1.0,0.8501430236215707,0.33366724655413016,0.9272601354936358,0.9315285978234012,0.4,1.0,2025-08-20 17:05:38,0.06789473684210526,2,0
14,34,0.05451342107990465,0.41230063831346236,0.27363064973014006,0.19964710778844444,0.997753999364712,0.7986681705506382,0.9967802110036917,0.9977835718790221,0.8,1.0,2025-08-20 17:05:31,0.09459016393442622,7,1
15,34,0.1010467405948803,0.4571329104284189,0.1351460644445618,0.1069810520721182,0.9936539887672865,0.5925392061276897,0.9992460164535965,0.9853553476399282,0.6,1.0,2025-08-20 17:05:32,0.10058823529411764,3,0
16,34,0.20572080008291013,0.1306000779347658,0.15569990399715272,0.16441924220012466,0.9561182328636821,0.6307748188648226,0.892440058308061,0.9084792205253783,0.6,1.0,2025-08-20 17:05:41,0.1023115577889447,2,0
17,34,0.07057726189242408,0.40589376739438743,0.151421561432883,0.06659619243763323,0.9980718296342661,0.7407240309188348,0.9187094035710894,0.9410120336188997,0.7,1.0,2025-08-20 17:05:32,0.1109090909090909,5,1
18,34,0.5812001243652192,0.109524063843218,0.0,0.0,1.0,0.8324545807923429,1.0,0.9997381590738944,0.9,0.0,2025-08-20 17:05:31,0.11228174603174601,7,1
19,34,1.0,0.14995519739848298,0.2501006803354653,0.20449693319863768,0.9952749231935171,0.2404519298782235,0.99855626113522,0.9930372441058133,0.5,1.0,2025-08-20 17:05:32,0.11047835990888383,7,1
20,34,0.03440771064359001,0.5649123431661661,0.33805043122283673,0.20403813424363632,0.883398665109684,0.5474902343127694,0.8815938653664639,0.8794038140265603,0.5,0.9,2025-08-20 17:05:39,0.08906976744186046,3,0
