client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,37,0.1730749300445642,0.16721557271176576,0.19783855964404362,0.1678977030142601,0.9487358325847478,0.7097630942046899,0.9915168572731057,0.9118079584775086,0.8181818181818181,1.0,2025-08-20 17:08:08,0.1049390243902439,8,1
2,37,0.685874183853249,0.5137958385998659,0.11000859714723388,0.06499124754504312,0.9537053182262227,0.7762806767423012,0.9929042871583454,0.9109861591695502,0.9090909090909091,0.0,2025-08-20 17:08:08,0.1113355592654424,8,1
3,37,0.760182402321484,0.19506439508576906,0.05242539894162246,0.06580600859590698,0.9375762859961841,0.868590580105892,0.9903672725110498,0.9067690311418685,1.0,1.0,2025-08-20 17:08:09,0.10991071428571426,5,1
4,37,0.053373406570629084,0.6505080595231728,0.7316499977217192,0.6588406910881507,0.9333914560011138,0.07336318848411338,1.0,1.0,0.09090909090909094,1.0,2025-08-20 17:08:08,0.08984126984126982,5,1
5,37,0.05119701523473935,0.0,0.05187958972688589,0.0,0.726939843073372,0.6598007484866428,0.8314074485164411,0.2347318339100346,0.7272727272727273,1.0,2025-08-20 17:08:15,0.10092592592592592,0,0
6,37,0.10840501606384081,0.22004901582629607,0.1241329593203403,0.020807004810292316,0.9933740191663524,1.0,0.9861653420014667,0.919939446366782,1.0,1.0,2025-08-20 17:08:08,0.10548076923076924,6,1
7,37,0.17120945175665872,0.5738253905145232,0.2731253438308682,0.21632546323968918,0.9827375762825145,0.35909997643014424,0.9943511783243811,0.9087586505190312,0.4545454545454546,0.75,2025-08-20 17:08:08,0.10447852760736197,8,1
8,37,0.41496528137630845,0.3200448619427135,0.028836594127676474,0.04788909287564398,0.9868352223051448,0.8656311260067491,0.6626959744712901,0.7968425605536332,1.0,1.0,2025-08-20 17:08:08,0.10265822784810127,5,1
9,37,0.030676754067779043,0.8468364220424872,0.8125884667806702,0.7295644408390971,0.9196163905966143,0.254226765008537,0.9914573959923096,0.7451557093425605,0.2727272727272727,1.0,2025-08-20 17:08:10,0.07886363636363636,4,0
10,37,0.46916778940822884,0.1809372348190578,0.2683822813178619,0.2057527822844619,0.4077593722934877,0.5217722232122841,0.0,0.29721020761245676,0.6363636363636364,1.0,2025-08-20 17:08:14,0.11111650485436893,4,0
11,37,0.10249766815214012,0.5032647546933994,0.7354681353303625,0.6082390487575784,0.3216216216834187,0.08150341188035715,0.979862446237092,0.1285467128027682,0.09090909090909094,0.9375,2025-08-20 17:08:17,0.09541284403669724,3,0
12,37,0.0,1.0,1.0,0.853016039051604,0.752571926780998,0.0,0.7851663924840941,0.018360726643598668,0.0,1.0,2025-08-20 17:08:16,0.07285714285714284,3,0
13,37,0.008083739247590423,0.09455228058099917,0.914677450474294,1.0,0.0,0.2625831412294266,0.3092779418468674,0.3087370242214533,0.36363636363636365,1.0,2025-08-20 17:08:15,0.06789473684210526,2,0
14,37,0.05451342107990465,0.41230063831346236,0.25500376058962393,0.15867062306093985,0.9855274629458947,0.8372392225396807,0.34368620300081265,0.9493079584775086,0.9090909090909091,0.9375,2025-08-20 17:08:08,0.09306451612903224,6,1
15,37,0.1010467405948803,0.4571329104284189,0.0742331506877677,0.06588641732843765,0.9700087183849021,0.6607791849428861,0.9716766099141776,0.8927335640138409,0.7272727272727273,1.0,2025-08-20 17:08:09,0.10058823529411766,3,0
16,37,0.20572080008291013,0.1306000779347658,0.19196198116028962,0.15972732189109953,0.96843940715299,0.6699886749716875,0.9929439280122094,0.9130190311418686,0.7272727272727273,1.0,2025-08-20 17:08:08,0.10029556650246306,5,1
17,37,0.07057726189242408,0.40589376739438743,0.11511993415728028,0.11190511769561381,0.7855274629393989,0.733776753223609,0.34192218500386495,0.0,0.7272727272727273,1.0,2025-08-20 17:08:16,0.10925373134328359,3,0
18,37,0.5812001243652192,0.109524063843218,0.0,0.027905032305809353,1.0,0.8510178153617973,0.9928250054506174,0.910423875432526,1.0,1.0,2025-08-20 17:08:09,0.10988349514563106,7,1
19,37,1.0,0.14995519739848298,0.26183517914826204,0.2205145447300259,0.9934612031387924,0.2796258716535116,0.9942124353358571,0.9130190311418686,0.5454545454545454,1.0,2025-08-20 17:08:09,0.10972850678733032,7,1
20,37,0.03440771064359001,0.5649123431661661,0.5498310526480101,0.417543691116614,0.8234524847473945,0.525639979074567,0.9883455889639863,0.9124134948096886,0.5454545454545454,1.0,2025-08-20 17:08:08,0.0832608695652174,5,1
