0.5932203389830508,0.0,0.11864406779661017,0.01694915254237288,0.1016949152542373,0.0,0.03389830508474576,0.01694915254237288,0.1016949152542373,0.01694915254237288
0.01694915254237288,0.8813559322033898,0.0,0.03389830508474576,0.01694915254237288,0.0,0.1016949152542373,0.0,0.01694915254237288,0.0
0.03389830508474576,0.0,0.7966101694915254,0.0,0.13559322033898305,0.03389830508474576,0.06779661016949153,0.0,0.0,0.0
0.0,0.0,0.06779661016949153,0.576271186440678,0.1016949152542373,0.06779661016949153,0.1864406779661017,0.0,0.0,0.0
0.0,0.0,0.05084745762711865,0.03389830508474576,0.7288135593220338,0.0,0.05084745762711865,0.01694915254237288,0.0,0.0
0.0,0.0,0.05084745762711865,0.3389830508474576,0.1016949152542373,0.4576271186440678,0.01694915254237288,0.0,0.0,0.0
0.0,0.0,0.0847457627118644,0.01694915254237288,0.01694915254237288,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.11864406779661017,0.0,0.3220338983050847,0.05084745762711865,0.03389830508474576,0.6101694915254238,0.0,0.01694915254237288
0.01694915254237288,0.0,0.05084745762711865,0.01694915254237288,0.0,0.0,0.01694915254237288,0.0,0.8983050847457628,0.0
0.0,0.01694915254237288,0.0,0.01694915254237288,0.05084745762711865,0.0,0.1864406779661017,0.01694915254237288,0.03389830508474576,0.7457627118644068
