client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,43,0.013943057722308892,0.0,0.48717084719357784,0.5215288362190809,0.8324302217805223,0.7302851887516641,0.9868758621578764,0.9644023714686518,0.8,1.0,2025-08-21 11:21:37,0.0676,7,1,0.10394481,0
2,43,0.002047581903276131,0.15816424214466562,0.5683181986374224,0.6645257352273598,0.10581740100117154,0.15656517584641272,0.6234610079028453,0.5346299955970142,0.19999999999999996,1.0,2025-08-21 11:21:46,0.07833333333333334,3,0,0.72558326,0
3,43,0.3792901716068643,0.15400351310475657,0.35142057478155464,0.21112546070451885,0.6134342091661125,0.5103940428172511,0.40301932522851214,0.7651467832604621,0.7,1.0,2025-08-21 11:21:39,0.10442666666666665,5,1,0.997398,1
4,43,0.31318252730109203,0.16094748460928643,0.3453423153066626,0.1945296739553683,0.3245066965940281,0.5759722512370623,0.0,0.0,0.7,1.0,2025-08-21 11:22:06,0.10182389937106918,5,1,0.9828977,1
5,43,0.09087363494539781,0.21864001470004618,0.5057558522827006,0.38303065056712504,0.7815151824151645,0.20349999320125634,0.9989815256487939,0.9698293075024831,0.19999999999999996,0.8888888888888888,2025-08-21 11:21:36,0.10191489361702127,6,1,0.21535003,0
6,43,0.4581708268330733,0.09912634969912579,0.40001754606414897,0.27146376986709414,0.9727021775976522,0.5067004708438971,1.0,0.9676175750811481,0.6,1.0,2025-08-21 11:21:37,0.10407488986784141,8,1,0.011984428,0
7,43,0.39752340093603744,0.14196207029036806,0.380021979119628,0.23900591616225753,0.7508434719568589,0.4700119781500741,0.8398932535743293,0.9243915175965841,0.6,1.0,2025-08-21 11:21:38,0.10684895833333333,4,0,0.36150545,0
8,43,0.01501560062402496,0.3391388224631433,0.6296027594693698,0.6431866618573979,0.9925365503744011,0.3564853215125844,0.9978341304936378,0.969419727424458,0.4,1.0,2025-08-21 11:21:36,0.08181818181818182,6,1,0.54507357,0
9,43,0.16994929797191888,0.10222655113940769,0.3866822594635002,0.2517073612517487,0.8425518862530919,0.5075756545644909,0.9356169505073033,0.8937293290054372,0.5,1.0,2025-08-21 11:21:38,0.1034502923976608,5,1,0.041970856,0
10,43,0.10676677067082684,0.20005636729891943,0.3554035869128589,0.2522119757507064,0.9022594826104033,0.513062858710983,0.9989557414880039,1.0,0.6,1.0,2025-08-21 11:21:36,0.11099009900990098,6,1,0.14050876,0
11,43,0.0,1.0,1.0,1.0,0.6063797157089037,0.12391019230555267,0.28198847448012687,0.6678407962236717,0.7,1.0,2025-08-21 11:21:44,0.053497942386831275,4,0,0.99999285,1
12,43,0.12909516380655225,0.13763343865794875,0.5220636199725335,0.38409502624062625,0.7369389631837673,0.21886144531399676,0.5772944680083025,0.9352607489171727,0.30000000000000004,1.0,2025-08-21 11:21:38,0.09375000000000001,4,0,0.99797076,1
13,43,1.0,0.1385564745938103,0.37076194999149437,0.22543512632511734,0.625293937173427,0.3856667651454374,0.9987236840408937,0.8746172986145954,0.7,1.0,2025-08-21 11:21:40,0.10845991561181435,5,1,0.0013484822,0
14,43,0.2528276131045242,0.1027542450015828,0.368575568696349,0.20835153808785842,0.4392188936959033,0.526168364086317,0.3378498588317197,0.48869047009553457,0.6,1.0,2025-08-21 11:21:44,0.10822314049586777,3,0,0.935549,1
15,43,0.06825273010920437,0.06325087688414269,0.4615676248304176,0.35204539243921124,0.0,0.4887814550052968,0.5566800314566762,0.6342808285804978,0.6,1.0,2025-08-21 11:21:47,0.09075,2,0,0.9593987,1
16,43,0.045826833073322935,0.19500472654364423,0.39628674992225477,0.2953945128161097,1.0,0.6112058128021578,0.5448579937344489,0.9642487789393924,0.6,1.0,2025-08-21 11:21:37,0.0992,5,1,0.9993104,1
17,43,0.9827418096723869,0.09784180920183827,0.3420934455031126,0.18328064882978073,0.9563439320046544,0.3963815850467197,0.999045986050769,0.9420904967182396,0.8,0.0,2025-08-21 11:21:37,0.11031659388646288,6,1,1.0592909e-06,0
18,43,0.31464508580343215,0.09205345298963111,0.5662368436644989,0.46945356145525324,0.799815969646146,0.0,0.3865561385640801,0.7439510142226682,0.0,1.0,2025-08-21 11:21:40,0.09827794561933535,4,0,0.9995647,1
19,43,0.08239079563182528,0.12731171244796616,0.40868971952762323,0.246503398133666,0.9229117676096718,0.7296547598003889,0.9742158392099733,0.9972404542243065,0.8,0.8888888888888888,2025-08-21 11:21:36,0.09072916666666667,6,1,0.0795836,0
20,43,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9690215723392277,1.0,0.5638995964778837,0.9947368959973787,1.0,1.0,2025-08-21 11:21:36,0.07666666666666666,4,0,0.99852777,1
