client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,29,0.1730749300445642,0.16721557271176576,0.2409492123188861,0.21289892069729469,0.9816595441604773,0.6751832353438895,0.9969899665551839,0.944499049029244,0.7142857142857143,0.7142857142857143,2025-08-20 17:02:57,0.10430303030303029,8,1
2,29,0.685874183853249,0.5137958385998659,0.21560611524404394,0.14183838338087804,0.969432573602638,0.7460212973729929,0.9950564381270903,0.9426864604740812,0.8571428571428572,1.0,2025-08-20 17:02:58,0.11078073089700996,8,1
3,29,0.760182402321484,0.19506439508576906,0.11828979099945314,0.06852529657201716,0.9389245014299702,0.7973023534544188,0.9985367892976589,0.9440905783689256,1.0,1.0,2025-08-20 17:02:57,0.10893805309734512,7,1
4,29,0.053373406570629084,0.6505080595231728,0.5281990540656152,0.359808176024502,0.5870726495719762,0.0,0.9682692307692308,0.5185024444416079,0.0,1.0,2025-08-20 17:03:05,0.1048148148148148,4,0
5,29,0.05119701523473935,0.0,0.0,0.0,0.8776709401526914,0.6560097001010685,0.0,0.0,0.7142857142857143,1.0,2025-08-20 17:03:03,0.10092592592592593,2,0
6,29,0.10840501606384081,0.22004901582629607,0.22484313624691343,0.16737860089695905,1.0,1.0,0.9777382943143813,0.9946643519995916,1.0,1.0,2025-08-20 17:02:57,0.10349056603773585,7,1
7,29,0.17120945175665872,0.5738253905145232,0.4922123456331108,0.38356048850922536,0.9887820512785432,0.2265054330191565,0.9956626254180602,0.9408994013351885,0.1428571428571429,0.7142857142857143,2025-08-20 17:02:57,0.10259036144578314,7,1
8,29,0.41496528137630845,0.3200448619427135,0.12493709230931782,0.10270907243690011,0.9963793922162729,0.8423423073758338,1.0,0.9996936470047613,1.0,0.3571428571428572,2025-08-20 17:02:57,0.11019021739130432,7,1
9,29,0.030676754067779043,0.8468364220424872,0.703269189145713,0.5210077865040698,0.9794634377694078,0.27763744785497035,0.9962792642140468,0.938767695076652,0.1428571428571429,1.0,2025-08-20 17:02:58,0.08069767441860465,6,1
10,29,0.46916778940822884,0.1809372348190578,0.2714387418044534,0.18630681059451845,0.16767568850857695,0.46641992060448645,0.9534071906354515,0.3373967654229586,0.5714285714285714,0.9285714285714286,2025-08-20 17:03:09,0.11057971014492755,4,0
11,29,0.10249766815214012,0.5032647546933994,0.68358830589423,0.4755909379492702,0.6130104463934511,0.09735653615725082,0.19858904682274248,0.13048084655544356,0.0,1.0,2025-08-20 17:03:05,0.09629629629629631,3,0
12,29,0.0,1.0,0.691395783415816,1.0,0.8487654320965133,0.08001030868615489,0.2911266722408027,0.24263157222910103,0.0,1.0,2025-08-20 17:03:04,0.07285714285714284,3,0
13,29,0.008083739247590423,0.09455228058099917,1.0,0.8327201848582132,0.0,0.35753287058096594,0.6898515886287626,0.2758836369206418,0.4285714285714286,1.0,2025-08-20 17:03:04,0.07166666666666666,2,0
14,29,0.05451342107990465,0.41230063831346236,0.27134275600276425,0.11667730012674252,0.992521367522714,0.8342475047235206,0.7156145484949833,0.8545716802185318,0.8571428571428572,1.0,2025-08-20 17:02:57,0.09948275862068966,5,1
15,29,0.1010467405948803,0.4571329104284189,0.24845735071978914,0.21354473745245203,0.9898504273672588,0.5439927839196916,0.9853365384615385,0.9855503503912383,0.5714285714285714,1.0,2025-08-20 17:02:57,0.10058823529411764,6,1
16,29,0.20572080008291013,0.1306000779347658,0.1327851646165984,0.06194647764357319,0.7830009496706243,0.6766332824626582,0.3421091137123746,0.15893338098824372,0.7142857142857143,1.0,2025-08-20 17:03:05,0.10231155778894471,3,0
17,29,0.07057726189242408,0.40589376739438743,0.234874600999732,0.14509128506601465,0.7914886039953484,0.7091692968823986,0.948568143812709,0.5399088599839165,0.7142857142857143,1.0,2025-08-20 17:03:05,0.1076470588235294,4,0
18,29,0.5812001243652192,0.109524063843218,0.029460053308162037,0.005314126987721672,0.9934116809097084,0.8341590114839383,0.9949101170568562,0.9403249894691158,1.0,0.0,2025-08-20 17:02:57,0.11031189083820664,7,1
19,29,1.0,0.14995519739848298,0.2219588198147322,0.12231043091673961,0.7975427350468101,0.18619598613295396,0.22851170568561874,0.1961169757853487,0.4285714285714286,1.0,2025-08-20 17:03:07,0.10972850678733033,2,0
20,29,0.03440771064359001,0.5649123431661661,0.5286277653537921,0.3597777203371367,0.9182098765584625,0.5987561266043281,0.9969690635451505,1.0,0.5714285714285714,0.9285714285714286,2025-08-20 17:02:57,0.08704545454545454,5,1
