client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,22,0.013943057722308892,0.0,0.43007787169669964,0.4135696302299191,0.0,0.6839004399982975,0.3785391634881995,0.2605657558671871,0.8,1.0,2025-08-21 11:12:46,0.08449999999999999,4,0
2,22,0.002047581903276131,0.15816424214466562,0.6630769302774178,0.7443224085767259,0.014386459822429476,0.3947419088751566,0.03985993048594749,0.05185292275071085,0.4,1.0,2025-08-21 11:12:46,0.07833333333333332,3,0
3,22,0.3792901716068643,0.15400351310475657,0.3284885820603106,0.26550260348301835,0.44231311695047393,0.31509228614684315,0.4232806987854567,0.5356850272276035,0.4,1.0,2025-08-21 11:12:42,0.1103098591549296,3,0
4,22,0.31318252730109203,0.16094748460928643,0.311103084757799,0.26294848081264155,0.9497884344075763,0.5114275928181575,0.9962769627305744,0.9462074116910029,0.6,1.0,2025-08-21 11:12:40,0.11361403508771929,7,1
5,22,0.09087363494539781,0.21864001470004618,0.3171963574954444,0.23038406756100008,0.34005641753177096,0.43779931943146766,0.9899113500566266,0.8884511589802901,0.4,1.0,2025-08-21 11:12:40,0.11827160493827162,4,0
6,22,0.4581708268330733,0.09912634969912579,0.32604891172192463,0.24930399906926207,0.5952045134117891,0.4893932239046149,0.574154831487002,0.4709773022986844,0.8,1.0,2025-08-21 11:12:47,0.11496350364963505,4,0
7,22,0.39752340093603744,0.14196207029036806,0.3589967734874877,0.27243027325207797,0.7977433004000242,0.3950094343255418,0.982100782358531,0.9409064623391644,0.6,1.0,2025-08-21 11:12:39,0.1117983651226158,8,1
8,22,0.01501560062402496,0.3391388224631433,0.5540056195061299,0.5290886638003623,1.0,0.38403886415179245,0.5765240370220909,0.925184328466098,0.4,1.0,2025-08-21 11:12:38,0.08181818181818182,5,1
9,22,0.16994929797191888,0.10222655113940769,0.3560936248158916,0.2652581045586334,0.26488011279785795,0.5263826708362804,0.0,0.20662859621223073,0.6,1.0,2025-08-21 11:12:48,0.11125786163522011,4,0
10,22,0.10676677067082684,0.20005636729891943,0.32195856363713116,0.29676061953344157,0.7441466854917054,0.4878144184057507,0.9944154440958617,0.8906197291696786,0.6,1.0,2025-08-21 11:12:40,0.1099019607843137,6,1
11,22,0.0,1.0,1.0,1.0,0.6407616361521659,0.2928592998534687,0.9778830758015595,0.7092067852151703,0.8,1.0,2025-08-21 11:12:43,0.04333333333333334,6,1
12,22,0.12909516380655225,0.13763343865794875,0.4259837287565579,0.302630195677235,0.8493653032227291,0.11861510991850577,1.0,0.9987590959471833,0.0,0.0,2025-08-21 11:12:39,0.11157024793388429,7,1
13,22,1.0,0.1385564745938103,0.38013276849581923,0.32050444873902834,0.7740479548472294,0.2501322426942246,0.9953006417683126,0.9466772685653704,0.6,1.0,2025-08-21 11:12:39,0.11079741379310343,8,1
14,22,0.2528276131045242,0.1027542450015828,0.278560597873557,0.211348795036812,0.922708039512615,0.4574239325835865,0.9842356708626772,0.9291118500313238,0.6,1.0,2025-08-21 11:12:39,0.1158849557522124,6,1
15,22,0.06825273010920437,0.06325087688414269,0.3959050306246935,0.2816727731324317,0.8433004232192152,0.6659357006633413,0.5742459547768131,0.9285576598718134,0.8,1.0,2025-08-21 11:12:39,0.09945205479452054,6,1
16,22,0.045826833073322935,0.19500472654364423,0.3342503531007487,0.1887685884762711,0.612270803895566,0.48163093242752986,0.9825563988075867,0.48189243891860634,0.4,0.6666666666666666,2025-08-21 11:12:47,0.10782608695652174,3,0
17,22,0.9827418096723869,0.09784180920183827,0.2794465701022153,0.2113822359216378,0.04118476719777453,0.338847330116272,0.38323852171988704,0.22376030070839958,0.8,1.0,2025-08-21 11:12:48,0.11341189674523008,3,0
18,22,0.31464508580343215,0.09205345298963111,0.5632034212391898,0.476751075865353,0.5497884343655421,0.0,0.7874354000963304,0.5122283263457184,0.0,1.0,2025-08-21 11:12:47,0.10459807073954984,3,0
19,22,0.08239079563182528,0.12731171244796616,0.354793254383195,0.2536475094450475,0.07461212979976628,0.6944575617487245,0.11231596349861361,0.0,0.8,1.0,2025-08-21 11:12:47,0.09786516853932586,2,0
20,22,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9655853314471514,1.0,1.0,1.0,1.0,1.0,2025-08-21 11:12:38,0.07666666666666666,5,1
