client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,31,0.013943057722308892,0.0,0.3446034250681388,0.23786971302897128,0.9348381029101686,0.7672748183870051,0.9829160326462858,0.9816481137909709,0.75,1.0,2025-08-21 11:15:31,0.07041666666666667,6,1,0.04082251,0
2,31,0.002047581903276131,0.15816424214466562,0.5122346016175721,0.41276599478214554,0.07859733982475592,0.2736713575648443,0.33578295753216214,0.18984230055658624,0.25,1.0,2025-08-21 11:15:39,0.07833333333333332,3,0,0.4637648,0
3,31,0.3792901716068643,0.15400351310475657,0.2357209604936925,0.17381673826151822,0.3031035871349158,0.463669692522108,0.9882590953105547,0.5684291898577614,0.5,1.0,2025-08-21 11:15:37,0.10787878787878787,5,1,1.6062408e-05,0
4,31,0.31318252730109203,0.16094748460928643,0.18749772484860905,0.13815104140486154,0.7412333736388292,0.6924619815241926,0.42122008576566605,0.33461657390228816,0.625,1.0,2025-08-21 11:15:40,0.10721854304635763,4,0,0.03766901,0
5,31,0.09087363494539781,0.21864001470004618,0.34124110376352645,0.24453725585747393,0.62071745265929,0.4937668816832965,0.2809344307649744,0.640630797773655,0.5,1.0,2025-08-21 11:15:32,0.10191489361702127,3,0,0.9995534,1
6,31,0.4581708268330733,0.09912634969912579,0.23391455867533895,0.18222222547177933,0.8030364100668268,0.6001584874011767,0.0,0.0,0.75,1.0,2025-08-21 11:15:39,0.10617977528089886,6,1,0.94766,1
7,31,0.39752340093603744,0.14196207029036806,0.1874186916127767,0.10683239895365074,0.0,0.543143107339755,0.3377023101397151,0.2474644403215832,0.625,1.0,2025-08-21 11:15:40,0.11271978021978026,3,0,0.27632242,0
8,31,0.01501560062402496,0.3391388224631433,0.5020042163684227,0.4207406516487166,0.9685610641026307,0.4922313422711183,0.9928932079125744,0.7763141620284477,0.375,1.0,2025-08-21 11:15:34,0.08181818181818182,6,1,0.015308755,0
9,31,0.16994929797191888,0.10222655113940769,0.18141056650796195,0.13148660596534603,0.9098481795010381,0.6820878402545667,1.0,1.0,0.625,1.0,2025-08-21 11:15:32,0.10656626506024094,6,1,0.017019738,0
10,31,0.10676677067082684,0.20005636729891943,0.15825913095845046,0.16289024464473495,0.6328093510669174,0.660286572355357,0.9937577811592198,0.7119975262832405,0.75,1.0,2025-08-21 11:15:35,0.10990196078431373,5,1,0.00033227846,0
11,31,0.0,1.0,1.0,1.0,0.6807738815005908,0.3167065454680005,0.04500968322036247,0.17319109461966609,0.75,1.0,2025-08-21 11:15:37,0.053497942386831275,4,0,0.9999964,1
12,31,0.12909516380655225,0.13763343865794875,0.26438898323826265,0.2140247066670493,0.8616149402694742,0.34199361116935345,0.9979941900677826,0.9279839208410637,0.375,1.0,2025-08-21 11:15:32,0.09507042253521127,6,1,0.02513711,0
13,31,1.0,0.1385564745938103,0.23806123644930344,0.1830771230184226,0.7689103856274777,0.4069950295390917,0.24802877299764836,0.55278293135436,0.75,1.0,2025-08-21 11:15:33,0.10834562697576394,6,1,0.99681723,1
14,31,0.2528276131045242,0.1027542450015828,0.15963190207285494,0.10892184386613295,0.967754937508755,0.6224808520085349,0.8804813943837322,0.813543599257885,0.625,1.0,2025-08-21 11:15:32,0.11537444933920703,5,1,0.0037970867,0
15,31,0.06825273010920437,0.06325087688414269,0.2432530214536518,0.18898061373125946,0.7619239554308429,0.7142015811739169,0.9945186056162678,0.8528602350030922,0.75,1.0,2025-08-21 11:15:33,0.0968,6,1,0.0022757796,0
16,31,0.045826833073322935,0.19500472654364423,0.17931648034448056,0.1344084655512115,0.9841461775334991,0.7150402693669139,0.9972852400055333,0.854839208410637,0.625,1.0,2025-08-21 11:15:33,0.10333333333333332,6,1,0.0021012232,0
17,31,0.9827418096723869,0.09784180920183827,0.21402856769514378,0.16360878265111828,0.1893053877042734,0.32653646443592055,0.9886740904689445,0.3699288806431663,0.625,1.0,2025-08-21 11:15:40,0.11153421633554084,3,0,5.6092247e-08,0
18,31,0.31464508580343215,0.09205345298963111,0.5153052827068925,0.4390819237516202,0.9932822786137686,0.0,0.9375259371973994,0.9106060606060606,0.0,1.0,2025-08-21 11:15:32,0.09739520958083832,5,1,0.14061844,0
19,31,0.08239079563182528,0.12731171244796616,0.2084371556367678,0.15147333193074325,0.8196963589895635,0.8252213890156515,0.9853022548070273,0.9192795299938157,0.75,1.0,2025-08-21 11:15:32,0.09265957446808509,5,1,0.008832656,0
20,31,0.0019500780031201249,0.12966277706604906,0.0,0.0,1.0,1.0,0.992772167658044,0.9962430426716141,1.0,1.0,2025-08-21 11:15:32,0.06571428571428571,5,1,0.014143575,0
