client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,44,0.1730749300445642,0.16721557271176576,0.08956180480349063,0.09131260844505401,0.9802518603394652,0.7443777734418014,0.9966954899770872,0.9323601046396247,0.8461538461538461,0.7333333333333334,2025-08-20 17:11:41,0.10305389221556885,7,1,0.0010857349,0
2,44,0.685874183853249,0.5137958385998659,0.061116569230829754,0.029213611658573765,0.9952162891395677,0.8208392818850422,0.9832932263301516,0.8747782421745798,0.9230769230769231,1.0,2025-08-20 17:11:42,0.10636363636363637,8,1,0.0027730362,0
3,44,0.760182402321484,0.19506439508576906,0.024737434702749694,0.0253507950889187,0.9925995584170012,0.8866165797002897,0.6303208944053609,0.8607060167784226,1.0,0.06666666666666654,2025-08-20 17:11:42,0.10536376604850213,6,1,0.002493368,0
4,44,0.053373406570629084,0.6505080595231728,0.718206817991955,0.61580008850415,0.8553847411858576,0.05228607913328576,0.9683826323243255,0.7465947018672761,0.07692307692307687,1.0,2025-08-20 17:11:45,0.09593220338983052,4,0,0.23542759,0
5,44,0.05119701523473935,0.0,0.07240239920378422,0.013569554172830824,0.858410336076507,0.689658503225258,0.915441388124489,0.4817782722434375,0.7692307692307692,1.0,2025-08-20 17:11:48,0.10283018867924529,3,0,5.9649733e-07,0
6,44,0.10840501606384081,0.22004901582629607,0.08036202922664437,0.039484738028714904,0.9856488674548776,1.0,1.0,0.9973539405237996,1.0,0.8666666666666667,2025-08-20 17:11:41,0.11080808080808081,7,1,0.0053230254,0
7,44,0.17120945175665872,0.5738253905145232,0.21786770492289587,0.19647047247830599,0.8331425300430904,0.37292927614738636,0.6188875200055267,0.4050575818624651,0.3846153846153846,1.0,2025-08-20 17:11:50,0.1001764705882353,4,0,0.08864495,0
8,44,0.41496528137630845,0.3200448619427135,0.08138748118666972,0.08714736939894095,0.9827868182154684,0.8175937391935986,0.9897065088484877,0.9385843581802328,0.9230769230769231,1.0,2025-08-20 17:11:42,0.10291878172588831,7,1,0.0062305946,0
9,44,0.030676754067779043,0.8468364220424872,0.6114790599510609,0.4784395999132939,0.8492517785408604,0.23870097153774983,0.542618968117811,0.19637970953483475,0.23076923076923073,1.0,2025-08-20 17:11:49,0.08463414634146343,3,0,0.13962592,0
10,44,0.46916778940822884,0.1809372348190578,0.2615156362613804,0.20173377232457249,0.7993703491703763,0.5482629585053503,0.6189335758943477,0.7241031963195719,0.6153846153846154,1.0,2025-08-20 17:11:45,0.1119315403422983,4,0,0.52100223,1
11,44,0.10249766815214012,0.5032647546933994,0.6513699108306514,0.562460105705521,0.6998528089138838,0.06268533884045269,0.5343634500466317,0.1452025137565024,0.07692307692307687,1.0,2025-08-20 17:11:50,0.09285714285714285,3,0,0.015114735,0
12,44,0.0,1.0,1.0,1.0,0.8915283342833349,0.0,0.0,0.041840815467420356,0.0,1.0,2025-08-20 17:11:49,0.07285714285714284,3,0,0.9999981,1
13,44,0.008083739247590423,0.09455228058099917,0.9696352153091581,0.919758151921469,0.3011693515701046,0.2186607113534106,0.14615836317371134,0.2784827254412605,0.3076923076923077,1.0,2025-08-20 17:11:48,0.06789473684210526,2,0,0.9993538,1
14,44,0.05451342107990465,0.41230063831346236,0.26412389348153653,0.16722939057001268,0.9818873170270278,0.8306898903277032,0.986068093631622,0.9773882190215594,0.8461538461538461,0.9333333333333333,2025-08-20 17:11:41,0.09459016393442625,8,1,0.13463856,0
15,44,0.1010467405948803,0.4571329104284189,0.020098490829818072,0.0,0.9634884291301148,0.714832709661092,0.9959010258949235,0.937110984153712,0.7692307692307692,1.0,2025-08-20 17:11:43,0.0958878504672897,6,1,0.04485317,0
16,44,0.20572080008291013,0.1306000779347658,0.24346586680571392,0.201395888253022,0.9862212772837202,0.6421509061439283,0.9959010258949235,0.9329915506509907,0.6923076923076923,0.6666666666666666,2025-08-20 17:11:41,0.09649289099526066,6,1,0.0013164643,0
17,44,0.07057726189242408,0.40589376739438743,0.13825061307283537,0.12056642656003548,1.0,0.7429636441262439,0.9987449770296255,1.0,0.7692307692307692,0.9333333333333333,2025-08-20 17:11:41,0.1126153846153846,7,1,0.10485318,0
18,44,0.5812001243652192,0.109524063843218,0.0,0.010833767030306179,0.9905143511218908,0.9009945270104497,0.8947047241827958,0.8761614096280482,1.0,0.0,2025-08-20 17:11:42,0.10677358490566037,6,1,1.5607563e-06,0
19,44,1.0,0.14995519739848298,0.134836307190923,0.09129412845887903,0.0,0.3404989635513965,0.5420893253963686,0.0,0.6153846153846154,1.0,2025-08-20 17:11:54,0.10718232044198894,2,0,1.1833475e-05,0
20,44,0.03440771064359001,0.5649123431661661,0.30830160911929705,0.3273379929536312,0.6275247362794645,0.5311349933253868,0.9887623631276554,0.4821390985356466,0.5384615384615384,1.0,2025-08-20 17:11:49,0.08148936170212766,4,0,4.3554657e-05,0
