client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,confusion_mean
1,12,45663.963075781634,-0.7463138280688802,3.1420298152537662,309.615932807229,769.0268099258319,18474.718343577686,1235957.1458997391,914871.9076629346,129589.37001265335,-0.2650171951258533,-0.07720627990305441
2,12,11783.112177227653,-0.7461537752050365,3.190365869814071,310.8407969781408,683.8822523041456,17939.138460436017,487750.6519186862,409031.41794770805,129589.37001265335,-0.2650171951258533,-0.0772062799178173
3,12,65.52555254300611,-0.7616397100356196,1.7924790309611982,390.3935348279833,140.7746545910653,15181.520960303003,24632.54539839026,173891.89665736898,129569.40787439479,-0.2650171951258533,0.5783890691951588
4,12,28.803771098125452,-0.7273975922858948,-0.3216903690957505,434.13516033991436,476.3762019823755,15245.920780214256,81570.57602006332,224666.41032879872,129569.40787439479,-0.2650171951258533,6.915810807048544
5,12,4859.38720298379,-0.749378158015558,2.7338003625050105,321.4764662139165,402.916030986469,17573.20692248595,4370.002277904775,266665.08213109244,129589.37001265335,-0.2650171951258533,-0.0772062799461979
6,12,34667.45870492374,-0.7465001566225161,2.9959683189161193,314.93556639548285,163.49429514930614,19244.77668015124,814994.9901111596,715944.7888106237,129589.37001265335,-0.2650171951258533,-0.07720627990467802
7,12,2616.0201910783535,-0.7411246964077972,2.2916673771784666,340.9610621035872,548.5381079543754,17522.203412551782,28757.115476729607,244757.62339916502,129589.37001265335,-0.2650171951258533,-0.07720627998778572
8,12,14804.313287011017,-0.7469676874428778,3.072856230323898,310.6526351066749,740.7895424114365,18013.79348552245,545921.3126787136,554507.8735476164,129589.37001265335,-0.2650171951258533,-0.07720627991374032
9,12,33011.64019613639,-0.7487549582082433,2.9003716646502555,316.6976187608916,397.50659276215487,19013.20984441245,181944.5963632825,329679.16280498926,129589.37001265335,-0.2650171951258533,-0.0772062799050138
10,12,19404.55099892425,-0.7490606991569365,2.6236349767231606,326.6811221309545,901.3416688973925,18362.011487260846,1087719.1491071933,716868.9846118606,129589.37001265335,-0.22463362253524707,-0.07720627990998846
