client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,1,0.1730749300445642,0.16721557271176576,0.7352096597588589,0.40614624627705975,0.8389261745433094,0.5767849172104494,0.8898991864855397,0.9997359899632023,1.0,1.0,2025-08-20 16:51:11,0.10305389221556886,2,0,0.69661474,1
2,1,0.685874183853249,0.5137958385998659,0.6728088069824846,0.44997110017757785,0.6601185519121339,0.23344740366017092,0.2565147327858005,0.2877135057700516,1.0,1.0,2025-08-20 16:51:13,0.11078073089700996,5,1,0.9926272,1
3,1,0.760182402321484,0.19506439508576906,0.7140792522582572,0.4540007056267948,0.8356929407825742,0.1933598316577042,0.955397610057997,0.9999845138698498,1.0,0.0,2025-08-20 16:51:11,0.10926035502958581,6,1,0.00189616,0
4,1,0.053373406570629084,0.6505080595231728,0.7434262004452884,0.0,0.6593347376639964,0.9553850404914219,0.9397189677318906,0.9998145422866342,1.0,1.0,2025-08-20 16:51:10,0.09758620689655173,4,0,0.7171761,1
5,1,0.05119701523473935,0.0,1.0,0.6131210118012156,0.12359770735991948,0.6814887240419154,0.47560312950060335,0.9978105242906588,1.0,1.0,2025-08-20 16:52:03,0.09732142857142857,3,0,0.9999962,1
6,1,0.10840501606384081,0.22004901582629607,0.6922596179894487,0.502246174316968,0.9286239161326572,0.6734329500286942,0.8944937916001713,0.9998914444005205,1.0,0.0,2025-08-20 16:51:10,0.10754901960784313,7,1,0.026415566,0
7,1,0.17120945175665872,0.5738253905145232,0.4970169207061613,0.39431641705551335,0.9253906824084213,0.5415860735009677,0.870940017905103,0.9998585165538186,1.0,1.0,2025-08-20 16:51:11,0.10916666666666668,5,1,0.8785143,1
8,1,0.41496528137630845,0.3200448619427135,0.7288465972735853,0.4821000102876181,0.9145152598897408,0.6345356770888682,0.9601541395819547,0.9998275090577271,1.0,1.0,2025-08-20 16:51:11,0.11232686980609419,6,1,0.33949563,0
9,1,0.030676754067779043,0.8468364220424872,0.5612662116341982,0.09258630053925485,0.9305344633175812,0.8469615490892092,0.8759020668716672,0.9998568369811137,1.0,1.0,2025-08-20 16:51:10,0.09131578947368421,4,0,0.9091962,1
10,1,0.46916778940822884,0.1809372348190578,0.5965982185945067,0.4016412543867109,0.5257433988359375,0.3751567581354822,1.0,1.0,1.0,1.0,2025-08-20 16:51:11,0.11531486146095718,4,0,0.3168336,0
11,1,0.10249766815214012,0.5032647546933994,0.5635871544258588,0.4547587686639418,0.7214520158656521,0.708525517036154,0.9099357751741856,0.999837727437121,1.0,1.0,2025-08-20 16:51:10,0.10833333333333332,6,1,0.8272097,1
12,1,0.0,1.0,0.0,1.0,1.0,1.0,0.9922431980070842,0.9999594142413847,1.0,1.0,2025-08-20 16:51:10,0.07285714285714287,6,1,0.8521432,1
13,1,0.008083739247590423,0.09455228058099917,0.5555986759789981,0.20990667014289674,0.0,0.8866240142835876,0.9603285197150753,0.999895173521736,1.0,1.0,2025-08-20 16:51:09,0.086,3,0,0.8283172,1
14,1,0.05451342107990465,0.41230063831346236,0.53302429429857,0.06519714762811844,0.9351393719743467,0.6717750334771602,0.8067183060215639,0.9798191176540973,1.0,1.0,2025-08-20 16:51:10,0.10303571428571429,2,0,0.8966581,1
15,1,0.1010467405948803,0.4571329104284189,0.7568982527408419,0.5155931943080858,0.8763533042787998,0.6724764597105026,0.0,0.0,1.0,1.0,2025-08-20 16:51:13,0.10158415841584159,5,1,0.9998708,1
16,1,0.20572080008291013,0.1306000779347658,0.5457201789721575,0.37313257439192227,0.9237250771599294,0.6309860352413534,0.8557938577712039,0.9798719126142986,1.0,1.0,2025-08-20 16:51:11,0.1007920792079208,2,0,0.61118877,1
17,1,0.07057726189242408,0.40589376739438743,0.731738325670358,0.5004665361616428,0.8524469700311164,0.7305035390141777,0.9499560157253513,0.9999989311810059,1.0,1.0,2025-08-20 16:51:11,0.10925373134328359,8,1,0.6904078,1
18,1,0.5812001243652192,0.109524063843218,0.6978150125434232,0.4358532408059903,0.8933522755162415,0.32667332667332794,0.9574855007590206,0.9998373046076288,1.0,1.0,2025-08-20 16:51:11,0.10820267686424474,6,1,0.15105478,0
19,1,1.0,0.14995519739848298,0.6671223711416846,0.4358125162116495,0.7006319502401128,0.0,0.9047355104900549,0.9995949704549361,1.0,1.0,2025-08-20 16:51:21,0.11200923787528869,2,0,0.24196489,0
20,1,0.03440771064359001,0.5649123431661661,0.6270123972617412,0.08734453951729644,0.3709400872183495,0.8581206028014543,0.9497894204196022,0.9999707073124044,1.0,1.0,2025-08-20 16:51:11,0.09119047619047621,4,0,0.75155157,1
