client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,36,0.1730749300445642,0.16721557271176576,0.13938696619687418,0.07978072513754554,0.7426273458192416,0.6975070373857115,0.622026058482746,0.4900754204929155,0.8,1.0,2025-08-20 17:07:54,0.1049390243902439,4,0
2,36,0.685874183853249,0.5137958385998659,0.12375397507839425,0.08745026783738996,0.9716750203991126,0.7729347789405578,0.9974582675001717,1.0,0.9,1.0,2025-08-20 17:07:47,0.11361158432708689,8,1
3,36,0.760182402321484,0.19506439508576906,0.05611786599081692,0.012339016490949392,0.95459843805113,0.8562441597553468,0.8655286116644914,0.9199880084571933,1.0,1.0,2025-08-20 17:07:47,0.11090090090090092,6,1
4,36,0.053373406570629084,0.6505080595231728,0.7422886001449069,0.6720078193285394,0.5868399580509993,0.041618034326383335,0.7939593780769847,0.2988418694184102,0.0,1.0,2025-08-20 17:07:54,0.09129032258064516,3,0
5,36,0.05119701523473935,0.0,0.0668020695794671,0.0,0.9661965264186956,0.7051221927551294,0.5777632754001512,0.7190192180251822,0.7,1.0,2025-08-20 17:07:47,0.09909090909090908,3,0
6,36,0.10840501606384081,0.22004901582629607,0.13318006517615188,0.060107642704559275,0.995687143011459,1.0,0.9963820384236679,0.992410615671053,1.0,0.8666666666666667,2025-08-20 17:07:46,0.10349056603773585,7,1
7,36,0.17120945175665872,0.5738253905145232,0.20294950427227876,0.14235385000380824,0.7983447954199167,0.33911646044227006,0.9923404547640311,0.5168512733125059,0.4,1.0,2025-08-20 17:07:54,0.10778481012658228,4,0
8,36,0.41496528137630845,0.3200448619427135,0.04325472598463698,0.04197412658172762,0.9656719897385626,0.859725905608846,0.9797920817018159,0.9818864590236359,1.0,0.4,2025-08-20 17:07:46,0.10424164524421593,7,1
9,36,0.030676754067779043,0.8468364220424872,0.8092601352656561,0.6321042190282422,0.6891246066168458,0.22795078542926595,0.7845824460168075,0.0,0.19999999999999996,1.0,2025-08-20 17:07:59,0.08069767441860465,3,0
10,36,0.46916778940822884,0.1809372348190578,0.2989718297578373,0.21425431676984863,0.7668725958712154,0.4953539871924816,0.5405417782968103,0.4854839218656316,0.6,1.0,2025-08-20 17:07:49,0.10952153110047848,4,0
11,36,0.10249766815214012,0.5032647546933994,0.8443500016282144,0.7423400682559205,0.9681198275357598,0.09156572668062324,0.995798126903437,0.9893811732777935,0.09999999999999998,1.0,2025-08-20 17:07:46,0.0936936936936937,6,1
12,36,0.0,1.0,1.0,1.0,0.8489334420924143,0.0,0.0,0.01481586670453472,0.0,1.0,2025-08-20 17:07:53,0.07285714285714286,3,0
13,36,0.008083739247590423,0.09455228058099917,0.994783479882201,0.9361839790807582,0.0,0.3032609947878543,0.517208215978567,0.2873867903688977,0.4,1.0,2025-08-20 17:07:53,0.06789473684210526,2,0
14,36,0.05451342107990465,0.41230063831346236,0.278646792224829,0.16236095848429802,0.8150134048225067,0.8323711596936715,0.8961438941173776,0.23681719208558172,0.9,1.0,2025-08-20 17:07:55,0.09616666666666669,6,1
15,36,0.1010467405948803,0.4571329104284189,0.10825731103136182,0.10204840294929414,0.984438745763982,0.6540492168981042,0.9818872936273499,0.9649247372905425,0.7,1.0,2025-08-20 17:07:46,0.09961165048543688,4,0
16,36,0.20572080008291013,0.1306000779347658,0.23178325406485567,0.1769725126665145,0.9776780510569486,0.6687698335581186,0.9914474136154428,0.9981065985042128,0.7,1.0,2025-08-20 17:07:47,0.10129353233830848,7,1
17,36,0.07057726189242408,0.40589376739438743,0.13359921760400828,0.11692326105169254,0.9916074134652593,0.788653837426208,0.7294886766962057,0.9591183060367952,0.8,1.0,2025-08-20 17:07:47,0.10925373134328357,6,1
18,36,0.5812001243652192,0.109524063843218,0.0,0.0073529251759893,1.0,0.8567096337999323,1.0,0.9900123071097227,1.0,0.0,2025-08-20 17:07:46,0.11031189083820664,7,1
19,36,1.0,0.14995519739848298,0.2287586304592245,0.15628175695524935,0.8809301783429602,0.23969353188904496,0.96809095280621,0.4097320836883461,0.5,1.0,2025-08-20 17:07:55,0.10911136107986502,5,1
20,36,0.03440771064359001,0.5649123431661661,0.5162862044960208,0.3732423737972708,0.37807436763022406,0.5069733830304456,0.7791097066703304,0.21444349774369653,0.5,1.0,2025-08-20 17:07:54,0.08704545454545454,3,0
