71,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,0,1
70,0,0,0,1,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,1
65,1,0,0,0,0,0,0,0,2
64,0,0,0,0,0,0,0,0,8
48,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,2
