client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,47,0.013943057722308892,0.0,0.3963816895152925,0.494505503114015,0.9207043579377904,0.800022472872033,0.8615859144068886,0.8785061157465561,0.8333333333333334,1.0,2025-08-21 11:24:31,0.0676,5,1
2,47,0.002047581903276131,0.15816424214466562,0.5469047598820503,0.580547144606588,0.9089096848863184,0.31659140038096867,0.9583968274367966,0.943954779264707,0.33333333333333337,1.0,2025-08-21 11:24:32,0.07833333333333332,6,1
3,47,0.3792901716068643,0.15400351310475657,0.2937951682486465,0.2901647810495232,0.8146076748653928,0.5803993750401302,0.9981273064424331,0.9250461400270875,0.75,1.0,2025-08-21 11:24:34,0.10442666666666664,7,1
4,47,0.31318252730109203,0.16094748460928643,0.3126158906480293,0.3079501436416653,0.9637853701502611,0.589776983498491,0.999440027906806,0.9278285766415675,0.6666666666666667,1.0,2025-08-21 11:24:33,0.10411575562700964,7,1
5,47,0.09087363494539781,0.21864001470004618,0.5192274997465612,0.5095437641460454,0.0,0.19103225392205103,0.8003286393596123,0.7059704844176532,0.25,1.0,2025-08-21 11:24:41,0.09676767676767678,3,0
6,47,0.4581708268330733,0.09912634969912579,0.3512769507515563,0.35050642279669314,0.9012126917044929,0.5857821629604263,0.7474663557750565,0.752450859993965,0.6666666666666667,1.0,2025-08-21 11:24:38,0.10453539823008848,6,1
7,47,0.39752340093603744,0.14196207029036806,0.27749827198942334,0.2752688984900244,0.5819812835466167,0.5746762836290478,0.8192345824076964,0.7492894786703251,0.75,1.0,2025-08-21 11:24:40,0.10912234042553191,5,1
8,47,0.01501560062402496,0.3391388224631433,0.583245588052608,0.6166666242338344,0.8543108699057212,0.3782580313764099,0.8383470725393357,0.783657658542747,0.41666666666666663,1.0,2025-08-21 11:24:40,0.07826086956521738,3,0
9,47,0.16994929797191888,0.10222655113940769,0.30526398535470856,0.292336297560432,0.9075253335933617,0.6002150974894591,0.9816127196283988,0.9474565090771293,0.6666666666666667,1.0,2025-08-21 11:24:32,0.1034502923976608,6,1
10,47,0.10676677067082684,0.20005636729891943,0.2954656610374843,0.3229259304883621,0.8247965003188436,0.5726761980181068,0.9991095525731176,0.8999164918140925,0.6666666666666667,1.0,2025-08-21 11:24:34,0.10575471698113209,4,0
11,47,0.0,1.0,1.0,1.0,0.8473337393904572,0.20384821180146806,0.6430086107184166,0.743503554361022,0.6666666666666667,1.0,2025-08-21 11:24:36,0.053497942386831275,3,0
12,47,0.12909516380655225,0.13763343865794875,0.5058033940617317,0.4791535002484279,0.5124868486360649,0.19103974487939546,0.8475544825307066,0.7887488508852569,0.25,1.0,2025-08-21 11:24:40,0.09310344827586206,3,0
13,47,1.0,0.1385564745938103,0.2894024408833189,0.2845054815711925,0.5770529929403903,0.48516897459495323,0.8037665008170085,0.7502929804001375,0.8333333333333334,1.0,2025-08-21 11:24:39,0.10777777777777779,4,0
14,47,0.2528276131045242,0.1027542450015828,0.3453543788216997,0.3388425511480464,0.19009911953891145,0.5374055604306232,0.0,0.0,0.6666666666666667,1.0,2025-08-21 11:25:00,0.10912499999999997,4,0
15,47,0.06825273010920437,0.06325087688414269,0.40874271217375946,0.38902009338226035,0.892020599108121,0.5736639342507972,0.9908384893605302,0.9777650683153101,0.6666666666666667,1.0,2025-08-21 11:24:32,0.08962962962962961,6,1
16,47,0.045826833073322935,0.19500472654364423,0.3319686815698273,0.3309332017784971,1.0,0.6492594653596729,1.0,1.0,0.6666666666666667,0.0,2025-08-21 11:24:31,0.10122448979591839,6,1
17,47,0.9827418096723869,0.09784180920183827,0.25777826103353385,0.2579909672903575,0.9522675673924488,0.5126607880487126,0.9994262581012356,0.9564950421400552,0.8333333333333334,1.0,2025-08-21 11:24:32,0.10971769815418023,6,1
18,47,0.31464508580343215,0.09205345298963111,0.5572127653694392,0.5586051923294234,0.7358103992265654,0.0,0.7453320359116529,0.697465280945397,0.0,1.0,2025-08-21 11:24:40,0.09739520958083832,3,0
19,47,0.08239079563182528,0.12731171244796616,0.30180528699457787,0.29079872756339514,0.8894733927447583,0.7949971106307385,0.9919354838709677,0.9507898190188139,0.8333333333333334,1.0,2025-08-21 11:24:32,0.09168421052631577,5,1
20,47,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9906971592768815,1.0,0.9978151908495052,0.998842113388678,1.0,1.0,2025-08-21 11:24:31,0.07666666666666667,5,1
