client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,41,0.1730749300445642,0.16721557271176576,0.15856699528713136,0.15863682576205035,0.9709827076766202,0.7438687134814838,0.9898595135527232,0.9365374827310405,0.7692307692307692,1.0,2025-08-20 17:10:01,0.1049390243902439,7,1,0.007345222,0
2,41,0.685874183853249,0.5137958385998659,0.10846517072539952,0.1017610094773244,0.9909742724527766,0.8192445409661517,0.9957513582330387,0.9402603068421436,0.9230769230769231,1.0,2025-08-20 17:10:01,0.11059701492537315,8,1,0.010977423,0
3,41,0.760182402321484,0.19506439508576906,0.04775325944229092,0.06743013116057367,0.8964993673317961,0.8875063652666769,0.5654246421222484,0.5297898640296663,1.0,0.0,2025-08-20 17:10:01,0.11007451564828616,4,0,6.133707e-06,0
4,41,0.053373406570629084,0.6505080595231728,0.6960619423416203,0.6518725102413561,0.9339519190390839,0.043113737503446936,0.9915767346153277,0.9359848760270486,0.07692307692307687,1.0,2025-08-20 17:10:01,0.09433333333333334,5,1,0.70901483,1
5,41,0.05119701523473935,0.0,0.06480275895432985,0.0,0.9819485449134091,0.7083238567175956,0.9769063374339388,0.9229549916381881,0.6923076923076923,1.0,2025-08-20 17:10:01,0.10283018867924527,3,0,0.0015433246,0
6,41,0.10840501606384081,0.22004901582629607,0.11098898496870113,0.10229870270280683,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,2025-08-20 17:10:01,0.10447619047619047,7,1,0.002130036,0
7,41,0.17120945175665872,0.5738253905145232,0.36158672485051013,0.30963173467983374,0.966258962464368,0.3766345904189905,0.9814510517979008,0.8608449065658401,0.3846153846153846,1.0,2025-08-20 17:10:02,0.10197604790419161,5,1,0.14623666,0
8,41,0.41496528137630845,0.3200448619427135,0.15669129087001687,0.17575991676662878,0.9843947701586245,0.813016140102287,0.9945818714748856,0.9413073511233913,0.8461538461538461,1.0,2025-08-20 17:10:02,0.10451030927835053,7,1,0.00931284,0
9,41,0.030676754067779043,0.8468364220424872,0.7326293167680376,0.7551631863649216,0.9735976381057428,0.25527688155270245,0.08224896744681798,0.5186795608230932,0.23076923076923073,1.0,2025-08-20 17:10:01,0.07886363636363636,4,0,0.9999995,1
10,41,0.46916778940822884,0.1809372348190578,0.30223072568024945,0.2746486306307407,0.0,0.4967323287114286,0.7772941925360098,0.3126735984876027,0.6153846153846154,1.0,2025-08-20 17:10:11,0.10899999999999999,4,0,0.00013767026,0
11,41,0.10249766815214012,0.5032647546933994,0.7618036878030439,0.6665394083257117,0.4671446647034493,0.07075559992512659,0.03968853162795516,0.08171308078237471,0.07692307692307687,1.0,2025-08-20 17:10:09,0.0936936936936937,3,0,0.99987125,1
12,41,0.0,1.0,1.0,1.0,0.7926613242957776,0.0,0.8195289484981718,0.43021886133934417,0.0,1.0,2025-08-20 17:10:08,0.08994708994708993,3,0,0.15171956,0
13,41,0.008083739247590423,0.09455228058099917,0.922582281661356,0.8797354138681869,0.1420497679923296,0.2640664845814623,0.0,0.0,0.3076923076923077,1.0,2025-08-20 17:10:08,0.06789473684210526,2,0,0.99987996,1
14,41,0.05451342107990465,0.41230063831346236,0.34940591823097067,0.21879686970146814,0.9901307465214562,0.8106753321511883,0.9831238619709552,0.9821420780920527,0.8461538461538461,0.8,2025-08-20 17:10:01,0.09459016393442625,8,1,0.11400368,0
15,41,0.1010467405948803,0.4571329104284189,0.06211716538228629,0.06867041875586904,0.9778996204053624,0.6905584728995626,0.9519178102470726,0.9561113938776994,0.6923076923076923,1.0,2025-08-20 17:10:01,0.10158415841584159,4,0,0.20034105,0
16,41,0.20572080008291013,0.1306000779347658,0.15557244715125884,0.15849245705592438,0.7082243779040238,0.6666955158331606,0.09819247679531018,0.09097651421508035,0.6923076923076923,1.0,2025-08-20 17:10:09,0.09883495145631066,1,0,0.927313,1
17,41,0.07057726189242408,0.40589376739438743,0.2527140573759393,0.2309543188540078,0.993251792455165,0.7330472569474497,0.9948927477017364,0.9368283283647204,0.6923076923076923,1.0,2025-08-20 17:10:01,0.10764705882352942,8,1,0.0867781,0
18,41,0.5812001243652192,0.109524063843218,0.0,0.0544257189320951,0.9908055672649413,0.8708862262673673,0.9920948616600791,0.9374391041954483,0.9230769230769231,1.0,2025-08-20 17:10:01,0.10945841392649903,7,1,0.00037795486,0
19,41,1.0,0.14995519739848298,0.20421102660114387,0.17531044886155664,0.6833403627042123,0.3823044580013164,0.9903924442273245,0.8766523667563441,0.6153846153846154,1.0,2025-08-20 17:10:02,0.1096045197740113,3,0,0.0007555402,0
20,41,0.03440771064359001,0.5649123431661661,0.37906782495561697,0.36814757946615045,0.8557570645540278,0.6079217127548874,0.8919335020947137,0.9717734312513633,0.5384615384615384,1.0,2025-08-20 17:10:01,0.08326086956521739,4,0,0.85888124,1
