client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,12,0.1730749300445642,0.16721557271176576,0.5691618978661594,0.48697314817287857,0.9877687906673458,0.6369366539017811,1.0,0.9514196165191741,0.5,0.7647058823529411,2025-08-20 16:57:47,0.11787671232876715,6,1,0.022193512,0
2,12,0.685874183853249,0.5137958385998659,0.5019720921961031,0.3946783389605218,0.8866640363007238,0.5740235994712901,0.9999884511889501,0.94859267453294,0.75,0.05882352941176472,2025-08-20 16:57:48,0.1253571428571429,6,1,0.0006561064,0
3,12,0.760182402321484,0.19506439508576906,0.25687480019731357,0.27242954753626514,0.9340106530091687,0.7200159631827867,0.9173913545600481,0.9070335545722714,1.0,0.0,2025-08-20 16:57:48,0.12625641025641027,5,1,1.0779847e-05,0
4,12,0.053373406570629084,0.6505080595231728,0.19882563656341345,0.0,0.3251134345898504,0.42462915318711714,0.17216967513194514,0.15804756637168138,0.25,1.0,2025-08-20 16:57:55,0.12304347826086957,2,0,0.9666579,1
5,12,0.05119701523473935,0.0,0.8923468426412272,0.6588210710879774,0.9919116196455259,0.4498221124045817,0.9901835106075829,1.0,0.5,0.9411764705882353,2025-08-20 16:57:47,0.11122448979591837,5,1,0.21108633,0
6,12,0.10840501606384081,0.22004901582629607,0.5289091990743966,0.19710664532052985,1.0,1.0,0.9982099342872651,0.9513581612586037,1.0,0.8823529411764706,2025-08-20 16:57:48,0.12465909090909091,7,1,0.0155593725,0
7,12,0.17120945175665872,0.5738253905145232,1.0,0.6662052842686408,0.6494377589558862,0.05007457976355256,0.5547124923489126,0.20335545722713866,0.0,1.0,2025-08-20 16:57:56,0.12614814814814815,5,1,0.09832676,0
8,12,0.41496528137630845,0.3200448619427135,0.5906643717145021,0.5290537366475357,0.9728743341869269,0.7449343782991285,0.9989606070055088,0.9503134218289085,0.75,1.0,2025-08-20 16:57:48,0.12671875,9,1,0.07355579,0
9,12,0.030676754067779043,0.8468364220424872,0.8890557880853025,0.25392266686357995,0.668770960817314,0.5576132211381974,0.9909572809479265,0.46218965093412,0.5,1.0,2025-08-20 16:57:55,0.11193548387096774,3,0,0.0035642511,0
10,12,0.46916778940822884,0.1809372348190578,0.6732477172212422,0.5638192407457742,0.0,0.38818271617517575,0.5345136218226334,0.17095317109144548,0.5,1.0,2025-08-20 16:57:56,0.12752089136490252,4,0,0.038765494,0
11,12,0.10249766815214012,0.5032647546933994,0.894598393956908,0.6417313309023037,0.4055040441298774,0.3116103851259364,0.5418471168393214,0.1716291789577188,0.25,1.0,2025-08-20 16:57:56,0.11304347826086956,3,0,0.10485869,0
12,12,0.0,1.0,0.35704184053469723,0.32690618749931266,0.7502465969472387,0.35531667388406296,0.0,0.0,0.25,1.0,2025-08-20 16:57:55,0.085,1,0,0.99990976,1
13,12,0.008083739247590423,0.09455228058099917,0.8148392792495268,1.0,0.8165318603041531,0.8899615921293582,0.525932855212556,0.7309027777777778,0.75,1.0,2025-08-20 16:57:47,0.086,4,0,0.99443096,1
14,12,0.05451342107990465,0.41230063831346236,0.49052697098070996,0.3788588405528419,0.9710988360731064,0.7989488074313709,0.9612075436833778,0.9071411012782694,0.75,1.0,2025-08-20 16:57:48,0.11539999999999999,5,1,0.1514082,0
15,12,0.1010467405948803,0.4571329104284189,0.7233852238107613,0.6525751265135673,0.6284276977356487,0.39322074194835743,0.7427848802965735,0.22386615044247793,0.25,1.0,2025-08-20 16:57:57,0.11793103448275863,3,0,0.00021405074,0
16,12,0.20572080008291013,0.1306000779347658,0.0,0.2002347237125948,0.9867824028508316,0.6138183423763066,0.9720980725034358,0.9415560471976401,0.5,0.7058823529411764,2025-08-20 16:57:48,0.12414634146341463,6,1,0.0010178564,0
17,12,0.07057726189242408,0.40589376739438743,0.6574593355224291,0.1299134475948675,0.9830341290304911,0.6803174522307414,0.9992262296596566,0.951819075712881,0.5,1.0,2025-08-20 16:57:48,0.12406779661016949,7,1,0.11696822,0
18,12,0.5812001243652192,0.109524063843218,0.34100046364808345,0.3204214343284215,0.9927007299382389,0.6746397670054598,0.6370208687015672,0.9276671583087512,0.75,0.11764705882352955,2025-08-20 16:57:48,0.12222462203023758,5,1,0.062195435,0
19,12,1.0,0.14995519739848298,0.6613950514564683,0.43413674620145076,0.9350956796358123,0.0,0.9966277471734285,0.8513243608652901,0.25,1.0,2025-08-20 16:57:49,0.12387096774193548,6,1,0.002010767,0
20,12,0.03440771064359001,0.5649123431661661,0.37287574019617065,0.47129740625584254,0.8314263168580636,0.8170290931836643,0.9981406414209657,0.9501290560471977,0.75,1.0,2025-08-20 16:57:48,0.09820512820512821,6,1,0.3468647,0
