1129,7,19,5,21,2,10,10,93,32
4,1267,0,2,2,1,4,0,16,67
59,5,1054,28,88,24,54,21,27,10
13,3,44,975,75,49,124,39,20,30
6,0,14,26,1199,0,40,35,10,5
9,4,46,267,62,764,49,60,10,12
2,4,20,18,31,2,1274,0,9,7
6,0,15,26,50,15,5,1235,7,9
6,9,7,2,3,0,1,0,1293,26
9,17,0,2,1,1,4,0,14,1237
