client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,23,0.013943057722308892,0.0,0.46708938606123696,0.5611208662771662,0.0,0.6954631010542558,0.0,0.0,0.8,1.0,2025-08-21 11:13:22,0.07347826086956522,4,0
2,23,0.002047581903276131,0.15816424214466562,0.6485675632831598,0.9241300134146965,0.6529590734937157,0.34291591668809474,0.632009891882926,0.7471887836830502,0.4,1.0,2025-08-21 11:13:01,0.07833333333333332,3,0
3,23,0.3792901716068643,0.15400351310475657,0.2964984311597523,0.21096910475206299,0.5735106487406665,0.180068912316791,0.6985011384712818,0.716541635607154,0.4,1.0,2025-08-21 11:13:02,0.10583783783783784,2,0
4,23,0.31318252730109203,0.16094748460928643,0.2826494346973364,0.16986735890737228,0.9595642359431367,0.4947287220365135,0.6824268287166186,0.8052793241450042,0.6,1.0,2025-08-21 11:12:57,0.10478964401294495,4,0
5,23,0.09087363494539781,0.21864001470004618,0.2779146551081735,0.10666576406436291,0.8571007949615486,0.421910002571355,0.7545802735346895,0.9687395917590522,0.4,1.0,2025-08-21 11:12:54,0.11827160493827157,3,0
6,23,0.4581708268330733,0.09912634969912579,0.32318519418239255,0.22093742617426948,0.9938659338455,0.5106464386731806,0.9973008429211213,0.9753902925145252,0.8,1.0,2025-08-21 11:12:55,0.10641891891891891,8,1
7,23,0.39752340093603744,0.14196207029036806,0.32472180478595003,0.1822696671746107,0.9560310138283461,0.38315659552584236,1.0,0.9993867398349484,0.6,1.0,2025-08-21 11:12:54,0.10883289124668433,6,1
8,23,0.01501560062402496,0.3391388224631433,0.4901336036770295,0.5800172139153644,0.8877220531830945,0.31247107225507875,0.8236877422078803,0.735494546742584,0.19999999999999996,1.0,2025-08-21 11:13:01,0.08181818181818182,3,0
9,23,0.16994929797191888,0.10222655113940769,0.3241258321193351,0.18542840682864695,0.7597408970305952,0.447253278477758,0.7566611879306965,0.6250759966799364,0.4,1.0,2025-08-21 11:13:02,0.10786585365853658,3,0
10,23,0.10676677067082684,0.20005636729891943,0.27226165053103457,0.2410152618076269,0.43134753165574524,0.47105374132167643,0.48089479319028305,0.3750455980079618,0.6,1.0,2025-08-21 11:13:10,0.11099009900990098,4,0
11,23,0.0,1.0,1.0,1.0,0.9687407988902693,0.3468161481100539,0.9967956934119456,0.9533763672793981,0.8,1.0,2025-08-21 11:12:55,0.053497942386831275,7,1
12,23,0.12909516380655225,0.13763343865794875,0.38777172446773545,0.24350257587040106,0.9483266267608529,0.09422679352018515,0.9999849209101739,1.0,0.0,1.0,2025-08-21 11:12:54,0.10799999999999998,7,1
13,23,1.0,0.1385564745938103,0.33758021949600947,0.2321297868430978,0.9335557954454976,0.22038981743378772,0.9969992611245985,0.9763101827621027,0.6,0.0,2025-08-21 11:12:54,0.11091693635382958,7,1
14,23,0.2528276131045242,0.1027542450015828,0.2510094099530873,0.11485826150507092,0.9806654234842702,0.44837233221907935,0.596958547582068,0.9296971234926223,0.6,1.0,2025-08-21 11:12:54,0.1114468085106383,5,1
15,23,0.06825273010920437,0.06325087688414269,0.35350770813522536,0.21904030349541953,0.5607517911415001,0.5731509385446132,0.8947253343788169,0.7334380104994369,0.6,1.0,2025-08-21 11:13:03,0.09189873417721518,4,0
16,23,0.045826833073322935,0.19500472654364423,0.3673116139798386,0.1617279123775788,0.9972028658295994,0.484951401388532,0.9780373056682299,0.9639551051265378,0.4,1.0,2025-08-21 11:12:54,0.10782608695652172,7,1
17,23,0.9827418096723869,0.09784180920183827,0.26658252692675355,0.15067895495231634,0.9358131318113401,0.31648238621753666,0.9984619328377339,0.974290653597881,0.8,0.20833333333333326,2025-08-21 11:12:54,0.11006600660066006,6,1
18,23,0.31464508580343215,0.09205345298963111,0.5213109863290275,0.44916658953101063,0.9568652468152306,0.0,0.9401737111147971,0.8976014126130698,0.0,1.0,2025-08-21 11:12:57,0.10596091205211726,5,1
19,23,0.08239079563182528,0.12731171244796616,0.36573494243600246,0.2176325202083906,0.7075277259777496,0.5955073283620467,0.7060105252046986,0.7033353951563021,0.6,1.0,2025-08-21 11:13:02,0.0967777777777778,2,0
20,23,0.0019500780031201249,0.12966277706604906,0.0,0.0,1.0,1.0,0.9999849209101739,0.9995876354062584,1.0,1.0,2025-08-21 11:12:53,0.06571428571428571,5,1
