client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,2,0.013943057722308892,0.0,0.6724999471648667,0.9328671828315899,0.5429727573057066,0.45521787259736357,0.559018304320537,0.9832306757540239,1.0,1.0,2025-08-21 11:04:35,0.065,1,0,0.9998017,1
2,2,0.002047581903276131,0.15816424214466562,0.6142088467147114,0.27582204117084463,0.6096546221359067,0.4972640132836871,0.5729034571981196,0.9911236270689324,1.0,1.0,2025-08-21 11:04:34,0.06714285714285714,2,0,0.9985544,1
3,2,0.3792901716068643,0.15400351310475657,0.9542075786715118,0.792367000543038,0.45879402713365813,0.24453431619200983,0.8244885934237661,0.9899117949564809,1.0,1.0,2025-08-21 11:04:36,0.0955121951219512,6,1,0.9140648,1
4,2,0.31318252730109203,0.16094748460928643,0.9174191094109955,0.7234881340704047,0.8972415365299442,0.8624144611049613,0.7524753743483329,0.9908173595567131,1.0,1.0,2025-08-21 11:04:34,0.09665671641791045,8,1,0.95307523,1
5,2,0.09087363494539781,0.21864001470004618,0.8583494304372635,0.5351679596307309,0.0,0.35863439669920494,0.45070386453009514,0.9852419446034991,1.0,1.0,2025-08-21 11:04:37,0.0870909090909091,1,0,0.9999988,1
6,2,0.4581708268330733,0.09912634969912579,0.8972301709744912,0.7162635857221383,0.9488202439324465,0.5640220891617188,0.9991289756497458,0.9964681634360119,1.0,1.0,2025-08-21 11:04:31,0.09823284823284824,7,1,0.13916813,0
7,2,0.39752340093603744,0.14196207029036806,0.8901240568928714,0.779593638091061,0.45275276417531796,0.2252377478112103,0.9452535577501954,0.988071721793323,1.0,1.0,2025-08-21 11:04:38,0.09432183908045977,6,1,0.6774887,0
8,2,0.01501560062402496,0.3391388224631433,0.7855831942008158,0.3670707365854886,0.9677419354879803,1.0,0.2780489054554305,0.0,1.0,1.0,2025-08-21 11:04:30,0.075,3,0,0.23414372,0
9,2,0.16994929797191888,0.10222655113940769,0.874633641186043,0.6819980364438581,0.5542573806055684,0.7649189896346987,0.7333256478243605,0.9829533522044979,1.0,1.0,2025-08-21 11:04:41,0.0916580310880829,4,0,0.9700484,1
10,2,0.10676677067082684,0.20005636729891943,0.8734492888391064,0.7748114849604958,0.5968311865949039,0.3340797021233771,0.9678105265854564,0.9902063951349013,1.0,1.0,2025-08-21 11:04:35,0.095,5,1,0.69499236,0
11,2,0.0,1.0,0.0,0.0,0.7904365667550601,0.9013220790983196,0.9252840436024542,0.990479006876547,1.0,1.0,2025-08-21 11:04:35,0.06419753086419754,5,1,0.76790935,1
12,2,0.12909516380655225,0.13763343865794875,0.8666027009320117,0.7174141442387887,0.8004673429885771,0.880157492200866,0.45663451562079693,0.9936507266953982,1.0,1.0,2025-08-21 11:04:30,0.08999999999999998,5,1,0.9999697,1
13,2,1.0,0.1385564745938103,0.8575074497537882,0.7280967677795332,0.8778639006204261,0.5338507597866563,0.9954527405244079,0.9988655761598676,1.0,1.0,2025-08-21 11:04:28,0.09699999999999999,8,1,0.055060674,0
14,2,0.2528276131045242,0.1027542450015828,0.9662878035378405,0.8189593784310741,0.6775333409337978,0.32846306732414243,0.23248664642815975,0.9841416252775479,1.0,1.0,2025-08-21 11:04:36,0.09221830985915494,4,0,1.0,1
15,2,0.06825273010920437,0.06325087688414269,0.858739987742249,0.570247964680778,0.5222272882917725,0.3733584079702126,0.9822977109992442,0.9903219466138705,1.0,1.0,2025-08-21 11:04:35,0.08344827586206895,2,0,0.59644157,0
16,2,0.045826833073322935,0.19500472654364423,0.8793321639157158,0.699780050766987,0.8726205403001359,0.6428185065915266,0.0,0.981883098700259,1.0,1.0,2025-08-21 11:04:37,0.08857142857142858,4,0,1.0,1
17,2,0.9827418096723869,0.09784180920183827,0.8799628040661919,0.7492510696820218,0.5949504160590813,0.0,0.5124313107635553,0.9891816891068387,1.0,1.0,2025-08-21 11:04:36,0.09897159647404503,4,0,0.99970955,1
18,2,0.31464508580343215,0.09205345298963111,0.8869260519475031,0.658061105163989,0.78029180438793,0.5146359565261147,0.7664117639524011,0.9886761794328239,1.0,1.0,2025-08-21 11:04:36,0.0945639534883721,5,1,0.93969685,1
19,2,0.08239079563182528,0.12731171244796616,0.7776131200202887,0.4805969926783634,0.8151145560304434,0.8656661970413606,0.9980914319384134,0.998901924392087,1.0,1.0,2025-08-21 11:04:28,0.0845631067961165,4,0,0.27080885,0
20,2,0.0019500780031201249,0.12966277706604906,1.0,1.0,1.0,0.902913354131026,1.0,1.0,1.0,1.0,2025-08-21 11:04:28,0.06571428571428571,6,1,0.46445122,0
