1068,6,29,6,8,3,1,10,167,30
3,1261,1,2,0,3,5,1,29,58
58,4,1127,16,64,30,29,3,34,5
21,3,60,884,61,212,67,18,33,13
15,0,27,23,1206,9,18,12,23,2
3,3,48,141,56,978,24,17,10,3
1,2,54,24,32,8,1234,1,11,0
6,0,30,25,126,61,1,1095,17,7
7,16,5,2,1,0,0,0,1304,12
10,41,1,6,1,3,0,2,30,1191
