528,0,13,3,4,1,0,2,32,10
8,498,0,0,0,0,3,0,11,20
47,0,466,18,37,11,5,14,3,4
5,2,22,420,26,40,21,20,7,5
17,0,35,18,500,7,4,12,3,2
4,1,10,109,30,371,7,35,2,2
4,0,33,21,18,4,518,1,6,2
8,1,10,12,31,11,1,500,3,4
21,1,3,0,1,0,2,0,566,6
12,10,1,0,0,1,1,3,7,566
