997,39,79,13,6,6,17,10,99,62
23,1161,1,3,0,1,6,1,23,144
134,22,762,46,64,67,174,30,46,25
38,21,114,653,40,192,198,22,54,40
64,15,137,97,698,20,141,96,32,35
16,8,87,263,44,696,74,57,18,20
17,10,40,48,16,13,1184,2,24,13
21,13,50,49,46,76,23,1028,11,51
73,69,20,1,1,1,6,4,1126,46
28,96,4,8,0,3,8,2,20,1116
