client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,26,0.013943057722308892,0.0,0.45707486314257095,0.49450538930937,0.9181069131463342,0.6566839411716638,0.9769576031333086,0.9326320981300394,0.6666666666666667,1.0,2025-08-21 11:14:16,0.07041666666666667,5,1
2,26,0.002047581903276131,0.15816424214466562,0.5971713593555288,0.681215833082131,0.2674839228636783,0.2635188679783127,0.37684038994825464,0.39671255790015436,0.16666666666666663,1.0,2025-08-21 11:14:24,0.07833333333333334,3,0
3,26,0.3792901716068643,0.15400351310475657,0.2866805261385893,0.2968772149939304,0.8435490354684435,0.28986771415920287,0.9943108722376283,0.9022988505747126,0.33333333333333337,1.0,2025-08-21 11:14:17,0.10670299727520437,6,1
4,26,0.31318252730109203,0.16094748460928643,0.2324734044203055,0.23813639066993636,0.9758842443517766,0.5453802576542779,0.9933102718774122,0.9496268656716418,0.5,1.0,2025-08-21 11:14:16,0.10721854304635764,7,1
5,26,0.09087363494539781,0.21864001470004618,0.24811663010681084,0.18920366130858787,0.0,0.4492435515166029,0.9898510534892364,0.6950699090753131,0.33333333333333337,1.0,2025-08-21 11:14:21,0.10527472527472527,2,0
6,26,0.4581708268330733,0.09912634969912579,0.22278599823632916,0.22071890046682907,0.9662379421112035,0.5957480772848811,0.5262014351468023,0.9329430434036713,0.6666666666666667,1.0,2025-08-21 11:14:17,0.11039719626168223,6,1
7,26,0.39752340093603744,0.14196207029036806,0.23387313714391733,0.22846964796363134,0.8357114148032267,0.4888855948872025,0.5817633437205181,0.6459727225939269,0.5,1.0,2025-08-21 11:14:17,0.11241095890410961,3,0
8,26,0.01501560062402496,0.3391388224631433,0.48751886189660953,0.5794285621175953,1.0,0.4462466434439546,0.9984276280053747,1.0,0.33333333333333337,1.0,2025-08-21 11:14:16,0.0818181818181818,6,1
9,26,0.16994929797191888,0.10222655113940769,0.24857127066443307,0.24099806098922139,0.9092644694648012,0.5603457941616354,0.7408588009948827,0.7554576256647796,0.33333333333333337,1.0,2025-08-21 11:14:17,0.10656626506024099,4,0
10,26,0.10676677067082684,0.20005636729891943,0.22246924432291448,0.2538702818083312,0.9079581993788868,0.5226155386928008,0.9942679893650476,0.9956145994167096,0.5,0.0,2025-08-21 11:14:16,0.118,6,1
11,26,0.0,1.0,1.0,1.0,0.749598070715801,0.33377422278980406,0.5331770490865948,0.7843969806141705,0.6666666666666667,1.0,2025-08-21 11:14:20,0.053497942386831275,4,0
12,26,0.12909516380655225,0.13763343865794875,0.34246361606643516,0.3187130834344932,0.8867564308597926,0.15761227953151702,0.9650647531375969,0.9922692571624635,0.0,1.0,2025-08-21 11:14:16,0.09642857142857142,5,1
13,26,1.0,0.1385564745938103,0.25710341799090786,0.2681568399012571,0.8418408360187858,0.3452981609968664,0.9928957374424655,0.9452092983359067,0.6666666666666667,1.0,2025-08-21 11:14:17,0.11055374592833876,8,1
14,26,0.2528276131045242,0.1027542450015828,0.2061068838614727,0.21905628019520462,0.667001607709538,0.5087427238986792,0.8064267131707596,0.5753881454794991,0.5,1.0,2025-08-21 11:14:22,0.11486842105263159,3,0
15,26,0.06825273010920437,0.06325087688414269,0.32818778976638596,0.3262023088893053,0.8789188103443061,0.6204777949445942,0.9932816832956917,0.9453165208440556,0.5,1.0,2025-08-21 11:14:16,0.0918987341772152,6,1
16,26,0.045826833073322935,0.19500472654364423,0.23542682918805535,0.21566810327269173,0.9738745981506975,0.620337166411065,0.9932673890048315,0.9453165208440556,0.5,1.0,2025-08-21 11:14:16,0.10782608695652175,6,1
17,26,0.9827418096723869,0.09784180920183827,0.1817810292415558,0.1973037158941854,0.27049839239925044,0.3085161979365615,0.0,0.0,0.6666666666666667,1.0,2025-08-21 11:14:25,0.11469920544835414,3,0
18,26,0.31464508580343215,0.09205345298963111,0.4228678842925211,0.4119854085365357,0.6774517685091511,0.0,0.27905314617341836,0.5083204666323555,0.0,1.0,2025-08-21 11:14:24,0.10426282051282051,3,0
19,26,0.08239079563182528,0.12731171244796616,0.27008628677376634,0.29773978964177183,0.8785168810554279,0.7325302303837451,1.0,0.9942099845599588,0.6666666666666667,0.6666666666666666,2025-08-21 11:14:16,0.09265957446808509,6,1
20,26,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9529742765233968,1.0,0.9859058292118128,0.9767541602333162,1.0,1.0,2025-08-21 11:14:16,0.07666666666666666,5,1
