client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,36,0.013943057722308892,0.0,0.49628120191120006,0.6729858844675083,0.9706526175185569,0.741320365839802,0.9993799004263184,1.0,0.75,1.0,2025-08-21 11:17:43,0.06760000000000001,7,1,0.17218012,0
2,36,0.002047581903276131,0.15816424214466562,0.6215506574999059,0.7472018946842077,0.9583348792390831,0.2598446374610407,0.826646394180604,0.872826142117118,0.25,1.0,2025-08-21 11:17:44,0.07833333333333332,4,0,0.8489279,1
3,36,0.3792901716068643,0.15400351310475657,0.3520652161867772,0.3903417729216921,0.9211219530501675,0.4579052665340576,0.8038040723847002,0.9592261358712413,0.625,1.0,2025-08-21 11:17:45,0.1081767955801105,4,0,0.6833091,0
4,36,0.31318252730109203,0.16094748460928643,0.3825133678995366,0.4324212969532341,0.9346640448272666,0.5882561914172337,0.9965656023611483,0.8762613743271044,0.625,1.0,2025-08-21 11:17:50,0.10651315789473685,6,1,0.0074738823,0
5,36,0.09087363494539781,0.21864001470004618,0.49462860378828066,0.5114130398059366,0.35669498757652085,0.24950918842418213,0.6263065319142593,0.7100039427096956,0.25,1.0,2025-08-21 11:17:53,0.09979166666666667,3,0,0.9306517,1
6,36,0.4581708268330733,0.09912634969912579,0.4122108320788579,0.4336137520017837,0.9869402292964664,0.5119858703797191,0.9971380019676237,0.9811569705936315,0.625,1.0,2025-08-21 11:17:44,0.10714285714285714,7,1,0.023258911,0
7,36,0.39752340093603744,0.14196207029036806,0.3608987986813289,0.40099210773482513,0.9440878566515254,0.5354657208565794,0.8052648838803923,0.9765037924182863,0.625,1.0,2025-08-21 11:17:44,0.11179836512261582,6,1,0.671722,0
8,36,0.01501560062402496,0.3391388224631433,0.563620693073509,0.6051607170609419,1.0,0.4094166785324409,1.0,1.0,0.375,1.0,2025-08-21 11:17:43,0.08181818181818183,6,1,0.5946635,0
9,36,0.16994929797191888,0.10222655113940769,0.30786707417988446,0.3624240673545369,0.7898935183624685,0.5819622970413232,0.5371135557344304,0.7700033961954803,0.625,1.0,2025-08-21 11:17:51,0.10786585365853658,3,0,0.9805909,1
10,36,0.10676677067082684,0.20005636729891943,0.3117179097475774,0.4112189427878344,0.0,0.5245060601745779,0.0,0.0,0.625,1.0,2025-08-21 11:18:21,0.11099009900990099,3,0,0.99928397,1
11,36,0.0,1.0,1.0,1.0,0.9497273030937294,0.2195887394520456,0.9954565781236026,0.9275283113881851,0.625,1.0,2025-08-21 11:17:46,0.04333333333333334,5,1,0.8767014,1
12,36,0.12909516380655225,0.13763343865794875,0.4247321915816702,0.4540074530552119,0.9506919452408606,0.3254357615741639,0.9309304474853174,0.9869929616776425,0.375,1.0,2025-08-21 11:17:44,0.09375,6,1,0.4973104,0
13,36,1.0,0.1385564745938103,0.37551262995213097,0.4290027231017682,0.9416020480150306,0.37489662393549616,0.6820737560742927,0.9506458626922071,0.75,0.0,2025-08-21 11:17:44,0.10732776617954073,4,0,0.012195731,0
14,36,0.2528276131045242,0.1027542450015828,0.2922067431762857,0.36449291520544874,0.8118576781754512,0.5405385191801253,0.9491160599827088,0.8254082266004084,0.625,1.0,2025-08-21 11:17:51,0.11386956521739128,4,0,0.0052940445,0
15,36,0.06825273010920437,0.06325087688414269,0.35652448709112194,0.39852205847573857,0.9269840091878001,0.6649493655046838,0.9787675520973079,0.9582463139568019,0.75,1.0,2025-08-21 11:17:44,0.09810810810810812,4,0,0.0507431,0
16,36,0.045826833073322935,0.19500472654364423,0.3769691507227233,0.46904144114924334,0.9958817200195167,0.6587245083614155,0.996327102525117,0.981032053058723,0.625,0.8,2025-08-21 11:17:43,0.0992,6,1,0.06210011,0
17,36,0.9827418096723869,0.09784180920183827,0.352378367021674,0.4005441135729391,0.925128928148383,0.35899073318979347,0.7710103449303879,0.9151107276836776,0.75,1.0,2025-08-21 11:17:44,0.10983695652173911,3,0,0.16450225,0
18,36,0.31464508580343215,0.09205345298963111,0.4916524646908109,0.5305056658085178,0.8455088487468478,0.0,0.6715916882807142,0.7164059663737611,0.0,1.0,2025-08-21 11:17:51,0.1010248447204969,4,0,0.7580561,1
19,36,0.08239079563182528,0.12731171244796616,0.41168238062179807,0.43870706722615244,0.9840092012207394,0.7454712294524339,0.8697850520227768,0.9781472387369275,0.75,0.6000000000000001,2025-08-21 11:17:44,0.0926595744680851,6,1,0.17081584,0
20,36,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9836752866154,1.0,0.9982708761887726,0.9991997470419918,1.0,1.0,2025-08-21 11:17:44,0.06571428571428571,5,1,0.013175936,0
