1,1.1,79,0.05915888771414757,3.0285415649414062,8.860759437084198
client_rank,round,data_size,data_variance,local_loss,local_accuracy
2,1,410,0.062497828155756,3.7052578926086426,10.975609719753265
9,1,4055,0.0626949816942215,2.821014404296875,15.487052500247955
6,1,123,0.058492377400398254,3.276331901550293,15.447154641151428
3,1,4873,0.06410827487707138,2.9293224811553955,11.122512072324753
5,1,11262,0.06341840326786041,2.075658082962036,30.269935727119446
8,1,92,0.06382410228252411,3.330758810043335,8.695652335882187
4,1,10895,0.0633171796798706,2.5776913166046143,23.57044517993927
10,1,10797,0.062856025993824,1.7498962879180908,37.010279297828674
7,1,7414,0.06357138603925705,2.402392864227295,19.51712965965271
2,2,410,0.062497828155756,2.544266939163208,9.756097197532654
1,2,79,0.05915888771414757,2.4562253952026367,17.721518874168396
6,2,123,0.058492377400398254,2.4960098266601562,14.63414579629898
8,2,92,0.06382410228252411,2.453692674636841,11.95652186870575
9,2,4055,0.0626949816942215,2.1138253211975098,27.39827334880829
3,2,4873,0.06410827487707138,2.0416359901428223,27.97044813632965
4,2,10895,0.0633171796798706,1.696982502937317,40.43138921260834
10,2,10797,0.062856025993824,1.6201494932174683,43.4472531080246
5,2,11262,0.06341840326786041,1.647302269935608,43.82880628108978
7,2,7414,0.06357138603925705,1.9616822004318237,28.243863582611084
2,3,410,0.062497828155756,2.590778112411499,12.682926654815674
1,3,79,0.05915888771414757,2.451387643814087,18.987341225147247
8,3,92,0.06382410228252411,2.3634543418884277,15.217390656471252
6,3,123,0.058492377400398254,2.4391419887542725,20.325203239917755
9,3,4055,0.0626949816942215,1.922692894935608,34.254008531570435
3,3,4873,0.06410827487707138,1.717045545578003,37.63595223426819
10,3,10797,0.062856025993824,1.4414446353912354,48.874688148498535
4,3,10895,0.0633171796798706,1.3729701042175293,49.72923398017883
5,3,11262,0.06341840326786041,1.3965157270431519,51.34079456329346
7,3,7414,0.06357138603925705,1.5593878030776978,43.28297674655914
2,4,410,0.062497828155756,2.6661558151245117,14.63414579629898
1,4,79,0.05915888771414757,2.27699613571167,27.848100662231445
6,4,123,0.058492377400398254,1.9826990365982056,28.455284237861633
8,4,92,0.06382410228252411,2.2996623516082764,23.9130437374115
9,4,4055,0.0626949816942215,1.561578631401062,44.09371018409729
3,4,4873,0.06410827487707138,1.487446904182434,46.398523449897766
4,4,10895,0.0633171796798706,1.2583956718444824,54.97934818267822
10,4,10797,0.062856025993824,1.3108142614364624,53.68157625198364
5,4,11262,0.06341840326786041,1.2093044519424438,56.47309422492981
7,4,7414,0.06357138603925705,1.3296561241149902,50.310224294662476
2,5,410,0.062497828155756,1.673094391822815,36.58536672592163
1,5,79,0.05915888771414757,1.5625481605529785,54.43037748336792
8,5,92,0.06382410228252411,1.6973083019256592,40.21739065647125
6,5,123,0.058492377400398254,1.8053253889083862,33.33333432674408
9,5,4055,0.0626949816942215,1.461066484451294,46.31319344043732
3,5,4873,0.06410827487707138,1.26389741897583,55.161094665527344
4,5,10895,0.0633171796798706,1.3758347034454346,51.31711959838867
10,5,10797,0.062856025993824,1.2677218914031982,54.35768961906433
5,5,11262,0.06341840326786041,1.2029861211776733,57.716214656829834
7,5,7414,0.06357138603925705,1.2392895221710205,54.92311716079712
2,6,410,0.062497828155756,1.505537986755371,47.56097495555878
1,6,79,0.05915888771414757,1.1430000066757202,65.82278609275818
8,6,92,0.06382410228252411,1.2492862939834595,57.60869383811951
6,6,123,0.058492377400398254,1.224457025527954,53.658539056777954
9,6,4055,0.0626949816942215,1.2313019037246704,55.63501715660095
3,6,4873,0.06410827487707138,1.3412175178527832,51.81612968444824
4,6,10895,0.0633171796798706,1.2671271562576294,55.79623579978943
10,6,10797,0.062856025993824,1.095402717590332,60.70204973220825
7,6,7414,0.06357138603925705,1.0994125604629517,60.62853932380676
5,6,11262,0.06341840326786041,1.2469481229782104,54.5373797416687
3,1,20,0.05938616022467613,3.218629837036133,0.0
4,1,9,0.06863930821418762,2.1998815536499023,0.0
7,1,784,0.06492987275123596,3.4749650955200195,12.627550959587097
2,1,3530,0.06357087939977646,2.4436964988708496,18.356940150260925
10,1,5813,0.06278534978628159,2.667354106903076,16.893170773983
5,1,1456,0.0626995638012886,2.6679465770721436,11.469779908657074
9,1,9889,0.06286796927452087,2.082411050796509,28.577205538749695
8,1,4435,0.06335093826055527,2.4891695976257324,22.367531061172485
6,1,10385,0.0634772777557373,1.73796808719635,37.98748254776001
1,1,13679,0.06352762877941132,1.5093481540679932,44.564661383628845
3,2,20,0.05938616022467613,2.395817279815674,5.000000074505806
4,2,9,0.06863930821418762,2.415652275085449,0.0
7,2,784,0.06492987275123596,2.293027639389038,18.494898080825806
5,2,1456,0.0626995638012886,2.436948776245117,21.085165441036224
2,2,3530,0.06357087939977646,2.44468092918396,21.24645859003067
10,2,5813,0.06278534978628159,2.069101333618164,29.089969396591187
8,2,4435,0.06335093826055527,2.207467794418335,24.80270564556122
6,2,10385,0.0634772777557373,1.4840809106826782,45.74867486953735
9,2,9889,0.06286796927452087,1.9328076839447021,32.733339071273804
1,2,13679,0.06352762877941132,1.4759215116500854,48.015207052230835
3,3,20,0.05938616022467613,2.3161187171936035,20.000000298023224
4,3,9,0.06863930821418762,2.482680559158325,0.0
7,3,784,0.06492987275123596,2.3223395347595215,17.602041363716125
5,3,1456,0.0626995638012886,2.320693016052246,17.307692766189575
2,3,3530,0.06357087939977646,2.0796430110931396,29.490086436271667
8,3,4435,0.06335093826055527,1.9561949968338013,29.289740324020386
10,3,5813,0.06278534978628159,1.7039135694503784,40.65026640892029
9,3,9889,0.06286796927452087,1.4943382740020752,46.121954917907715
6,3,10385,0.0634772777557373,1.4028085470199585,49.205586314201355
1,3,13679,0.06352762877941132,1.3789266347885132,49.72585737705231
3,4,20,0.05938616022467613,1.9487745761871338,44.999998807907104
4,4,9,0.06863930821418762,2.1719858646392822,11.11111119389534
7,4,784,0.06492987275123596,2.083097457885742,26.530611515045166
5,4,1456,0.0626995638012886,1.7672532796859741,38.942307233810425
2,4,3530,0.06357087939977646,1.5431357622146606,44.16430592536926
8,4,4435,0.06335093826055527,1.6539164781570435,40.0676429271698
10,4,5813,0.06278534978628159,1.5697451829910278,45.811113715171814
9,4,9889,0.06286796927452087,1.3689442873001099,50.12640357017517
6,4,10385,0.0634772777557373,1.2584537267684937,54.829078912734985
1,4,13679,0.06352762877941132,1.150331735610962,58.80546569824219
3,5,20,0.05938616022467613,1.507948875427246,50.0
4,5,9,0.06863930821418762,1.3695470094680786,55.55555820465088
7,5,784,0.06492987275123596,1.7073734998703003,38.52040767669678
5,5,1456,0.0626995638012886,1.5646333694458008,43.06318759918213
10,5,5813,0.06278534978628159,1.2083173990249634,57.3542058467865
2,5,3530,0.06357087939977646,1.2605669498443604,54.929178953170776
8,5,4435,0.06335093826055527,1.4096274375915527,50.10146498680115
9,5,9889,0.06286796927452087,1.2556692361831665,57.27576017379761
6,5,10385,0.0634772777557373,1.1711453199386597,57.2749137878418
1,5,13679,0.06352762877941132,1.1212791204452515,59.37568545341492
7,6,784,0.06492987275123596,1.2596248388290405,57.27040767669678
5,6,1456,0.0626995638012886,1.1742243766784668,60.64560413360596
3,6,20,0.05938616022467613,1.023446798324585,69.9999988079071
1,6,13679,0.06352762877941132,1.0839859247207642,61.33489012718201
4,6,9,0.06863930821418762,0.8413057327270508,88.88888955116272
8,6,4435,0.06335093826055527,1.3381118774414062,55.19729256629944
2,6,3530,0.06357087939977646,1.1689194440841675,57.252126932144165
10,6,5813,0.06278534978628159,1.1614468097686768,57.02735185623169
9,6,9889,0.06286796927452087,1.1445223093032837,59.672361612319946
6,6,10385,0.0634772777557373,1.0256359577178955,63.17765712738037
3,7,20,0.05938616022467613,0.8238285183906555,85.00000238418579
4,7,9,0.06863930821418762,0.46291372179985046,88.88888955116272
7,7,784,0.06492987275123596,1.047633171081543,65.17857313156128
8,7,4435,0.06335093826055527,1.0506497621536255,62.79594302177429
5,7,1456,0.0626995638012886,1.0676593780517578,63.87362480163574
2,7,3530,0.06357087939977646,1.2044742107391357,56.82719349861145
10,7,5813,0.06278534978628159,1.033972978591919,63.65044116973877
9,7,9889,0.06286796927452087,1.0357651710510254,62.524014711380005
6,7,10385,0.0634772777557373,1.1332812309265137,60.14443635940552
1,7,13679,0.06352762877941132,0.9620383381843567,65.96242189407349
3,8,20,0.05938616022467613,0.6957340240478516,80.0000011920929
4,8,9,0.06863930821418762,0.38239288330078125,88.88888955116272
7,8,784,0.06492987275123596,1.0604841709136963,62.627553939819336
