cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,client_rank,round,timestamp,participated,data_size,data_variance,local_loss,local_accuracy,tn,fp,fn,tp,precision,recall,f1,confusion_mean
0.08170823174551066,0.17798308769905974,0.06361739627303199,0.0003378279611359109,0.12903225806451613,0.25,8,7,2025-08-18 18:51:22,0.0,1.0,0.9376040032859979,0.2558207752024407,0.7043752670288086,0.3529705441837244,0.6470294558162756,0.6470294558162756,0.7969979785815664,0.7112325937472599,0.7050500757614875,0.7044786844444657,0.7050500764662692
0.07636414775493704,0.08747437224476413,0.0022755348814750133,1.5736295245206125e-05,0.06451612903225806,0.0,9,7,2025-08-18 18:51:17,0.0,0.0,0.0,0.11656319765226959,1.0,1.0,0.0,0.0,8.601780568577695e-05,1.0,1.0,1.0,1.0
0.37328895553684777,0.14159263092931856,0.0656162856671482,0.0002262324312253467,0.12903225806451613,0.0,10,7,2025-08-18 18:51:20,0.0,0.06937844516251664,0.9277627056853784,0.3554792618849752,0.6004378795623779,0.9391745714761192,0.06082542852388084,0.06082542852388084,0.04713775751580577,0.6975607595980872,0.5954161591387483,0.6061432531598601,0.5954161597309131
0.09483405210402604,0.15887318152839325,0.040772514918736645,0.00013700083564287876,0.16129032258064516,0.0,1,8,2025-08-18 18:51:38,0.0,0.04687321801938795,0.9410189813524837,0.2725748976613269,0.6882591247558594,0.9679647195872857,0.032035280412714265,0.032035280412714265,0.0365575674164552,0.7099756572678831,0.6838381358224306,0.6882909800950647,0.6838381365007451
0.2503281454930275,0.19191328846095848,0.06582251230317931,0.0002117405090324383,0.16129032258064516,0.0,2,8,2025-08-18 18:51:39,0.0,0.49872647785592095,0.9629815163648282,0.2622319259510304,0.6959835290908813,0.6679980029955067,0.3320019970044933,0.3320019970044933,0.39271429185841467,0.7060806828092474,0.6968114012693778,0.6949709196533427,0.6968114019656572
0.6323832739467532,0.16056407183034524,0.10657691951728883,0.00030697755717164747,0.16129032258064516,0.0,3,8,2025-08-18 18:51:40,0.0,0.1323702718114427,0.9439540719212908,0.28683795735409395,0.6788174510002136,0.9067232484606423,0.09327675153935763,0.09327675153935763,0.10163003741774547,0.7048274827411601,0.6755850636643005,0.6754718125520046,0.6755850643379505
0.4236358522275995,0.1581158699462831,0.03332521839903747,7.100268972008157e-05,0.16129032258064516,0.0,4,8,2025-08-18 18:51:38,0.0,0.04846987264778559,0.9636427368458176,0.2790542140675865,0.6992952227592468,0.9680479281078382,0.03195207189216176,0.03195207189216176,0.03840695023869941,0.7239289982644775,0.6998218664331657,0.6997033876859897,0.699821867127473
0.1275079692269438,0.16203494676520072,0.05853013725640108,0.00014662347197896995,0.16129032258064516,0.25,5,8,2025-08-18 18:51:38,0.0,0.05299372742824558,0.99026150833762,0.3249148878706711,0.6318051815032959,0.9572308204360126,0.042769179563987354,0.042769179563987354,0.037933852307427636,0.683288992404397,0.6346574705003902,0.6351248397441532,0.6346574711304673
0.3865085317661062,0.10074367742519162,0.00021326852116388277,1.820185427429294e-06,0.06451612903225806,0.0,6,8,2025-08-18 18:51:35,0.0,0.006006462649686371,1.0,0.25993054634923074,0.75,0.9966716591778998,0.003328340822100183,0.003328340822100183,0.0051610683411466175,0.7907248677248677,0.7172706052117818,0.7254204462381042,0.7172706058837186
0.5160791299267387,0.1564398455475133,0.0197404159943343,9.503222897221607e-05,0.16129032258064516,0.0,7,8,2025-08-18 18:51:38,0.0,0.045200532218209466,0.981991889711609,0.2920477137523642,0.6725440621376038,0.9676318855050757,0.03236811449492428,0.03236811449492428,0.034493140079996557,0.7065573765313495,0.6658499998709912,0.6701133511182271,0.6658500005312776
0.07809863114648236,0.20121169853137616,0.07005166731720272,0.0003662514511969352,0.16129032258064516,0.0,8,8,2025-08-18 18:51:40,0.0,1.0,0.9376040032859979,0.2549779930901302,0.7069981098175049,0.3587119321018472,0.6412880678981527,0.6412880678981527,0.7999655928777257,0.7188660852648635,0.706749099913598,0.7070802948421274,0.7067491006200786
