client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,3,0.013943057722308892,0.0,0.7247256613441854,0.5463801438264319,0.1872479452560818,0.39109967653830724,0.20047270332054712,0.026242639119680833,0.0,1.0,2025-08-21 11:05:22,0.0676,0,0,0.7300585,0
2,3,0.002047581903276131,0.15816424214466562,0.6238522676311342,0.03598245615127121,0.5999795803676897,0.4279109221920824,0.6139137510170871,0.6154882876811982,0.0,1.0,2025-08-21 11:05:11,0.06714285714285714,3,0,0.6432269,0
3,3,0.3792901716068643,0.15400351310475657,0.9915131735853171,0.6363936808519053,0.19536474555746075,0.20237795613225595,0.0,0.0,0.0,1.0,2025-08-21 11:05:18,0.09669135802469135,5,1,0.9997391,1
4,3,0.31318252730109203,0.16094748460928643,0.9282862091224242,0.5525833061392692,0.6883455000292146,0.5751652264697934,0.017212987717462935,0.0015851258528666312,1.0,1.0,2025-08-21 11:05:21,0.09551622418879056,6,1,0.99903023,1
5,3,0.09087363494539781,0.21864001470004618,0.872498407777904,0.46957510854174495,0.0,0.2985821751167541,0.7164651865628269,0.5571602508633958,0.0,1.0,2025-08-21 11:05:13,0.09037735849056604,3,0,0.6975118,0
6,3,0.4581708268330733,0.09912634969912579,0.9038470131636255,0.5514130304345395,0.9215375976254916,0.6422998405995695,0.4982757952652176,0.5587377191034467,1.0,1.0,2025-08-21 11:05:08,0.0984375,5,1,0.8031701,1
7,3,0.39752340093603744,0.14196207029036806,0.9210435501680514,0.6241237060242006,0.7121854101921548,0.4320031320786375,0.6316691851679647,0.6504070021211588,1.0,1.0,2025-08-21 11:05:09,0.097458432304038,8,1,0.61277395,0
8,3,0.01501560062402496,0.3391388224631433,0.7911935985942146,0.2968954605574794,0.9296543978698188,1.0,0.6781645937463676,0.763800932697241,1.0,1.0,2025-08-21 11:05:09,0.08571428571428572,5,1,0.82117474,1
9,3,0.16994929797191888,0.10222655113940769,0.9258856281161378,0.5565873119797057,0.516871713720224,0.598790980359257,0.15970204192336002,0.10722955225937869,0.0,0.5,2025-08-21 11:05:20,0.09459893048128343,4,0,0.45736194,0
10,3,0.10676677067082684,0.20005636729891943,0.9226473471668676,0.6345306485811316,0.9617132064006031,0.4662089730324305,1.0,1.0,1.0,1.0,2025-08-21 11:05:02,0.09747826086956522,7,1,0.39181915,0
11,3,0.0,1.0,0.0,0.0,0.8188779416890137,0.7852988058950193,0.21210624200860162,0.500593464993223,1.0,1.0,2025-08-21 11:05:09,0.053497942386831275,3,0,0.9997458,1
12,3,0.12909516380655225,0.13763343865794875,0.8811058285288513,0.5542048269466512,0.2908264842471605,0.6227057057896849,0.27765508156069585,0.38373063581159206,1.0,1.0,2025-08-21 11:05:17,0.09926470588235294,4,0,0.9904869,1
13,3,1.0,0.1385564745938103,0.8902203915332009,0.5675195386934485,0.7047322476983903,0.5671719007802234,0.7823336820488976,0.7319299481579613,1.0,1.0,2025-08-21 11:05:08,0.10050830889540567,8,1,0.057540514,0
14,3,0.2528276131045242,0.1027542450015828,0.9869779651536195,0.6590358064332141,0.5636837000294901,0.2246147822925697,0.4139931806734085,0.057669482115645265,0.0,1.0,2025-08-21 11:05:17,0.09287234042553191,3,0,0.00853703,0
15,3,0.06825273010920437,0.06325087688414269,0.8973413794161619,0.52179550865338,0.9259278166324453,0.535175293865414,0.981740865589523,0.9240288232546386,1.0,1.0,2025-08-21 11:05:03,0.08344827586206895,4,0,0.16738343,0
16,3,0.045826833073322935,0.19500472654364423,0.9090244941094512,0.5128083468615681,0.8439940782865668,0.5108830410992107,0.6300902785849898,0.35450152769375676,0.0,1.0,2025-08-21 11:05:19,0.09725490196078432,5,1,0.013085273,0
17,3,0.9827418096723869,0.09784180920183827,0.9062185223209888,0.5842550513062799,0.5826229006059261,0.0,0.5660525398116936,0.30880855202199264,0.0,1.0,2025-08-21 11:05:17,0.10104999999999999,4,0,0.00424418,0
18,3,0.31464508580343215,0.09205345298963111,0.9181029864864355,0.518738350929457,0.7012609117460376,0.38777184298591494,0.34168313379053816,0.260864238182389,0.0,1.0,2025-08-21 11:05:17,0.09887537993920972,3,0,0.6756113,0
19,3,0.08239079563182528,0.12731171244796616,0.7491890838437507,0.34833189847175206,0.7617540456366978,0.8823792611650212,0.975909566430315,0.7765661732611475,1.0,0.0,2025-08-21 11:05:08,0.0916842105263158,4,0,3.3466007e-05,0
20,3,0.0019500780031201249,0.12966277706604906,1.0,1.0,1.0,0.9345945542847024,0.9858673331008563,0.9944558883213747,1.0,1.0,2025-08-21 11:05:02,0.07666666666666666,6,1,0.47030225,0
