client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,3,0.1730749300445642,0.16721557271176576,0.4014303552455434,0.5854058245109183,0.9493124398959644,0.4852168915839329,0.6655654561105553,0.595310187820148,1.0,1.0,2025-08-20 16:52:33,0.09404371584699454,5,1
2,3,0.685874183853249,0.5137958385998659,0.4929332875379978,0.6452323272758433,0.8145187079331317,0.10402671264094521,0.9872507735616407,0.9084348321001707,1.0,0.0,2025-08-20 16:52:33,0.09721574344023325,7,1
3,3,0.760182402321484,0.19506439508576906,0.4550997065032586,0.6267953339597561,0.8773584904907367,0.5142381546875925,0.9871577135146453,0.9041775754126352,1.0,0.1333333333333333,2025-08-20 16:52:33,0.09848000000000001,6,1
4,3,0.053373406570629084,0.6505080595231728,0.3599085377271176,0.7512133481289169,0.8909497920801355,0.6333848562312985,0.9984179792010794,0.998451906659078,1.0,0.9333333333333333,2025-08-20 16:52:33,0.08323529411764706,5,1
5,3,0.05119701523473935,0.0,0.3111793047882875,0.5400442924866209,0.9828909496700283,0.5877276420347579,0.96696368331666,0.97172453044963,1.0,0.9333333333333333,2025-08-20 16:52:33,0.08515625,4,0
6,3,0.10840501606384081,0.22004901582629607,0.3698668832315243,0.6202981090743218,1.0,1.0,0.9641253518833027,0.8967785998861696,1.0,0.8666666666666667,2025-08-20 16:52:33,0.09296610169491526,6,1
7,3,0.17120945175665872,0.5738253905145232,0.42822169650318176,0.5065236861831044,0.9697793410961227,0.42651051265283524,0.0,0.4766533864541833,1.0,0.7333333333333334,2025-08-20 16:52:33,0.0901058201058201,4,0
8,3,0.41496528137630845,0.3200448619427135,0.3824766502638046,0.5793281200462218,0.9657818994591897,0.7899352000475603,0.9933462066398343,0.9104382470119522,1.0,0.4,2025-08-20 16:52:33,0.09496487119437941,6,1
9,3,0.030676754067779043,0.8468364220424872,0.0,0.17954526877159743,0.9848097216128683,0.6774270257416332,0.22287881255380038,0.8831644849174729,1.0,0.9333333333333333,2025-08-20 16:52:33,0.0771111111111111,3,0
10,3,0.46916778940822884,0.1809372348190578,0.4031455403582074,0.6042659292635424,0.7962903740294033,0.7228464419475655,1.0,1.0,1.0,0.33333333333333326,2025-08-20 16:52:33,0.09517671517671518,7,1
11,3,0.10249766815214012,0.5032647546933994,0.2770114905632719,0.46999677122791955,0.0,0.14345163783366022,0.9244817718632948,0.0,0.0,1.0,2025-08-20 16:52:42,0.09043478260869564,3,0
12,3,0.0,1.0,1.0,1.0,0.5348576910692906,0.44706022234112075,0.8097619989298095,0.0007968127490040056,0.0,1.0,2025-08-20 16:52:41,0.08994708994708993,4,0
13,3,0.008083739247590423,0.09455228058099917,0.27617583268866763,0.0,0.6624560280677738,0.7452787190614909,0.9783635390735872,0.9703130335799659,1.0,1.0,2025-08-20 16:52:33,0.07166666666666666,4,0
14,3,0.05451342107990465,0.41230063831346236,0.39320538458986964,0.7661930012089604,0.9715382154366259,0.6038582723975987,0.9652188074354977,0.9659419464997154,1.0,1.0,2025-08-20 16:52:33,0.08611940298507463,8,1
15,3,0.1010467405948803,0.4571329104284189,0.5496018052778054,0.7789344639167775,0.9728173968212023,0.5413768503656146,0.9464904729776888,0.8814797951052931,1.0,0.8,2025-08-20 16:52:33,0.0876923076923077,4,0
16,3,0.20572080008291013,0.1306000779347658,0.6031620181191171,0.6126480783419598,0.38039654616369545,0.0,0.9132680362003582,0.10224245873648263,0.0,1.0,2025-08-20 16:52:42,0.08929824561403508,4,0
17,3,0.07057726189242408,0.40589376739438743,0.3212478586935703,0.547806632238102,0.9499520305435777,0.5475001486237443,0.9537956866668218,0.8114058053500285,1.0,1.0,2025-08-20 16:52:34,0.09506493506493506,4,0
18,3,0.5812001243652192,0.109524063843218,0.4321592393694368,0.6300942206236616,0.969619443449111,0.7303370786516852,0.9899960449480028,0.9038816163915766,1.0,1.0,2025-08-20 16:52:34,0.09858885017421602,9,1
19,3,1.0,0.14995519739848298,0.36897237621082113,0.5361922996142486,0.9390789893554518,0.41447198937835605,0.24484098364469675,0.8851223676721685,1.0,0.9333333333333333,2025-08-20 16:52:34,0.09827760891590678,2,0
20,3,0.03440771064359001,0.5649123431661661,0.28856197296577224,0.5416606086978263,0.7625519666827858,0.626300457761132,0.9264592978619455,0.8976437108708025,1.0,1.0,2025-08-20 16:52:33,0.08511111111111111,4,0
