client_rank,round,data_size,data_variance,local_loss,local_accuracy
8,1,0.0,1.0,0.7093442387446542,0.15718876601566434
10,1,0.5384672785613014,0.13722837549102646,0.7574814620642841,0.15720668365327686
7,1,0.2526677113648235,0.13595988692505417,0.9694304146652248,0.023524724989102616
3,1,0.21237221102902767,0.36454551450479616,1.0,0.038757237910597486
9,1,0.03335571972240878,0.0,0.75093078774418,0.0
6,1,0.09894783971345422,0.03162171738320496,0.7699340784886114,0.04968313741808991
1,1,0.4363107230803671,0.3436254231490662,0.7126676794365404,0.08712769897862976
5,1,0.4663084844414596,0.14088659221389427,0.8759358578213796,0.11033948117698385
4,1,0.6799492575180957,0.26196512960210366,0.6831347727459243,0.18785402269070905
2,1,1.0,0.23618582207108518,0.5583585461901298,0.30765246454108136
8,2,0.0,1.0,0.7746603930907137,0.02752549861718454
9,2,0.03335571972240878,0.0,0.7849924993575733,0.07363420692820193
6,2,0.09894783971345422,0.03162171738320496,0.7511325563923316,0.061992948613077505
7,2,0.2526677113648235,0.13595988692505417,0.8054712185882994,0.1268400159511317
3,2,0.21237221102902767,0.36454551450479616,0.8072519999288452,0.08033282496347678
10,2,0.5384672785613014,0.13722837549102646,0.6235022503252267,0.2311092035095216
5,2,0.4663084844414596,0.14088659221389427,0.6410656673677624,0.16943910904768683
1,2,0.4363107230803671,0.3436254231490662,0.7386217594117149,0.14426445047003703
4,2,0.6799492575180957,0.26196512960210366,0.5308595632996796,0.29107754939961256
2,2,1.0,0.23618582207108518,0.4561073973331403,0.4489311156093524
8,3,0.0,1.0,0.7771869502939711,0.02752549861718454
9,3,0.03335571972240878,0.0,0.68356568912754,0.15439430431967718
7,3,0.2526677113648235,0.13595988692505417,0.5225773519660851,0.3457777485227043
3,3,0.21237221102902767,0.36454551450479616,0.6822987219546954,0.1869664837614183
10,3,0.5384672785613014,0.13722837549102646,0.46827511916418607,0.41807490717214374
6,3,0.09894783971345422,0.03162171738320496,0.6556143809318198,0.15883007745962258
5,3,0.4663084844414596,0.14088659221389427,0.4951570078928942,0.3696039365329028
1,3,0.4363107230803671,0.3436254231490662,0.49594948030666686,0.3590910952321864
4,3,0.6799492575180957,0.26196512960210366,0.5155154873072887,0.38331475589637054
2,3,1.0,0.23618582207108518,0.4351534988662097,0.4505738887121076
8,4,0.0,1.0,0.5679657911733362,0.22202041203225367
3,4,0.21237221102902767,0.36454551450479616,0.45719122884644886,0.4237162860494842
9,4,0.03335571972240878,0.0,0.6583256709079233,0.14014252339313052
7,4,0.2526677113648235,0.13595988692505417,0.5434431049889118,0.3146859995184573
10,4,0.5384672785613014,0.13722837549102646,0.42207793219800416,0.4720161276475496
6,4,0.09894783971345422,0.03162171738320496,0.523976195066519,0.2966998774431945
1,4,0.4363107230803671,0.3436254231490662,0.42099972860778767,0.47430432985953697
5,4,0.4663084844414596,0.14088659221389427,0.45123791293075716,0.43679458488590445
4,4,0.6799492575180957,0.26196512960210366,0.38616246637640517,0.5051306153492386
2,4,1.0,0.23618582207108518,0.36590551773671187,0.5454441503581471
8,5,0.0,1.0,0.3847572348227316,0.5461785928458026
3,5,0.21237221102902767,0.36454551450479616,0.4143773743212746,0.4891593160215287
9,5,0.03335571972240878,0.0,0.4191209149312194,0.5035629288085041
7,5,0.2526677113648235,0.13595988692505417,0.3983278305639934,0.4869861414299245
10,5,0.5384672785613014,0.13722837549102646,0.3974146239892932,0.5101101748310616
6,5,0.09894783971345422,0.03162171738320496,0.4441601531918764,0.4493414311529925
1,5,0.4363107230803671,0.3436254231490662,0.37857336419280263,0.5250508240524364
5,5,0.4663084844414596,0.14088659221389427,0.3794020758681073,0.5187601730528469
4,5,0.6799492575180957,0.26196512960210366,0.44484888929351996,0.46553142091374417
2,5,1.0,0.23618582207108518,0.3739346246371936,0.5399408243330255
8,6,0.0,1.0,0.22992407729138836,0.6758418520327162
3,6,0.21237221102902767,0.36454551450479616,0.3431835387826998,0.5761600723971099
9,6,0.03335571972240878,0.0,0.3187254596343119,0.608075999885268
7,6,0.2526677113648235,0.13595988692505417,0.34823418146623525,0.5598574199470622
10,6,0.5384672785613014,0.13722837549102646,0.3464922632162305,0.5603943906889313
6,6,0.09894783971345422,0.03162171738320496,0.37025556004830157,0.5478198550203632
1,6,0.4363107230803671,0.3436254231490662,0.3671120227628242,0.551363769947157
5,6,0.4663084844414596,0.14088659221389427,0.38421604156971745,0.5238610009454222
4,6,0.6799492575180957,0.26196512960210366,0.32094833714964294,0.6055773844990444
2,6,1.0,0.23618582207108518,0.31866784947563315,0.5987521933812033
8,7,0.0,1.0,0.15471750406830007,0.8703367408130864
3,7,0.21237221102902767,0.36454551450479616,0.344152568270232,0.5761600723971099
9,7,0.03335571972240878,0.0,0.2767745216278295,0.6555819472558453
7,7,0.2526677113648235,0.13595988692505417,0.3525628528806781,0.5634199915524333
10,7,0.5384672785613014,0.13722837549102646,0.32050738177007915,0.5971170406119516
6,7,0.09894783971345422,0.03162171738320496,0.37473462629942733,0.5478198550203632
1,7,0.4363107230803671,0.3436254231490662,0.3209200074016458,0.5974114745323158
5,7,0.4663084844414596,0.14088659221389427,0.3386897182467111,0.5739901824320158
4,7,0.6799492575180957,0.26196512960210366,0.29355978323662063,0.6407096182658802
2,7,1.0,0.23618582207108518,0.29798329276046603,0.6358789180574945
8,8,0.0,1.0,0.12596074691316425,0.9351683704065432
3,8,0.21237221102902767,0.36454551450479616,0.30367279978121786,0.6215852745660768
9,8,0.03335571972240878,0.0,0.2847779226093232,0.6365795945846264
7,8,0.2526677113648235,0.13595988692505417,0.3748299587534258,0.5320043783742917
10,8,0.5384672785613014,0.13722837549102646,0.3034791688056453,0.6189068587246911
6,8,0.09894783971345422,0.03162171738320496,0.26020540268697906,0.6881516468045712
1,8,0.4363107230803671,0.3436254231490662,0.2768902553030366,0.6596228918661455
5,8,0.4663084844414596,0.14088659221389427,0.3454599956469275,0.5780356598269
4,8,0.6799492575180957,0.26196512960210366,0.2930115170532341,0.6368462405647153
2,8,1.0,0.23618582207108518,0.29323684312270676,0.636700271762607
8,9,0.0,1.0,0.12775189047697086,0.9351683704065432
9,9,0.03335571972240878,0.0,0.2481347245027638,0.6864607867697083
3,9,0.21237221102902767,0.36454551450479616,0.27861437714758824,0.6454526846389769
7,9,0.2526677113648235,0.13595988692505417,0.27305733546529026,0.6647920399901307
10,9,0.5384672785613014,0.13722837549102646,0.26861732243724246,0.6600484480767924
6,9,0.09894783971345422,0.03162171738320496,0.2506955055626622,0.6988201137093355
1,9,0.4363107230803671,0.3436254231490662,0.27659792652756265,0.6603746771817743
5,9,0.4663084844414596,0.14088659221389427,0.3374773191119551,0.5836641958145861
4,9,0.6799492575180957,0.26196512960210366,0.25746842580514134,0.6888805711196898
2,9,1.0,0.23618582207108518,0.26807791643007517,0.6718556949926041
8,10,0.0,1.0,0.08770316195572142,0.9351683704065432
3,10,0.21237221102902767,0.36454551450479616,0.2732176171938916,0.6562315806870104
9,10,0.03335571972240878,0.0,0.21969682911862548,0.7410926656613903
6,10,0.09894783971345422,0.03162171738320496,0.2352849212088658,0.7242604000328561
7,10,0.2526677113648235,0.13595988692505417,0.24876320760346574,0.6916734890412173
10,10,0.5384672785613014,0.13722837549102646,0.2669900350937308,0.6704100651729844
5,10,0.4663084844414596,0.14088659221389427,0.30920915504350177,0.6276371332183829
1,10,0.4363107230803671,0.3436254231490662,0.2645202704792434,0.6641336694524488
4,10,0.6799492575180957,0.26196512960210366,0.26399537158464115,0.6818782729404248
2,10,1.0,0.23618582207108518,0.28863029300559384,0.6384252262206446
8,11,0.0,1.0,0.07889184029183235,0.9351683704065432
9,11,0.03335571972240878,0.0,0.20606328049439818,0.7458432209829299
3,11,0.21237221102902767,0.36454551450479616,0.2663679214330148,0.6712449515393184
6,11,0.09894783971345422,0.03162171738320496,0.2295237912614662,0.7201571132113944
10,11,0.5384672785613014,0.13722837549102646,0.23945517419356888,0.7085041123564965
7,11,0.2526677113648235,0.13595988692505417,0.25742096872393266,0.6916734890412173
1,11,0.4363107230803671,0.3436254231490662,0.26553675704798424,0.6678926617231231
5,11,0.4663084844414596,0.14088659221389427,0.23888182952856607,0.6969384825667668
4,11,0.6799492575180957,0.26196512960210366,0.24806028761456994,0.693709760399881
2,11,1.0,0.23618582207108518,0.2574527969106087,0.6860657118930751
8,12,0.0,1.0,0.08186040811023339,0.9351683704065432
3,12,0.21237221102902767,0.36454551450479616,0.24107111062462797,0.7066611741142165
7,12,0.2526677113648235,0.13595988692505417,0.2279448356088329,0.7214697156573555
9,12,0.03335571972240878,0.0,0.17484488689072716,0.7790973710038279
10,12,0.5384672785613014,0.13722837549102646,0.25127250077237334,0.6847334673805835
6,12,0.09894783971345422,0.03162171738320496,0.20569168546429323,0.7513419485309373
1,12,0.4363107230803671,0.3436254231490662,0.2185260309829418,0.7338630713276272
5,12,0.4663084844414596,0.14088659221389427,0.22483312651003148,0.7252570871010771
4,12,0.6799492575180957,0.26196512960210366,0.24869502607573568,0.6933475974808787
2,12,1.0,0.23618582207108518,0.2609631188730076,0.6864763558993662
8,13,0.0,1.0,0.0813910849561651,0.8703367408130864
3,13,0.21237221102902767,0.36454551450479616,0.2911036511250285,0.6543067895520991
7,13,0.2526677113648235,0.13595988692505417,0.21677996784363268,0.7347484752496865
10,13,0.5384672785613014,0.13722837549102646,0.20584211832748348,0.7458363232672587
9,13,0.03335571972240878,0.0,0.17088495851833582,0.7838479920178978
6,13,0.09894783971345422,0.03162171738320496,0.19864581095184958,0.7595485221738607
5,13,0.4663084844414596,0.14088659221389427,0.23936008891186836,0.707491987543678
1,13,0.4363107230803671,0.3436254231490662,0.25161612730630123,0.6864996767475878
4,13,0.6799492575180957,0.26196512960210366,0.22066542130132277,0.7236506419675235
2,13,1.0,0.23618582207108518,0.2366157158743455,0.7033147966257394
8,14,0.0,1.0,0.06446543898875853,0.9351683704065432
3,14,0.21237221102902767,0.36454551450479616,0.1959741445964348,0.7597855408228287
9,14,0.03335571972240878,0.0,0.16519117351550397,0.82897862888144
7,14,0.2526677113648235,0.13595988692505417,0.19177274790218854,0.7768519346290019
10,14,0.5384672785613014,0.13722837549102646,0.2703334016754834,0.6771146448053751
6,14,0.09894783971345422,0.03162171738320496,0.2130198117277555,0.7464180306221952
5,14,0.4663084844414596,0.14088659221389427,0.220404540447451,0.7365141590764491
1,14,0.4363107230803671,0.3436254231490662,0.22024924019131628,0.7357425346166994
4,14,0.6799492575180957,0.26196512960210366,0.2107613794280254,0.7374137525850318
2,14,1.0,0.23618582207108518,0.2035988395909438,0.7489018651891234
8,15,0.0,1.0,0.07419769611497248,0.9351683704065432
9,15,0.03335571972240878,0.0,0.15632788862928187,0.8266033183744051
3,15,0.21237221102902767,0.36454551450479616,0.24667635090502846,0.6978071348936246
10,15,0.5384672785613014,0.13722837549102646,0.20295052566664384,0.7452268279720469
7,15,0.2526677113648235,0.13595988692505417,0.19774157863289077,0.7515898721399187
6,15,0.09894783971345422,0.03162171738320496,0.1848148096880582,0.7710376201659054
4,15,0.6799492575180957,0.26196512960210366,0.20122106109780555,0.7499696315750227
5,15,0.4663084844414596,0.14088659221389427,0.21208388431489653,0.7497060074513231
2,15,1.0,0.23618582207108518,0.23460116657968885,0.7055325764453504
1,15,0.4363107230803671,0.3436254231490662,0.19522198028048354,0.7631832241773934
8,16,0.0,1.0,0.051994146795994955,1.0
3,16,0.21237221102902767,0.36454551450479616,0.17445842349623714,0.7959716798516913
9,16,0.03335571972240878,0.0,0.16879285416188028,0.8028503446891165
7,16,0.2526677113648235,0.13595988692505417,0.18820831421978967,0.7833293494919549
10,16,0.5384672785613014,0.13722837549102646,0.19510474455823493,0.7592454168395099
6,16,0.09894783971345422,0.03162171738320496,0.18154439696071167,0.7931953164477746
1,16,0.4363107230803671,0.3436254231490662,0.19733326900991166,0.7663783774613462
5,16,0.4663084844414596,0.14088659221389427,0.2274834409815531,0.7249053036018467
4,16,0.6799492575180957,0.26196512960210366,0.22053839375342413,0.7286005084256952
2,16,1.0,0.23618582207108518,0.19919894452818057,0.7526802367562073
8,17,0.0,1.0,0.04204462997318602,1.0
9,17,0.03335571972240878,0.0,0.13605262071965887,0.8266033183744051
3,17,0.21237221102902767,0.36454551450479616,0.22643877677084465,0.7251392347018951
7,17,0.2526677113648235,0.13595988692505417,0.21512874281372613,0.7334530185541079
10,17,0.5384672785613014,0.13722837549102646,0.17617379924409163,0.7846922724160507
6,17,0.09894783971345422,0.03162171738320496,0.15966206230287566,0.8104290291283717
1,17,0.4363107230803671,0.3436254231490662,0.16849491647656795,0.8032165148524611
4,17,0.6799492575180957,0.26196512960210366,0.18263463594051352,0.7685619314727221
5,17,0.4663084844414596,0.14088659221389427,0.1974975054952804,0.7616666464251558
2,17,1.0,0.23618582207108518,0.19828590907276358,0.7537480031421065
8,18,0.0,1.0,0.04195474956968299,1.0
9,18,0.03335571972240878,0.0,0.14570913854980125,0.8384798052170495
7,18,0.2526677113648235,0.13595988692505417,0.22189130083294456,0.728594924560628
3,18,0.21237221102902767,0.36454551450479616,0.17495866220080433,0.786732682404117
10,18,0.5384672785613014,0.13722837549102646,0.19150066824189374,0.749950515048734
6,18,0.09894783971345422,0.03162171738320496,0.15991543292154015,0.8079670701740007
1,18,0.4363107230803671,0.3436254231490662,0.19930931646584732,0.7530339253388135
5,18,0.4663084844414596,0.14088659221389427,0.17726029261291668,0.785236140873591
4,18,0.6799492575180957,0.26196512960210366,0.20430687414508206,0.7410356445451752
2,18,1.0,0.23618582207108518,0.18678359408108453,0.7732149333869122
8,19,0.0,1.0,0.04101277594215079,1.0
3,19,0.21237221102902767,0.36454551450479616,0.2116886938369631,0.7463120028784496
7,19,0.2526677113648235,0.13595988692505417,0.16600619564815225,0.8021139971180852
9,19,0.03335571972240878,0.0,0.1420927321384425,0.8147268315317608
10,19,0.5384672785613014,0.13722837549102646,0.16260038954128375,0.8060250019036463
6,19,0.09894783971345422,0.03162171738320496,0.13375867166203703,0.8539236592197696
1,19,0.4363107230803671,0.3436254231490662,0.19642799096199995,0.7614916415246983
4,19,0.6799492575180957,0.26196512960210366,0.18145311432974903,0.7773751756320588
5,19,0.4663084844414596,0.14088659221389427,0.19291846755625597,0.7685264575064132
2,19,1.0,0.23618582207108518,0.1827362237549758,0.7761718855563534
8,20,0.0,1.0,0.05675194734620677,0.9351683704065432
3,20,0.21237221102902767,0.36454551450479616,0.17089518764882072,0.792507055808851
9,20,0.03335571972240878,0.0,0.15220803027348243,0.8171021420387957
7,20,0.2526677113648235,0.13595988692505417,0.200323179205579,0.7687551332040455
10,20,0.5384672785613014,0.13722837549102646,0.15287271460920893,0.8131866701611808
6,20,0.09894783971345422,0.03162171738320496,0.13835321490944516,0.8440758234022856
5,20,0.4663084844414596,0.14088659221389427,0.17484566643412844,0.7868191994663927
1,20,0.4363107230803671,0.3436254231490662,0.1478672664296931,0.8248307368319713
4,20,0.6799492575180957,0.26196512960210366,0.17062023698721882,0.7934321380191519
2,20,1.0,0.23618582207108518,0.19772842146133773,0.7558836016064353
8,21,0.0,1.0,0.03512430472816667,1.0
9,21,0.03335571972240878,0.0,0.10353335931181526,0.8978622394302712
3,21,0.21237221102902767,0.36454551450479616,0.18245039751226358,0.7713343533248267
7,21,0.2526677113648235,0.13595988692505417,0.16207142181039194,0.8030855896397691
6,21,0.09894783971345422,0.03162171738320496,0.15511193401608592,0.8046844144398192
10,21,0.5384672785613014,0.13722837549102646,0.15356181196267257,0.8173007962501259
5,21,0.4663084844414596,0.14088659221389427,0.15478800521298022,0.8170725804002049
1,21,0.4363107230803671,0.3436254231490662,0.18000938093735452,0.7917515917115308
4,21,0.6799492575180957,0.26196512960210366,0.1925760198440568,0.7619217962124594
2,21,1.0,0.23618582207108518,0.19306380486745747,0.7616333403123435
8,22,0.0,1.0,0.034867606790106545,1.0
3,22,0.21237221102902767,0.36454551450479616,0.13327857749975372,0.8448615060634985
9,22,0.03335571972240878,0.0,0.10127202749089752,0.9002375499373059
7,22,0.2526677113648235,0.13595988692505417,0.14200310366055086,0.8325579520820127
10,22,0.5384672785613014,0.13722837549102646,0.1449709489753117,0.8241577825525845
6,22,0.09894783971345422,0.03162171738320496,0.150394964428172,0.8293040696760595
5,22,0.4663084844414596,0.14088659221389427,0.15975646310744337,0.8140823878104817
1,22,0.4363107230803671,0.3436254231490662,0.17035057201014256,0.7887443847564852
4,22,0.6799492575180957,0.26196512960210366,0.16722808239649928,0.7974162585908278
2,22,1.0,0.23618582207108518,0.17541285080493588,0.7839751070638381
8,23,0.0,1.0,0.021038197886311664,1.0
9,23,0.03335571972240878,0.0,0.13035458625462742,0.845605671045624
3,23,0.21237221102902767,0.36454551450479616,0.14791821244295378,0.8209940302980683
7,23,0.2526677113648235,0.13595988692505417,0.13821894331189086,0.840654753506969
6,23,0.09894783971345422,0.03162171738320496,0.17171319486229825,0.7915539885806839
1,23,0.4363107230803671,0.3436254231490662,0.17381813316499412,0.7938190670220403
4,23,0.6799492575180957,0.26196512960210366,0.15125347937863473,0.8190268017886466
10,23,0.5384672785613014,0.13722837549102646,0.15278397975424068,0.811662866230621
5,23,0.4663084844414596,0.14088659221389427,0.1837037511954665,0.7738032099948688
2,23,1.0,0.23618582207108518,0.19212291499538559,0.7626189910354906
8,24,0.0,1.0,0.01711501262667503,1.0
3,24,0.21237221102902767,0.36454551450479616,0.1375045868509009,0.8340826757079953
7,24,0.2526677113648235,0.13595988692505417,0.16144411753141874,0.7930455374789146
10,24,0.5384672785613014,0.13722837549102646,0.194381328281862,0.7603120664523957
6,24,0.09894783971345422,0.03162171738320496,0.12722598387992304,0.8637714950372537
5,24,0.4663084844414596,0.14088659221389427,0.16000852181160327,0.8044083744279115
1,24,0.4363107230803671,0.3436254231490662,0.13766818639227105,0.8355438746572729
4,24,0.6799492575180957,0.26196512960210366,0.18154230550280584,0.7735118636234241
9,24,0.03335571972240878,0.0,0.09463034623200921,0.9026127947518108
2,24,1.0,0.23618582207108518,0.16187356989250043,0.7985957679706002
8,25,0.0,1.0,0.02176226061331004,1.0
3,25,0.21237221102902767,0.36454551450479616,0.17022424795263041,0.7944318469437622
7,25,0.2526677113648235,0.13595988692505417,0.12095011762201809,0.8610587220025724
9,25,0.03335571972240878,0.0,0.10328867775008682,0.9026127947518108
10,25,0.5384672785613014,0.13722837549102646,0.1537644552204938,0.817453202920194
6,25,0.09894783971345422,0.03162171738320496,0.10842072567929324,0.8777226176761995
5,25,0.4663084844414596,0.14088659221389427,0.1307807968559551,0.8441599098409438
1,25,0.4363107230803671,0.3436254231490662,0.14156275670510515,0.8334764650392935
4,25,0.6799492575180957,0.26196512960210366,0.14249773345527966,0.8290473432680311
2,25,1.0,0.23618582207108518,0.1645292651148161,0.7904640181195765
8,26,0.0,1.0,0.014318490987595639,1.0
9,26,0.03335571972240878,0.0,0.10259757449835893,0.8907363736016963
3,26,0.21237221102902767,0.36454551450479616,0.12389708638422801,0.8594899186888244
7,26,0.2526677113648235,0.13595988692505417,0.11817699654491688,0.867212338384161
10,26,0.5384672785613014,0.13722837549102646,0.14617969756535937,0.8211102403839952
6,26,0.09894783971345422,0.03162171738320496,0.11157743914957738,0.8719780686801772
5,26,0.4663084844414596,0.14088659221389427,0.14223491324953158,0.8288572947781574
4,26,0.6799492575180957,0.26196512960210366,0.13954892991408877,0.8300131548470573
1,26,0.4363107230803671,0.3436254231490662,0.13162166750699406,0.851895533734851
2,26,1.0,0.23618582207108518,0.1796870492475587,0.7721471013084827
8,27,0.0,1.0,0.012463473586347985,1.0
9,27,0.03335571972240878,0.0,0.09184848856483774,0.8836104420805918
7,27,0.2526677113648235,0.13595988692505417,0.10796039579422005,0.8688316592536341
3,27,0.21237221102902767,0.36454551450479616,0.13328314068063918,0.842551756701605
10,27,0.5384672785613014,0.13722837549102646,0.13275756681553094,0.8371097218071618
6,27,0.09894783971345422,0.03162171738320496,0.10604616993265537,0.8801845766305705
5,27,0.4663084844414596,0.14088659221389427,0.1311598831080136,0.8438081263417134
1,27,0.4363107230803671,0.3436254231490662,0.11686707843198814,0.8624207252312454
4,27,0.6799492575180957,0.26196512960210366,0.15905390437036768,0.8042978138995819
2,27,1.0,0.23618582207108518,0.14481326255583896,0.8215946571017029
8,28,0.0,1.0,0.012046907457954283,1.0
9,28,0.03335571972240878,0.0,0.10860998360651719,0.8764845762520173
3,28,0.21237221102902767,0.36454551450479616,0.12115810360412604,0.8506358794682324
7,28,0.2526677113648235,0.13595988692505417,0.10998487951392935,0.8694794532939536
6,28,0.09894783971345422,0.03162171738320496,0.10060969129200166,0.8810052077178507
4,28,0.6799492575180957,0.26196512960210366,0.1498217053228108,0.816129301359038
1,28,0.4363107230803671,0.3436254231490662,0.12778788256620482,0.8409944495806423
10,28,0.5384672785613014,0.13722837549102646,0.12665604258733063,0.8462522826203999
5,28,0.4663084844414596,0.14088659221389427,0.15977078008747145,0.8059913673281831
2,28,1.0,0.23618582207108518,0.13209142796589718,0.8384330978280761
8,29,0.0,1.0,0.0092715119203805,1.0
3,29,0.21237221102902767,0.36454551450479616,0.11307976188321567,0.8683440236019465
7,29,0.2526677113648235,0.13595988692505417,0.12056507071492795,0.863325836912365
5,29,0.4663084844414596,0.14088659221389427,0.12629792795409145,0.848029528332478
10,29,0.5384672785613014,0.13722837549102646,0.11493843101750006,0.8604232781579308
6,29,0.09894783971345422,0.03162171738320496,0.13209969873125207,0.8432551923150053
1,29,0.4363107230803671,0.3436254231490662,0.11707838222686488,0.8629845642179669
4,29,0.6799492575180957,0.26196512960210366,0.15571737305331637,0.8088855174387514
9,29,0.03335571972240878,0.0,0.09821618883806231,0.8931116184162012
2,29,1.0,0.23618582207108518,0.15563020679177747,0.8040990939957217
8,30,0.0,1.0,0.01287323415824928,1.0
9,30,0.03335571972240878,0.0,0.11057686667417459,0.8788598867590522
3,30,0.21237221102902767,0.36454551450479616,0.10450828290799109,0.8852821855891659
7,30,0.2526677113648235,0.13595988692505417,0.11768156819353313,0.8571722862233067
10,30,0.5384672785613014,0.13722837549102646,0.17564351959869523,0.7936824922517508
6,30,0.09894783971345422,0.03162171738320496,0.1153615804849837,0.8662334539916247
5,30,0.4663084844414596,0.14088659221389427,0.13965173457678715,0.8329028378655718
4,30,0.6799492575180957,0.26196512960210366,0.13739378711502612,0.8365325472368091
1,30,0.4363107230803671,0.3436254231490662,0.1169652818872937,0.8550906870188038
2,30,1.0,0.23618582207108518,0.13904405197562136,0.8224160108068154
8,31,0.0,1.0,0.010715589927998145,1.0
9,31,0.03335571972240878,0.0,0.08079031367271539,0.9073634157658804
3,31,0.21237221102902767,0.36454551450479616,0.19474927276725856,0.7836530165882589
7,31,0.2526677113648235,0.13595988692505417,0.11890885470592792,0.8607348578286778
6,31,0.09894783971345422,0.03162171738320496,0.07950048306230942,0.9187552888132264
10,31,0.5384672785613014,0.13722837549102646,0.12978213521254806,0.8403096706458193
5,31,0.4663084844414596,0.14088659221389427,0.1703740533784489,0.7943825118535807
1,31,0.4363107230803671,0.3436254231490662,0.10520514717558686,0.8731338630565468
4,31,0.6799492575180957,0.26196512960210366,0.13926512858289444,0.8353252499167614
2,31,1.0,0.23618582207108518,0.13691153494844907,0.8299727539409831
8,32,0.0,1.0,0.008532101932669723,1.0
3,32,0.21237221102902767,0.36454551450479616,0.12040522629116145,0.8564102528729663
7,32,0.2526677113648235,0.13595988692505417,0.09631103229850745,0.8869685128394449
9,32,0.03335571972240878,0.0,0.08104151678045929,0.9073634157658804
6,32,0.09894783971345422,0.03162171738320496,0.1372859534467269,0.8350486186720818
10,32,0.5384672785613014,0.13722837549102646,0.13008482621128273,0.8419857498613867
5,32,0.4663084844414596,0.14088659221389427,0.12186017750323269,0.8584071087135089
1,32,0.4363107230803671,0.3436254231490662,0.099575750556374,0.8806518475978956
4,32,0.6799492575180957,0.26196512960210366,0.11406730077321442,0.8662319430634301
2,32,1.0,0.23618582207108518,0.15100404450348398,0.8142021452930395
8,33,0.0,1.0,0.009821239747644364,1.0
3,33,0.21237221102902767,0.36454551450479616,0.10229362862488076,0.8825874780002901
9,33,0.03335571972240878,0.0,0.06903761789651452,0.9263657684370993
10,33,0.5384672785613014,0.13722837549102646,0.10388797550637557,0.8800798627374289
7,33,0.2526677113648235,0.13595988692505417,0.09901293923391513,0.8830820770601792
6,33,0.09894783971345422,0.03162171738320496,0.0769761123832262,0.9195759199005067
5,33,0.4663084844414596,0.14088659221389427,0.11002628087383795,0.867729404289379
1,33,0.4363107230803671,0.3436254231490662,0.10365502512217348,0.8814036329135244
