client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,confusion_mean
1,13,45663.963075781634,-0.7463138280688802,2.781265118495073,321.5434191979715,764.2665042739262,19321.755262214425,907849.9666104177,1035531.6968783265,129596.02405873954,-0.2650171951258533,-0.07720627990305247
2,13,11783.112177227653,-0.7461537752050365,2.453844578735884,333.88878815430303,609.5565711310876,18772.87946970578,8551.46297801432,313750.8490828029,129596.02405873954,-0.2650171951258533,-0.07720627991781633
3,13,65.52555254300611,-0.7616397100356196,1.6279322259653797,324.78112263212097,146.40047037981907,15526.181911854765,312271.5290685108,191700.7479229417,129569.40787439479,-0.2650171951258533,-1.0268752713854843
4,13,28.803771098125452,-0.7273975922858948,-0.3328943933020805,434.13516033991436,475.83525819218687,15571.43390112425,82708.38845546728,252528.90461478272,129569.40787439479,-0.2650171951258533,6.915810807048544
5,13,4859.38720298379,-0.749378158015558,2.822944287642403,326.2832368156653,385.6058286122389,18319.599400962943,373362.57507940836,385106.80142351583,129596.02405873954,-0.2650171951258533,-0.07720627994619693
6,13,34667.45870492374,-0.7465001566225161,3.402465603560597,303.73165717237157,241.3902054504589,19944.75539087037,507264.1351858641,572067.5937711166,129596.02405873954,-0.2650171951258533,-0.07720627990467802
7,13,2616.0201910783535,-0.7411246964077972,2.101885464879855,345.982405547537,547.1316539870353,18269.78635540575,735642.0545120286,425064.2059778604,129596.02405873954,-0.2650171951258533,-0.07720627998778572
8,13,14804.313287011017,-0.7469676874428778,2.863091968624556,319.2332805277328,699.7860006757701,18757.690291691073,302552.71451610205,563203.350564471,129596.02405873954,-0.2650171951258533,-0.07720627991374032
9,13,33011.64019613639,-0.7487549582082433,3.1185711204512736,312.0089544744734,368.6201925443647,19955.914201536507,481663.35538927506,458745.1155690224,129596.02405873954,-0.22463362253524707,-0.07720627990501089
10,13,19404.55099892425,-0.7490606991569365,2.7205548544614957,327.50885707557154,849.0864955892565,19155.40579421204,531186.6416402323,740327.4849928203,129596.02405873954,-0.2650171951258533,-0.0772062799099904
