client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,20,0.013943057722308892,0.0,0.4004830445745917,0.25453759766690753,0.935955576124401,0.7733346617609733,0.9749041444288165,0.9689390838387973,0.8,1.0,2025-08-21 11:11:31,0.07681818181818181,6,1
2,20,0.002047581903276131,0.15816424214466562,0.6189090748225812,0.6013628261913014,0.3849143915264709,0.4080099442297609,0.9967486175603553,0.8775425147917985,0.4,1.0,2025-08-21 11:11:38,0.07833333333333332,5,1
3,20,0.3792901716068643,0.15400351310475657,0.3054791881030773,0.22089166214613987,0.8966219342928652,0.24181890210199952,0.9992148513516117,0.9839243850705168,0.4,0.18181818181818188,2025-08-21 11:11:31,0.1093854748603352,4,0
4,20,0.31318252730109203,0.16094748460928643,0.31543188316307313,0.25049805892684396,0.9366034243627995,0.44978899350256585,0.9843837305639583,0.9243962341383545,0.4,1.0,2025-08-21 11:11:35,0.1116551724137931,5,1
5,20,0.09087363494539781,0.21864001470004618,0.26482464854467525,0.23389095508168287,0.4150856085528273,0.3630047135459291,0.7935637078283655,0.8594425631674916,0.4,1.0,2025-08-21 11:11:34,0.11404761904761905,2,0
6,20,0.4581708268330733,0.09912634969912579,0.3058851957952896,0.25712516122211015,1.0,0.5180298469224367,0.9981695921080519,0.9821828601198229,0.8,0.0,2025-08-21 11:11:31,0.11330935251798561,8,1
7,20,0.39752340093603744,0.14196207029036806,0.29921175091951,0.22084560583769716,0.2606200833243376,0.3100407779841584,0.9300880522533285,0.819915900718193,0.4,1.0,2025-08-21 11:11:40,0.11590395480225987,3,0
8,20,0.01501560062402496,0.3391388224631433,0.6452870808481906,0.6037453390515244,0.9883387320708369,0.29917139325965336,0.9998940290167819,0.9641163993599524,0.19999999999999996,1.0,2025-08-21 11:11:32,0.0818181818181818,6,1
9,20,0.16994929797191888,0.10222655113940769,0.29293246760314073,0.20448620483403007,0.8213789912224283,0.6112024405113499,0.9928758598100229,0.9233319688907081,0.4,1.0,2025-08-21 11:11:34,0.10987577639751551,3,0
10,20,0.10676677067082684,0.20005636729891943,0.31367347282524904,0.2757821712826101,0.20712633042241635,0.43785923885840616,0.9153629024488931,0.7328619804264503,0.4,1.0,2025-08-21 11:11:43,0.11677083333333332,4,0
11,20,0.0,1.0,1.0,1.0,0.7743637205321066,0.3542797905828716,0.8080769156663647,0.8415807688013992,0.6,1.0,2025-08-21 11:11:36,0.052000000000000005,4,0
12,20,0.12909516380655225,0.13763343865794875,0.45655588126250923,0.3548898883775304,0.907542804257451,0.0,0.9988584034989691,0.9824693930711123,0.0,1.0,2025-08-21 11:11:31,0.10074626865671642,6,1
13,20,1.0,0.1385564745938103,0.3642130549195973,0.2858699045452971,0.8698750578419046,0.155917077648968,0.7877931061058554,0.9087336732035872,0.6,1.0,2025-08-21 11:11:32,0.11591882750845547,6,1
14,20,0.2528276131045242,0.1027542450015828,0.26132004419347943,0.21647986828696764,0.9633503007965215,0.39784747278502486,0.9838731430993622,0.9674319949391582,0.4,0.4545454545454546,2025-08-21 11:11:31,0.11537444933920703,4,0
15,20,0.06825273010920437,0.06325087688414269,0.3756539204128674,0.25390782771015846,0.9266080518496257,0.6432365241690803,0.9476262499759157,0.9690656048822238,0.6,0.9090909090909091,2025-08-21 11:11:31,0.0955263157894737,6,1
16,20,0.045826833073322935,0.19500472654364423,0.333861967009631,0.21586171252973885,0.9338269319396089,0.5413295188482535,0.9887092734244042,0.9263238194470286,0.4,1.0,2025-08-21 11:11:34,0.11534883720930234,6,1
17,20,0.9827418096723869,0.09784180920183827,0.24862857875836641,0.20539791949637626,0.8195279962506495,0.38028613382485144,0.9996242846958633,0.9829419863803818,0.8,1.0,2025-08-21 11:11:32,0.11763678696158322,5,1
18,20,0.31464508580343215,0.09205345298963111,0.3805916291893897,0.3135757777458721,0.0,0.04179565461830248,0.0,0.0,0.0,1.0,2025-08-21 11:12:09,0.114140350877193,4,0
19,20,0.08239079563182528,0.12731171244796616,0.3208677773526748,0.24979039373538087,0.9428042573096698,0.7824059247872737,0.996975010115412,1.0,0.8,1.0,2025-08-21 11:11:31,0.09677777777777777,6,1
20,20,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9915779731680173,1.0,1.0,0.998857589402002,1.0,1.0,2025-08-21 11:11:31,0.07666666666666666,5,1
