client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,8,0.1730749300445642,0.16721557271176576,0.8196994618761149,0.7034539873690121,0.96491991015222,0.528012068308512,0.9959932429602535,1.0,0.5,1.0,2025-08-20 16:53:54,0.11175324675324676,6,1
2,8,0.685874183853249,0.5137958385998659,0.6801848365749114,0.60883325380174,0.9517286366843438,0.5525376054307389,0.31452344720713676,0.6805810397553517,1.0,1.0,2025-08-20 16:53:54,0.11803539823008852,7,1
3,8,0.760182402321484,0.19506439508576906,0.3837154760426311,0.41137462500203825,0.9381024860789663,0.7017257838311382,0.9950159851456812,0.9297748123436197,1.0,0.0,2025-08-20 16:53:54,0.11970826580226902,6,1
4,8,0.053373406570629084,0.6505080595231728,0.358041346998326,0.4333540611809482,0.933173878412617,0.41732697966222865,0.9959932429602535,0.940519877675841,0.0,1.0,2025-08-20 16:53:54,0.11551020408163268,4,0
5,8,0.05119701523473935,0.0,0.65782003986566,0.3075192453456289,0.9521635137948442,0.46155780177646133,0.9632411453461587,0.8448568251320545,0.5,1.0,2025-08-20 16:53:55,0.1267441860465116,3,0
6,8,0.10840501606384081,0.22004901582629607,0.6746677936027307,0.45567419510600604,0.992897006646145,1.0,0.9989668988817378,0.9982624409229914,1.0,0.7777777777777778,2025-08-20 16:53:54,0.1246590909090909,9,1
7,8,0.17120945175665872,0.5738253905145232,0.7916961132320567,0.6099223521120067,0.7405233021794904,0.20553837934245023,0.9472280780130953,0.509090909090909,0.0,1.0,2025-08-20 16:54:01,0.11203947368421054,4,0
8,8,0.41496528137630845,0.3200448619427135,0.6351505773015886,0.500707984806512,0.978401101684763,0.8973329509607112,1.0,0.9988184598276342,1.0,0.5555555555555556,2025-08-20 16:53:54,0.1236280487804878,9,1
9,8,0.030676754067779043,0.8468364220424872,0.0,0.003132930262964351,0.9861564107853709,0.8191167978126191,0.9953510449678203,0.9980400333611342,0.5,0.8888888888888888,2025-08-20 16:53:53,0.11965517241379311,6,1
10,8,0.46916778940822884,0.1809372348190578,0.6057132442088891,0.5289100295602267,0.0,0.4984030705045356,0.956777282944059,0.2970948012232416,0.5,1.0,2025-08-20 16:54:05,0.12859550561797753,3,0
11,8,0.10249766815214012,0.5032647546933994,0.9053373705281783,0.5556996499428151,0.9278103935547651,0.3604975034472463,0.9946250820198523,0.9357520155685293,0.0,1.0,2025-08-20 16:53:54,0.1368421052631579,6,1
12,8,0.0,1.0,0.8798955380300703,1.0,1.0,0.5683772603525425,0.9807480210529255,0.9817347789824854,0.5,1.0,2025-08-20 16:53:53,0.085,6,1
13,8,0.008083739247590423,0.09455228058099917,1.0,0.3924596959175119,0.8619265057248002,0.9870202827724112,0.999972078348155,0.998985265499027,1.0,1.0,2025-08-20 16:53:53,0.11727272727272726,5,1
14,8,0.05451342107990465,0.41230063831346236,0.6310130184345168,0.4170718287279457,0.9834021889010299,0.7707060667606886,0.9931452344720714,0.9386294134000556,0.5,1.0,2025-08-20 16:53:53,0.10886792452830188,5,1
15,8,0.1010467405948803,0.4571329104284189,0.9491288432793483,0.8915581409035119,0.7118214104293962,0.5361872473492544,0.39724134079772155,0.28368084514873504,0.5,1.0,2025-08-20 16:54:03,0.10577319587628864,3,0
16,8,0.20572080008291013,0.1306000779347658,0.5168669628745438,0.43073200027511055,0.8596796405211278,0.708777415920582,0.06535062614304266,0.09025576869613572,0.5,1.0,2025-08-20 16:53:59,0.11125683060109287,2,0
17,8,0.07057726189242408,0.40589376739438743,0.415935900448421,0.20273643040938294,0.7353047763674722,0.6862671920361736,0.9609236482430301,0.4702390881289964,0.5,1.0,2025-08-20 16:54:02,0.14076923076923076,3,0
18,8,0.5812001243652192,0.109524063843218,0.5260944964480956,0.5265712334818315,0.77422628109185,0.4901021799167946,0.5494003825266303,0.0,0.5,1.0,2025-08-20 16:54:02,0.11572597137014312,2,0
19,8,1.0,0.14995519739848298,0.5363745120655711,0.44454745341729474,0.7174748133519148,0.0,0.0,0.15148735056991935,0.5,1.0,2025-08-20 16:54:03,0.11901840490797547,2,0
20,8,0.03440771064359001,0.5649123431661661,0.13805205050841485,0.0,0.898601145184754,0.8064631449100572,0.9963003811305476,0.9979288295802057,0.5,1.0,2025-08-20 16:53:53,0.10351351351351352,4,0
