client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label,p_select,mlp_label
1,30,0.013943057722308892,0.0,0.339522011359604,0.49313938086132214,0.9429137514784575,0.7737886757378127,0.9829077898845341,0.9866161103211682,0.75,1.0,2025-08-21 11:15:15,0.07041666666666667,6,1,0.08251316,0
2,30,0.002047581903276131,0.15816424214466562,0.5791233894081471,0.6428983050031065,0.8833508761088491,0.3566523961799005,0.3157911855586274,0.3809330354120116,0.25,1.0,2025-08-21 11:15:16,0.07833333333333334,3,0,0.99696094,1
3,30,0.3792901716068643,0.15400351310475657,0.19848604853568164,0.26916589198067525,0.843415268411558,0.4747316974082292,0.993852658968938,0.8061028731351705,0.5,1.0,2025-08-21 11:15:16,0.10699453551912566,5,1,0.0009132152,0
4,30,0.31318252730109203,0.16094748460928643,0.15828511692419667,0.23086310455611686,0.890347346909081,0.7044270312360539,0.952902911042446,0.28336380255941496,0.75,1.0,2025-08-21 11:15:22,0.10865771812080538,4,0,1.0517454e-08,0
5,30,0.09087363494539781,0.21864001470004618,0.2396418485719145,0.2774134318509134,0.0,0.49015120970844483,0.4620426085542365,0.07215564132078456,0.5,1.0,2025-08-21 11:15:23,0.10764044943820225,4,0,0.010752657,0
6,30,0.4581708268330733,0.09912634969912579,0.21860062457995388,0.2602900617019328,0.9933750232165985,0.6200090485760804,0.704325906651488,0.7526350238111359,0.75,0.0,2025-08-21 11:15:15,0.11091549295774648,6,1,0.00012773775,0
7,30,0.39752340093603744,0.14196207029036806,0.15903273271356266,0.20178506919190206,0.8408767259055531,0.6025520677842993,0.0,0.05547656126571421,0.75,1.0,2025-08-21 11:15:17,0.1114945652173913,3,0,0.9930091,1
8,30,0.01501560062402496,0.3391388224631433,0.3664163074794291,0.5137537028384813,0.8587703547749982,0.4874120149086063,0.9400715563506261,0.2690094116053897,0.375,1.0,2025-08-21 11:15:22,0.0818181818181818,3,0,2.1706391e-07,0
9,30,0.16994929797191888,0.10222655113940769,0.1646766466432854,0.2545460500647845,0.911089096654955,0.6645532804166038,1.0,0.9141670616381159,0.625,1.0,2025-08-21 11:15:16,0.10852760736196322,6,1,0.0038900548,0
10,30,0.10676677067082684,0.20005636729891943,0.13024575906799474,0.25349947738799955,0.7178502878858223,0.6663291404160498,0.513107822410148,0.2923014422100345,0.75,1.0,2025-08-21 11:15:20,0.10778846153846156,3,0,0.004510135,0
11,30,0.0,1.0,1.0,1.0,0.8405052318656573,0.3723596778214474,0.4636688892502846,0.4704899902949873,0.75,1.0,2025-08-21 11:15:20,0.04333333333333334,3,0,0.99799395,1
12,30,0.12909516380655225,0.13763343865794875,0.2473428628712121,0.2958638993116934,0.9401894619525046,0.35680782240168907,0.9937876077410961,0.8977588191482159,0.375,0.7272727272727273,2025-08-21 11:15:15,0.09782608695652174,6,1,0.003237914,0
13,30,1.0,0.1385564745938103,0.21447707750917355,0.2755042844550625,0.9022970713823791,0.41737018832733686,0.9909741421369328,0.8050646624686844,0.75,1.0,2025-08-21 11:15:16,0.1091507430997877,8,1,6.838993e-05,0
14,30,0.2528276131045242,0.1027542450015828,0.12779329979633614,0.1986563332386048,0.9733762615274508,0.634949971223066,0.9653114327532932,0.9572302345001918,0.625,0.4545454545454546,2025-08-21 11:15:15,0.11588495575221237,6,1,0.00050298165,0
15,30,0.06825273010920437,0.06325087688414269,0.2096337721617516,0.2382995120682429,0.9443378118878403,0.7249109761690053,0.9817206049764189,0.9844719795969035,0.75,0.9090909090909091,2025-08-21 11:15:15,0.0968,5,1,0.01785516,0
16,30,0.045826833073322935,0.19500472654364423,0.1735306171532498,0.21846125686981893,1.0,0.7252910779193198,0.9648885997723207,1.0,0.625,0.9090909090909091,2025-08-21 11:15:15,0.10782608695652175,6,1,0.07131196,0
17,30,0.9827418096723869,0.09784180920183827,0.19025673964654444,0.25487840239679005,0.8693579345314507,0.39345609440065477,0.12130427711823055,0.27485498905364836,0.75,1.0,2025-08-21 11:15:16,0.10971769815418023,2,0,0.9920453,1
18,30,0.31464508580343215,0.09205345298963111,0.4789994053283073,0.5122191020706993,0.7913441891979555,0.0,0.20320377297121484,0.0,0.0,1.0,2025-08-21 11:15:24,0.1010248447204969,3,0,0.24461764,0
19,30,0.08239079563182528,0.12731171244796616,0.20730753373764843,0.23735370476516165,0.9104080242561677,0.8114772262113241,0.9938038705480566,0.9086826009434175,0.75,1.0,2025-08-21 11:15:15,0.09467391304347826,4,0,0.0057629887,0
20,30,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9477431737895149,1.0,0.9911530330134981,0.8005507030491796,1.0,1.0,2025-08-21 11:15:16,0.0657142857142857,5,1,0.00023289146,0
