client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,confusion_mean
1,3,45663.963075781634,-0.7463138280688802,6.2074073521849895,214.22794081524216,838.2676192212351,12456.103370125613,1252057.191860705,995453.7450455597,129556.09978222242,-0.2650171951258533,-0.07720627990305635
2,3,11783.112177227653,-0.7461537752050365,9.92269461466649,125.71341047506634,741.0059199254968,11978.64109729138,2824.473719814399,291095.99722465785,129556.09978222242,-0.2650171951258533,-0.07720627991781438
3,3,65.52555254300611,-0.7616397100356196,11.176518855787728,84.20224097857722,234.68250216193474,10743.082503430584,9518.603548107685,181984.63728211253,129549.44573613623,-0.2650171951258533,2.919801042551081
4,3,28.803771098125452,-0.7273975922858948,12.05965090577704,-3.280990491259207,530.5787729674333,10784.246753574302,469128.45505924145,430995.1320762325,129549.44573613623,-0.22463362253524707,2.6423003618917855
5,3,4859.38720298379,-0.749378158015558,11.200772369561625,72.42565300429271,435.2644715098307,11596.573747002749,8295.45518004843,328095.9752150444,129556.09978222242,-0.2650171951258533,-0.0772062799461979
6,3,34667.45870492374,-0.7465001566225161,6.334032285349983,211.9521911582311,227.4338548414012,12595.789304672538,815459.5968556163,618156.8365545368,129556.09978222242,-0.2650171951258533,-0.07720627990467802
7,3,2616.0201910783535,-0.7411246964077972,11.20950242095965,73.71318130961889,578.7227731960721,11569.49426816256,16857.493756463213,329100.53586856276,129556.09978222242,-0.2650171951258533,-0.07720627998778765
8,3,14804.313287011017,-0.7469676874428778,9.268157557355066,124.83706422251687,808.6238977546134,12058.101008718628,1399934.8813820393,1051958.272684658,129556.09978222242,-0.2650171951258533,-0.0772062799137413
9,3,33011.64019613639,-0.7487549582082433,6.819334527875611,198.46388939874188,424.44559506120237,12454.927248692935,6579.25475664746,329502.36012997007,129556.09978222242,-0.2650171951258533,-0.07720627990501089
10,3,19404.55099892425,-0.7490606991569365,7.9305293736649425,174.52984013725745,911.2950352494762,12140.156993064347,1468326.8905201121,1123820.523594744,129556.09978222242,-0.2650171951258533,-0.07720627990998652
