client_rank,round,data_size,data_variance,local_loss,local_accuracy,cpu_time,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load,timestamp,confusion_mean,classification_score,class_label
1,16,0.013943057722308892,0.0,0.6517993177608912,0.7172221486645047,0.9581604190361713,0.8514512518041211,0.6852694067808617,1.0,1.0,1.0,2025-08-21 11:10:12,0.08047619047619049,6,1
2,16,0.002047581903276131,0.15816424214466562,0.9433073585955376,1.0,0.5425539152246285,0.4044327389678727,0.4083393547838653,0.21971721915515474,0.5,1.0,2025-08-21 11:10:19,0.07833333333333332,3,0
3,16,0.3792901716068643,0.15400351310475657,0.5272561759677656,0.5141927240375582,0.9217633853667894,0.16866682577023184,0.9996883013842253,0.9505133521520821,0.25,0.47058823529411775,2025-08-21 11:10:12,0.10699453551912569,5,1
4,16,0.31318252730109203,0.16094748460928643,0.5106125773582849,0.4507332197235206,0.9516293625464111,0.5291955041878333,0.9760417109420382,0.7231270765157003,0.5,1.0,2025-08-21 11:10:15,0.10976271186440678,6,1
5,16,0.09087363494539781,0.21864001470004618,0.48840958006711566,0.5009340519512769,0.0,0.24996022410873608,0.9959054136382313,0.4583822537533412,0.25,1.0,2025-08-21 11:10:20,0.12126582278481013,3,0
6,16,0.4581708268330733,0.09912634969912579,0.5621728007981963,0.5638430037813258,0.9425130961222011,0.47194379098337347,0.9755033224238818,0.7042417126726787,0.75,1.0,2025-08-21 11:10:16,0.11065573770491804,8,1
7,16,0.39752340093603744,0.14196207029036806,0.48111547340545346,0.46242162294143685,0.907748826461212,0.42781812189605983,0.9996883013842253,0.9564212735130274,0.75,1.0,2025-08-21 11:10:13,0.1182420749279539,8,1
8,16,0.01501560062402496,0.3391388224631433,0.8962418256583139,0.9619882877110021,0.964895571126772,0.26629390974282063,0.9984698431589238,0.7309210361969474,0.25,1.0,2025-08-21 11:10:15,0.08571428571428573,6,1
9,16,0.16994929797191888,0.10222655113940769,0.5342688529517844,0.5439588291721454,0.8952989999293991,0.5833276510631529,0.9988948867258894,0.8794434313407109,0.5,0.9411764705882353,2025-08-21 11:10:14,0.10919753086419752,6,1
10,16,0.10676677067082684,0.20005636729891943,0.5031419493720473,0.4920889412082489,0.4049255051276156,0.4239484959030835,0.16953571074368456,0.0,0.5,1.0,2025-08-21 11:10:23,0.11677083333333334,2,0
11,16,0.0,1.0,1.0,0.9514172082005485,0.7432478400039102,0.47025899787483116,0.3208370524645443,0.28933826284629416,0.75,0.9411764705882353,2025-08-21 11:10:20,0.052000000000000005,5,1
12,16,0.12909516380655225,0.13763343865794875,0.65408033040923,0.6816376444610498,0.46152799509414355,0.0,0.3086808064493277,0.32401139117184186,0.0,1.0,2025-08-21 11:10:20,0.11440677966101694,4,0
13,16,1.0,0.1385564745938103,0.5346990888039909,0.557673690167227,0.7669909517433894,0.30654995283715725,0.0,0.6325722565012115,0.75,1.0,2025-08-21 11:10:15,0.11539842873176205,6,1
14,16,0.2528276131045242,0.1027542450015828,0.4495555438577369,0.42597634600056206,0.6603850602008323,0.27067778118714025,0.8472393420325584,0.31955234693112833,0.5,1.0,2025-08-21 11:10:20,0.1143668122270742,2,0
15,16,0.06825273010920437,0.06325087688414269,0.48720834222295184,0.4156880623295005,0.785835771166236,0.7207505142454516,0.9561496720080475,0.7147585621143614,0.75,1.0,2025-08-21 11:10:15,0.0942857142857143,3,0
16,16,0.045826833073322935,0.19500472654364423,0.5194819833854186,0.43887938536285265,1.0,0.6301183048651597,1.0,0.9482026429517124,0.5,0.9411764705882353,2025-08-21 11:10:12,0.12717948717948718,6,1
17,16,0.9827418096723869,0.09784180920183827,0.4627042434498777,0.45067335783051066,0.8793795496532409,0.34555589649176643,0.905031099020983,0.9188878619070221,0.75,0.0,2025-08-21 11:10:13,0.11647264260768335,4,0
18,16,0.31464508580343215,0.09205345298963111,0.5987977205126146,0.6319186562390984,0.9241444995863514,0.1860119554964601,0.8983012425440274,0.7160950263545752,0.25,1.0,2025-08-21 11:10:15,0.11414035087719299,5,1
19,16,0.08239079563182528,0.12731171244796616,0.5681791760267301,0.5708503838975639,0.9958500578058331,0.7670837452979216,0.7131664328927048,0.725450276036072,0.75,0.8823529411764706,2025-08-21 11:10:12,0.10247058823529413,6,1
20,16,0.0019500780031201249,0.12966277706604906,0.0,0.0,0.9319681610940241,1.0,0.985945226052337,0.8010791636481727,1.0,1.0,2025-08-21 11:10:15,0.09200000000000001,5,1
